,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,5.450000E+01,1.515340E+00,1.308465E+01,4.790000E+01,1.343383E+00,1.802557E+01,4.330000E+01,1.318874E+00,2.201598E+01,3.970000E+01,1.360626E+00,2.545905E+01,3.680000E+01,1.452495E+00,2.850642E+01
gammam,3.550000E+01,3.266774E+00,2.586134E+01,3.880000E+01,2.157482E+00,2.559524E+01,4.220000E+01,1.690051E+00,2.317471E+01,4.640000E+01,1.481190E+00,1.948877E+01,5.290000E+01,1.494636E+00,1.433346E+01
gammamRNA,2.870000E+01,3.086719E+00,3.555030E+01,3.220000E+01,2.017956E+00,3.402858E+01,3.590000E+01,1.571917E+00,2.992832E+01,4.100000E+01,1.366955E+00,2.449420E+01,4.860000E+01,1.360726E+00,1.754469E+01
gammad,5.740000E+01,1.529910E+00,1.192558E+01,5.750000E+01,1.533691E+00,1.189282E+01,5.740000E+01,1.542909E+00,1.181419E+01,5.760000E+01,1.565697E+00,1.162391E+01,5.790000E+01,1.623851E+00,1.116393E+01
alphaass,5.080000E+01,1.408949E+00,1.571203E+01,4.260000E+01,1.361963E+00,2.244796E+01,3.730000E+01,1.530169E+00,2.747531E+01,3.340000E+01,1.918721E+00,3.116731E+01,2.990000E+01,2.830395E+00,3.270403E+01
alphadiss,2.970000E+01,2.890957E+00,3.267428E+01,3.330000E+01,1.944440E+00,3.129136E+01,3.710000E+01,1.543760E+00,2.768670E+01,4.220000E+01,1.366886E+00,2.275814E+01,5.010000E+01,1.395547E+00,1.619654E+01
phi0,4.890000E+01,1.359391E+00,1.719536E+01,4.060000E+01,1.342867E+00,2.448986E+01,3.530000E+01,1.532035E+00,3.015884E+01,3.120000E+01,1.955526E+00,3.445309E+01,2.760000E+01,2.978501E+00,3.617634E+01
f1,5.830000E+01,1.715007E+00,1.050571E+01,5.820000E+01,1.724325E+00,1.050439E+01,5.810000E+01,1.753804E+00,1.049910E+01,5.770000E+01,1.850738E+00,1.047062E+01,5.650000E+01,2.213443E+00,1.024779E+01
f2,5.830000E+01,1.720416E+00,1.047192E+01,5.830000E+01,1.719936E+00,1.047539E+01,5.830000E+01,1.716714E+00,1.049839E+01,5.810000E+01,1.695272E+00,1.065413E+01,5.720000E+01,1.567449E+00,1.168837E+01
f3,4.830000E+01,9.165186E-01,2.301983E+01,4.150000E+01,6.630463E-01,3.649404E+01,3.700000E+01,5.585268E-01,4.957866E+01,3.360000E+01,5.179205E-01,6.295039E+01,3.090000E+01,5.293438E-01,7.668791E+01
f12,5.830000E+01,1.864497E+00,9.100040E+00,5.830000E+01,1.864312E+00,9.101452E+00,5.830000E+01,1.863047E+00,9.111064E+00,5.830000E+01,1.854547E+00,9.176813E+00,5.830000E+01,1.801263E+00,9.622594E+00
f13,5.820000E+01,1.715583E+00,1.050698E+01,5.830000E+01,1.711050E+00,1.055649E+01,5.830000E+01,1.695012E+00,1.073796E+01,5.810000E+01,1.643344E+00,1.140445E+01,5.760000E+01,1.538055E+00,1.380683E+01
f23,5.830000E+01,1.722137E+00,1.047010E+01,5.830000E+01,1.721890E+00,1.047143E+01,5.830000E+01,1.720248E+00,1.048053E+01,5.830000E+01,1.708997E+00,1.054302E+01,5.820000E+01,1.635040E+00,1.097492E+01
f123,5.830000E+01,1.717243E+00,1.049682E+01,5.830000E+01,1.715562E+00,1.050638E+01,5.830000E+01,1.706505E+00,1.055761E+01,5.840000E+01,1.658156E+00,1.083942E+01,5.920000E+01,1.414847E+00,1.250825E+01
kb1,5.670000E+01,1.130948E+00,2.547300E+01,5.700000E+01,1.189210E+00,2.124937E+01,5.750000E+01,1.297514E+00,1.709656E+01,5.800000E+01,1.497786E+00,1.302121E+01,5.850000E+01,1.909469E+00,9.021538E+00
kb2,5.840000E+01,1.739516E+00,1.008914E+01,5.840000E+01,1.727106E+00,1.026856E+01,5.830000E+01,1.713491E+00,1.058421E+01,5.800000E+01,1.726835E+00,1.105955E+01,5.740000E+01,1.917580E+00,1.144265E+01
kb3,5.200000E+01,1.255478E+00,1.561911E+01,4.460000E+01,1.003248E+00,2.195057E+01,3.980000E+01,9.423619E-01,2.619156E+01,3.620000E+01,9.827622E-01,2.906959E+01,3.300000E+01,1.171369E+00,3.056530E+01
ku1,6.150000E+01,1.866623E+00,8.364625E+00,5.640000E+01,1.690569E+00,1.165285E+01,5.160000E+01,1.779809E+00,1.444650E+01,4.720000E+01,2.112738E+00,1.674546E+01,4.240000E+01,2.965102E+00,1.820772E+01
