,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.065000E+02,1.463160E+00,1.489040E+01,1.772000E+02,1.374210E+00,2.034218E+01,1.588000E+02,1.383999E+00,2.499111E+01,1.455000E+02,1.440882E+00,2.907121E+01,1.352000E+02,1.530992E+00,3.267461E+01
gammam,1.053000E+02,4.687208E+00,3.025112E+01,1.152000E+02,2.716729E+00,3.512162E+01,1.277000E+02,1.819239E+00,3.437599E+01,1.448000E+02,1.358759E+00,2.971189E+01,1.742000E+02,1.152730E+00,2.163424E+01
gammamRNA,8.440000E+01,5.976233E+00,3.829621E+01,9.390000E+01,3.510455E+00,4.406954E+01,1.069000E+02,2.318633E+00,4.294696E+01,1.254000E+02,1.682461E+00,3.636540E+01,1.580000E+02,1.379826E+00,2.519577E+01
gammad,1.369000E+02,1.504775E+00,3.232407E+01,1.370000E+02,1.507946E+00,3.218470E+01,1.371000E+02,1.515674E+00,3.185004E+01,1.374000E+02,1.534651E+00,3.105144E+01,1.384000E+02,1.582410E+00,2.918204E+01
alphaass,1.639000E+02,1.357982E+00,2.371293E+01,1.305000E+02,1.601924E+00,3.436585E+01,1.114000E+02,2.147404E+00,4.077368E+01,9.820000E+01,3.187491E+00,4.216330E+01,8.820000E+01,5.415267E+00,3.682099E+01
alphadiss,8.850000E+01,5.324430E+00,3.707388E+01,9.860000E+01,3.138573E+00,4.221448E+01,1.121000E+02,2.116898E+00,4.059454E+01,1.316000E+02,1.583122E+00,3.393600E+01,1.667000E+02,1.354145E+00,2.296088E+01
phi0,1.608000E+02,1.379532E+00,2.441806E+01,1.262000E+02,1.660264E+00,3.603611E+01,1.068000E+02,2.280928E+00,4.294143E+01,9.330000E+01,3.470736E+00,4.413638E+01,8.330000E+01,6.032844E+00,3.786310E+01
f1,1.370000E+02,1.513542E+00,3.201851E+01,1.368000E+02,1.525947E+00,3.197163E+01,1.364000E+02,1.567149E+00,3.181377E+01,1.346000E+02,1.710323E+00,3.124746E+01,1.287000E+02,2.293508E+00,2.877375E+01
f2,1.370000E+02,1.511668E+00,3.200420E+01,1.370000E+02,1.511662E+00,3.200617E+01,1.370000E+02,1.511611E+00,3.202129E+01,1.368000E+02,1.511276E+00,3.212278E+01,1.359000E+02,1.509420E+00,3.280968E+01
f3,1.491000E+02,1.592027E+00,2.472281E+01,1.251000E+02,1.520577E+00,4.079897E+01,1.084000E+02,1.772468E+00,5.451846E+01,9.420000E+01,2.511789E+00,6.226085E+01,8.120000E+01,4.750442E+00,5.546726E+01
f12,1.370000E+02,1.511612E+00,3.202600E+01,1.370000E+02,1.511762E+00,3.202664E+01,1.370000E+02,1.512793E+00,3.203043E+01,1.370000E+02,1.519869E+00,3.205588E+01,1.366000E+02,1.571009E+00,3.221587E+01
f13,1.370000E+02,1.512589E+00,3.203038E+01,1.369000E+02,1.516762E+00,3.204841E+01,1.369000E+02,1.531505E+00,3.210993E+01,1.366000E+02,1.586329E+00,3.230516E+01,1.349000E+02,1.836389E+00,3.270370E+01
f23,1.370000E+02,1.516167E+00,3.193090E+01,1.370000E+02,1.516048E+00,3.193340E+01,1.370000E+02,1.515238E+00,3.195028E+01,1.370000E+02,1.509722E+00,3.206521E+01,1.370000E+02,1.472915E+00,3.286015E+01
f123,1.370000E+02,1.511902E+00,3.201905E+01,1.370000E+02,1.510946E+00,3.204075E+01,1.371000E+02,1.505643E+00,3.216181E+01,1.376000E+02,1.476514E+00,3.284439E+01,1.408000E+02,1.324163E+00,3.700547E+01
kb1,1.367000E+02,1.549118E+00,4.281185E+01,1.369000E+02,1.511150E+00,3.414839E+01,1.374000E+02,1.541016E+00,2.598710E+01,1.383000E+02,1.673709E+00,1.849616E+01,1.397000E+02,2.034841E+00,1.175630E+01
kb2,1.370000E+02,1.513501E+00,3.213476E+01,1.364000E+02,1.482155E+00,2.986368E+01,1.357000E+02,1.463933E+00,2.601294E+01,1.350000E+02,1.512226E+00,2.037042E+01,1.348000E+02,1.768492E+00,1.335972E+01
kb3,1.567000E+02,1.601933E+00,2.332625E+01,1.324000E+02,1.520763E+00,3.428269E+01,1.171000E+02,1.700481E+00,4.127124E+01,1.054000E+02,2.184562E+00,4.340975E+01,9.550000E+01,3.460854E+00,3.790075E+01
ku1,2.178000E+02,6.560775E-01,1.175735E+01,1.883000E+02,6.448439E-01,1.971757E+01,1.651000E+02,8.067973E-01,2.597165E+01,1.457000E+02,1.191216E+00,3.067689E+01,1.238000E+02,2.284662E+00,3.236676E+01
ku2,1.369000E+02,1.309685E+00,1.606966E+01,1.360000E+02,1.415163E+00,2.679399E+01,1.371000E+02,1.517792E+00,3.231666E+01,1.376000E+02,1.555352E+00,3.399432E+01,1.377000E+02,1.564477E+00,3.438254E+01
ku3,9.530000E+01,3.507269E+00,3.767725E+01,1.051000E+02,2.203296E+00,4.339948E+01,1.167000E+02,1.709712E+00,4.143447E+01,1.317000E+02,1.523256E+00,3.461344E+01,1.553000E+02,1.590597E+00,2.385418E+01
bcoop12,1.378000E+02,1.637923E+00,3.318917E+01,1.378000E+02,1.627303E+00,3.310635E+01,1.376000E+02,1.600201E+00,3.288358E+01,1.371000E+02,1.537138E+00,3.229509E+01,1.363000E+02,1.416446E+00,3.083315E+01
bcoop23,1.375000E+02,1.601415E+00,3.317874E+01,1.374000E+02,1.586537E+00,3.300253E+01,1.372000E+02,1.549673E+00,3.254778E+01,1.368000E+02,1.472604E+00,3.141869E+01,1.362000E+02,1.353841E+00,2.890187E+01
bcoop13,1.316000E+02,2.092817E+00,3.429237E+01,1.394000E+02,1.283995E+00,2.969636E+01,1.443000E+02,9.817762E-01,2.313336E+01,1.504000E+02,8.646931E-01,1.613491E+01,1.596000E+02,9.287446E-01,9.273361E+00
bcoop123,1.373000E+02,1.634368E+00,3.259170E+01,1.372000E+02,1.601555E+00,3.245528E+01,1.370000E+02,1.524889E+00,3.209614E+01,1.366000E+02,1.379804E+00,3.117034E+01,1.359000E+02,1.180034E+00,2.908394E+01
ucoop12,1.384000E+02,1.086635E+00,3.071366E+01,1.372000E+02,1.356352E+00,3.160383E+01,1.370000E+02,1.531636E+00,3.207682E+01,1.369000E+02,1.618782E+00,3.228966E+01,1.369000E+02,1.655377E+00,3.237589E+01
ucoop23,1.365000E+02,1.238729E+00,2.796762E+01,1.366000E+02,1.417693E+00,3.074676E+01,1.371000E+02,1.525455E+00,3.220623E+01,1.373000E+02,1.576676E+00,3.285651E+01,1.375000E+02,1.597742E+00,3.311799E+01
ucoop13,1.411000E+02,1.217558E+00,3.072011E+01,1.380000E+02,1.432386E+00,3.178265E+01,1.341000E+02,1.758198E+00,3.244666E+01,1.284000E+02,2.322072E+00,3.229056E+01,1.190000E+02,3.578305E+00,2.992553E+01
ucoop123,1.371000E+02,1.338482E+00,3.155583E+01,1.370000E+02,1.513476E+00,3.203072E+01,1.371000E+02,1.601570E+00,3.225365E+01,1.370000E+02,1.638823E+00,3.234598E+01,1.371000E+02,1.653318E+00,3.238173E+01
