,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,6.570000E+01,1.935653E-01,9.235491E+01,5.040000E+01,2.331541E-01,1.104616E+02,4.270000E+01,2.923041E-01,1.269939E+02,3.790000E+01,3.854967E-01,1.427873E+02,3.450000E+01,5.523246E-01,1.569984E+02
gammam,3.760000E+01,8.092419E-01,1.445113E+02,3.830000E+01,6.084348E-01,1.439574E+02,3.890000E+01,4.858270E-01,1.412924E+02,3.970000E+01,4.026001E-01,1.375800E+02,4.080000E+01,3.424004E-01,1.333432E+02
gammamRNA,3.540000E+01,5.634430E-01,1.578509E+02,3.840000E+01,3.879888E-01,1.430047E+02,4.270000E+01,2.920392E-01,1.269938E+02,4.960000E+01,2.322118E-01,1.108203E+02,6.370000E+01,1.925231E-01,9.368505E+01
gammad,4.180000E+01,3.053636E-01,1.297506E+02,4.180000E+01,3.059071E-01,1.295766E+02,4.180000E+01,3.072517E-01,1.291456E+02,4.190000E+01,3.104772E-01,1.281259E+02,4.180000E+01,3.182578E-01,1.257437E+02
alphaass,4.150000E+01,3.094889E-01,1.304585E+02,3.930000E+01,3.571965E-01,1.370371E+02,3.750000E+01,4.204194E-01,1.430890E+02,3.600000E+01,5.087265E-01,1.483509E+02,3.480000E+01,6.423562E-01,1.522153E+02
alphadiss,3.600000E+01,5.347426E-01,1.492603E+02,3.880000E+01,3.767395E-01,1.390482E+02,4.290000E+01,2.882108E-01,1.267550E+02,4.970000E+01,2.317090E-01,1.130855E+02,6.340000E+01,1.934719E-01,9.732658E+01
phi0,6.450000E+01,1.952413E-01,9.336746E+01,5.020000E+01,2.342961E-01,1.108604E+02,4.270000E+01,2.920675E-01,1.269202E+02,3.810000E+01,3.818262E-01,1.423167E+02,3.460000E+01,5.389161E-01,1.562482E+02
f1,6.280000E+01,4.830804E-01,5.142269E+01,5.120000E+01,3.795235E-01,8.029843E+01,4.490000E+01,3.264727E-01,1.087824E+02,4.070000E+01,2.999874E-01,1.385289E+02,3.770000E+01,2.968637E-01,1.700260E+02
f2,4.180000E+01,3.053462E-01,1.297288E+02,4.180000E+01,3.053567E-01,1.297203E+02,4.180000E+01,3.053248E-01,1.297437E+02,4.180000E+01,3.052706E-01,1.298346E+02,4.170000E+01,3.047744E-01,1.304818E+02
f3,4.190000E+01,2.997341E-01,1.300114E+02,4.180000E+01,3.071865E-01,1.296731E+02,4.160000E+01,3.354715E-01,1.284286E+02,4.090000E+01,4.535377E-01,1.235632E+02,3.850000E+01,1.130678E+00,1.023043E+02
f12,4.260000E+01,4.142469E-01,1.050253E+02,4.260000E+01,4.141048E-01,1.050499E+02,4.260000E+01,4.131173E-01,1.052260E+02,4.250000E+01,4.062756E-01,1.063661E+02,4.220000E+01,3.631755E-01,1.146802E+02
f13,4.170000E+01,3.043220E-01,1.297821E+02,4.180000E+01,3.053136E-01,1.297508E+02,4.180000E+01,3.084997E-01,1.297090E+02,4.190000E+01,3.195124E-01,1.294955E+02,4.200000E+01,3.631295E-01,1.287636E+02
f23,4.180000E+01,3.024838E-01,1.298148E+02,4.180000E+01,3.024941E-01,1.298158E+02,4.180000E+01,3.025682E-01,1.298214E+02,4.180000E+01,3.031177E-01,1.298075E+02,4.180000E+01,3.069403E-01,1.297164E+02
f123,4.170000E+01,3.109806E-01,1.286924E+02,4.170000E+01,3.106074E-01,1.287715E+02,4.170000E+01,3.086687E-01,1.291349E+02,4.190000E+01,2.982759E-01,1.311199E+02,4.310000E+01,2.457124E-01,1.429577E+02
kb1,6.670000E+01,2.781166E-01,1.084285E+02,5.370000E+01,2.672169E-01,1.220441E+02,4.680000E+01,2.729086E-01,1.280855E+02,4.260000E+01,2.954391E-01,1.298356E+02,4.000000E+01,3.498627E-01,1.284505E+02
kb2,4.170000E+01,3.504947E-01,1.219687E+02,4.180000E+01,3.233331E-01,1.260549E+02,4.230000E+01,2.598841E-01,1.458862E+02,4.580000E+01,2.225575E-01,1.938388E+02,5.300000E+01,3.711446E-01,1.938011E+02
kb3,4.040000E+01,2.569085E-01,1.118585E+02,3.870000E+01,2.058704E-01,8.278295E+01,3.780000E+01,1.805619E-01,5.625049E+01,3.740000E+01,1.814642E-01,3.284401E+01,3.690000E+01,2.531506E-01,1.351006E+01
ku1,4.000000E+01,3.508358E-01,1.284725E+02,4.260000E+01,2.959040E-01,1.298277E+02,4.670000E+01,2.734398E-01,1.281165E+02,5.350000E+01,2.678668E-01,1.222137E+02,6.630000E+01,2.787929E-01,1.088213E+02
ku2,5.670000E+01,1.418804E+00,1.165536E+02,5.050000E+01,2.789855E-01,2.087567E+02,4.470000E+01,2.206594E-01,1.798826E+02,4.240000E+01,2.623694E-01,1.438980E+02,4.180000E+01,3.144208E-01,1.277988E+02
ku3,9.020000E+01,1.038902E-01,9.377605E+01,7.000000E+01,1.253452E-01,1.020654E+02,5.600000E+01,1.615252E-01,1.115290E+02,4.630000E+01,2.278349E-01,1.222737E+02,3.970000E+01,3.739303E-01,1.339344E+02
bcoop12,4.180000E+01,3.656964E-01,1.196688E+02,4.180000E+01,3.611973E-01,1.202088E+02,4.180000E+01,3.499922E-01,1.216696E+02,4.170000E+01,3.255942E-01,1.255658E+02,4.200000E+01,2.838760E-01,1.355558E+02
bcoop23,4.210000E+01,3.408399E-01,1.314266E+02,4.210000E+01,3.320762E-01,1.311609E+02,4.190000E+01,3.143153E-01,1.303371E+02,4.150000E+01,2.864304E-01,1.280803E+02,4.110000E+01,2.535825E-01,1.225706E+02
bcoop13,4.200000E+01,3.233800E-01,1.330041E+02,4.090000E+01,2.124453E-01,1.051130E+02,4.110000E+01,1.564125E-01,7.898634E+01,4.270000E+01,1.259050E-01,5.602204E+01,4.610000E+01,1.131410E-01,3.691770E+01
bcoop123,4.190000E+01,3.156492E-01,1.302141E+02,4.160000E+01,2.860288E-01,1.286266E+02,4.130000E+01,2.487370E-01,1.248446E+02,4.080000E+01,2.090386E-01,1.169952E+02,4.010000E+01,1.702386E-01,1.035630E+02
ucoop12,4.440000E+01,2.025159E-01,1.831023E+02,4.240000E+01,2.493316E-01,1.488363E+02,4.180000E+01,2.999552E-01,1.310456E+02,4.170000E+01,3.362005E-01,1.237825E+02,4.170000E+01,3.551376E-01,1.210015E+02
ucoop23,4.200000E+01,2.601381E-01,1.280294E+02,4.180000E+01,2.888855E-01,1.293664E+02,4.180000E+01,3.140620E-01,1.299094E+02,4.190000E+01,3.301002E-01,1.300904E+02,4.200000E+01,3.379810E-01,1.301365E+02
ucoop13,4.410000E+01,2.077653E-01,1.211959E+02,4.310000E+01,2.351460E-01,1.244987E+02,4.220000E+01,2.709158E-01,1.276120E+02,4.170000E+01,3.209560E-01,1.305350E+02,4.110000E+01,3.991222E-01,1.332206E+02
ucoop123,4.180000E+01,3.223006E-01,1.299506E+02,4.200000E+01,3.358324E-01,1.300739E+02,4.200000E+01,3.419492E-01,1.301041E+02,4.210000E+01,3.444129E-01,1.301073E+02,4.210000E+01,3.453672E-01,1.301202E+02
