,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.047000E+02,8.049578E-01,3.195710E+01,8.260000E+01,1.030591E+00,4.067017E+01,7.080000E+01,1.442562E+00,4.612579E+01,6.230000E+01,2.259877E+00,4.677354E+01,5.540000E+01,4.204739E+00,3.945677E+01
gammam,6.310000E+01,3.187563E+00,3.911120E+01,6.990000E+01,1.759422E+00,4.430132E+01,7.760000E+01,1.149172E+00,4.318907E+01,8.800000E+01,8.398442E-01,3.874087E+01,1.082000E+02,6.678163E-01,3.189872E+01
gammamRNA,5.550000E+01,4.206153E+00,3.946962E+01,6.250000E+01,2.249195E+00,4.677250E+01,7.110000E+01,1.429224E+00,4.601590E+01,8.320000E+01,1.018152E+00,4.039827E+01,1.063000E+02,7.948045E-01,3.145916E+01
gammad,7.720000E+01,1.167981E+00,4.333066E+01,7.730000E+01,1.169813E+00,4.318161E+01,7.730000E+01,1.174219E+00,4.282386E+01,7.740000E+01,1.184758E+00,4.197392E+01,7.790000E+01,1.209510E+00,3.999452E+01
alphaass,1.087000E+02,7.691337E-01,3.112529E+01,8.520000E+01,9.714093E-01,3.964960E+01,7.310000E+01,1.340646E+00,4.502221E+01,6.460000E+01,2.073240E+00,4.600314E+01,5.770000E+01,3.846672E+00,3.936333E+01
alphadiss,5.730000E+01,4.029582E+00,3.859912E+01,6.420000E+01,2.135338E+00,4.584285E+01,7.260000E+01,1.367251E+00,4.518926E+01,8.440000E+01,9.841090E-01,3.999426E+01,1.070000E+02,7.748770E-01,3.161864E+01
phi0,1.048000E+02,8.040516E-01,3.189924E+01,8.300000E+01,1.023189E+00,4.049093E+01,7.120000E+01,1.418270E+00,4.596758E+01,6.270000E+01,2.187088E+00,4.693152E+01,5.590000E+01,3.956330E+00,4.045657E+01
f1,1.041000E+02,1.056420E+00,2.365205E+01,8.470000E+01,1.075197E+00,3.621146E+01,7.390000E+01,1.249159E+00,4.681778E+01,6.520000E+01,1.691492E+00,5.414872E+01,5.670000E+01,3.053465E+00,5.171170E+01
f2,7.840000E+01,1.147623E+00,4.217510E+01,7.830000E+01,1.147657E+00,4.217698E+01,7.830000E+01,1.147828E+00,4.218725E+01,7.830000E+01,1.149032E+00,4.225911E+01,7.780000E+01,1.157407E+00,4.274219E+01
f3,7.750000E+01,1.131287E+00,4.350446E+01,7.740000E+01,1.141257E+00,4.345659E+01,7.710000E+01,1.176611E+00,4.328180E+01,7.600000E+01,1.309366E+00,4.259332E+01,7.160000E+01,1.922558E+00,3.901306E+01
f12,7.730000E+01,1.168046E+00,4.332387E+01,7.720000E+01,1.167792E+00,4.333232E+01,7.720000E+01,1.166094E+00,4.338560E+01,7.720000E+01,1.154638E+00,4.374814E+01,7.740000E+01,1.081067E+00,4.632246E+01
