,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.115000E+02,8.425088E-02,1.265164E+02,8.780000E+01,9.894155E-02,1.417687E+02,7.540000E+01,1.198990E-01,1.551316E+02,6.730000E+01,1.516094E-01,1.673139E+02,6.130000E+01,2.051316E-01,1.783622E+02
gammam,7.740000E+01,2.369825E-01,1.418203E+02,8.200000E+01,1.614947E-01,1.378401E+02,8.890000E+01,1.228964E-01,1.327404E+02,1.001000E+02,9.956256E-02,1.265453E+02,1.232000E+02,8.420433E-02,1.186591E+02
gammamRNA,6.130000E+01,2.183114E-01,1.826585E+02,6.720000E+01,1.572324E-01,1.703192E+02,7.520000E+01,1.224161E-01,1.570370E+02,8.750000E+01,9.997142E-02,1.427819E+02,1.111000E+02,8.449823E-02,1.268318E+02
gammad,2.584000E+02,7.452128E-02,1.083910E+02,2.621000E+02,7.456551E-02,1.081844E+02,2.691000E+02,7.464329E-02,1.078337E+02,2.841000E+02,7.477912E-02,1.072159E+02,3.245000E+02,7.501946E-02,1.061370E+02
alphaass,1.183000E+02,8.382190E-02,1.205984E+02,9.550000E+01,9.747129E-02,1.294365E+02,8.390000E+01,1.171087E-01,1.362511E+02,7.660000E+01,1.473988E-01,1.416880E+02,7.160000E+01,2.005543E-01,1.459233E+02
alphadiss,7.740000E+01,2.853677E-01,1.419077E+02,8.180000E+01,1.868079E-01,1.383216E+02,8.850000E+01,1.378736E-01,1.333468E+02,9.950000E+01,1.081126E-01,1.271742E+02,1.216000E+02,8.810176E-02,1.192729E+02
phi0,1.119000E+02,8.411423E-02,1.263298E+02,8.790000E+01,9.888131E-02,1.417184E+02,7.540000E+01,1.199998E-01,1.551931E+02,6.720000E+01,1.520754E-01,1.674512E+02,6.110000E+01,2.065367E-01,1.785710E+02
f1,2.665000E+02,7.477612E-02,1.079503E+02,2.646000E+02,7.612430E-02,1.079608E+02,2.566000E+02,8.229135E-02,1.080086E+02,2.302000E+02,1.140009E-01,1.081978E+02,1.552000E+02,3.623469E-01,1.083238E+02
f2,2.667000E+02,7.461887E-02,1.079501E+02,2.667000E+02,7.461768E-02,1.079490E+02,2.663000E+02,7.461571E-02,1.079616E+02,2.639000E+02,7.460115E-02,1.080324E+02,2.498000E+02,7.450438E-02,1.085270E+02
f3,2.013000E+02,7.420578E-02,1.115660E+02,1.644000E+02,7.366037E-02,1.173227E+02,1.458000E+02,7.326158E-02,1.228189E+02,1.338000E+02,7.297873E-02,1.281362E+02,1.249000E+02,7.279797E-02,1.333441E+02
f12,2.758000E+02,7.197693E-02,1.072229E+02,2.757000E+02,7.197747E-02,1.072275E+02,2.757000E+02,7.198539E-02,1.072303E+02,2.755000E+02,7.204091E-02,1.072464E+02,2.740000E+02,7.241852E-02,1.073534E+02
f13,2.667000E+02,7.472753E-02,1.079534E+02,2.666000E+02,7.521678E-02,1.079652E+02,2.659000E+02,7.723264E-02,1.080225E+02,2.633000E+02,8.557202E-02,1.082565E+02,2.542000E+02,1.194837E-01,1.092318E+02
f23,2.670000E+02,7.485511E-02,1.073316E+02,2.670000E+02,7.485415E-02,1.073321E+02,2.669000E+02,7.484426E-02,1.073599E+02,2.669000E+02,7.477283E-02,1.075458E+02,2.664000E+02,7.429568E-02,1.087948E+02
f123,2.667000E+02,7.461557E-02,1.079491E+02,2.668000E+02,7.460204E-02,1.079746E+02,2.668000E+02,7.451490E-02,1.081157E+02,2.669000E+02,7.396699E-02,1.090003E+02,2.680000E+02,7.062413E-02,1.149372E+02
kb1,2.231000E+02,7.847224E-02,1.328202E+02,2.317000E+02,7.702592E-02,1.246248E+02,2.444000E+02,7.575954E-02,1.164717E+02,2.653000E+02,7.466806E-02,1.083539E+02,3.100000E+02,7.375133E-02,1.002670E+02
kb2,2.712000E+02,7.301244E-02,1.158858E+02,2.684000E+02,7.390839E-02,1.108660E+02,2.635000E+02,7.627604E-02,1.027828E+02,2.547000E+02,8.252872E-02,9.129818E+01,2.410000E+02,1.004983E-01,7.707897E+01
kb3,1.314000E+02,7.435701E-02,1.179069E+02,1.066000E+02,7.531124E-02,1.245708E+02,9.360000E+01,7.730249E-02,1.290709E+02,8.510000E+01,8.052869E-02,1.320313E+02,7.900000E+01,8.556686E-02,1.337676E+02
ku1,2.783000E+02,7.238054E-02,1.076184E+02,2.273000E+02,8.757595E-02,1.095171E+02,1.987000E+02,1.080445E-01,1.112885E+02,1.796000E+02,1.367055E-01,1.130081E+02,1.660000E+02,1.798991E-01,1.147187E+02
ku2,2.517000E+02,1.057194E-01,8.545105E+01,2.643000E+02,7.655887E-02,1.037012E+02,2.701000E+02,7.311110E-02,1.142206E+02,2.726000E+02,7.267398E-02,1.188995E+02,2.735000E+02,7.255865E-02,1.207115E+02
ku3,8.930000E+01,1.093178E-01,1.296927E+02,9.410000E+01,9.481773E-02,1.288205E+02,1.009000E+02,8.575440E-02,1.265373E+02,1.121000E+02,7.989004E-02,1.226868E+02,1.350000E+02,7.623922E-02,1.168270E+02
bcoop12,2.754000E+02,7.491075E-02,1.146227E+02,2.726000E+02,7.466763E-02,1.124072E+02,2.666000E+02,7.462540E-02,1.078327E+02,2.543000E+02,7.628651E-02,9.962423E+01,2.326000E+02,8.588301E-02,8.750688E+01
bcoop23,2.683000E+02,7.367504E-02,1.215142E+02,2.682000E+02,7.385153E-02,1.207517E+02,2.681000E+02,7.408608E-02,1.192971E+02,2.677000E+02,7.432732E-02,1.161627E+02,2.669000E+02,7.456645E-02,1.094048E+02
bcoop13,2.545000E+02,9.631739E-02,1.387664E+02,2.578000E+02,8.343284E-02,1.249901E+02,2.649000E+02,7.567641E-02,1.105872E+02,2.792000E+02,7.073594E-02,9.584356E+01,3.133000E+02,6.763718E-02,8.105179E+01
bcoop123,2.683000E+02,7.584496E-02,1.175262E+02,2.683000E+02,7.595572E-02,1.169545E+02,2.682000E+02,7.603028E-02,1.159593E+02,2.678000E+02,7.584925E-02,1.139375E+02,2.670000E+02,7.498885E-02,1.096069E+02
ucoop12,2.648000E+02,7.518621E-02,1.079284E+02,2.712000E+02,7.421436E-02,1.080001E+02,2.740000E+02,7.446371E-02,1.080732E+02,2.751000E+02,7.458895E-02,1.081366E+02,2.755000E+02,7.460236E-02,1.081886E+02
ucoop23,2.651000E+02,7.913415E-02,4.856217E+01,2.648000E+02,7.489354E-02,6.769885E+01,2.654000E+02,7.380399E-02,8.731562E+01,2.664000E+02,7.429105E-02,1.032083E+02,2.672000E+02,7.505873E-02,1.131283E+02
ucoop13,2.831000E+02,6.416002E-02,1.071062E+02,2.683000E+02,7.337927E-02,1.078474E+02,2.586000E+02,8.270739E-02,1.086347E+02,2.520000E+02,9.306335E-02,1.095086E+02,2.476000E+02,1.068537E-01,1.104924E+02
ucoop123,2.719000E+02,6.466166E-02,1.058218E+02,2.686000E+02,6.761507E-02,1.063997E+02,2.672000E+02,7.123999E-02,1.070965E+02,2.667000E+02,7.432729E-02,1.078626E+02,2.667000E+02,7.622391E-02,1.084739E+02
