,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.458000E+02,2.967107E+00,1.886555E+01,1.243000E+02,3.064442E+00,2.713439E+01,1.097000E+02,3.616567E+00,3.296023E+01,9.890000E+01,4.674912E+00,3.591714E+01,9.070000E+01,6.790177E+00,3.464288E+01
gammam,9.250000E+01,4.933657E+00,3.929485E+01,9.880000E+01,3.024182E+00,4.192571E+01,1.069000E+02,2.167371E+00,3.878828E+01,1.186000E+02,1.740646E+00,3.202317E+01,1.378000E+02,1.621919E+00,2.209943E+01
gammamRNA,9.140000E+01,6.299082E+00,3.547094E+01,9.860000E+01,4.206314E+00,3.701862E+01,1.083000E+02,3.155458E+00,3.411770E+01,1.218000E+02,2.588027E+00,2.812515E+01,1.432000E+02,2.427588E+00,1.932311E+01
gammad,9.010000E+01,6.913227E+00,3.471164E+01,9.010000E+01,6.962399E+00,3.448060E+01,9.010000E+01,7.083899E+00,3.392234E+01,9.030000E+01,7.393914E+00,3.257297E+01,9.050000E+01,8.252519E+00,2.931502E+01
alphaass,1.451000E+02,2.788894E+00,1.951422E+01,1.238000E+02,2.895727E+00,2.788504E+01,1.096000E+02,3.428077E+00,3.373998E+01,9.910000E+01,4.453496E+00,3.661683E+01,9.110000E+01,6.539079E+00,3.507069E+01
alphadiss,8.620000E+01,1.038055E+01,2.871030E+01,8.770000E+01,8.694892E+00,3.147838E+01,8.930000E+01,7.460125E+00,3.357826E+01,9.110000E+01,6.544212E+00,3.506302E+01,9.290000E+01,5.837839E+00,3.602631E+01
phi0,1.442000E+02,2.953102E+00,1.946863E+01,1.233000E+02,3.085102E+00,2.753392E+01,1.091000E+02,3.656068E+00,3.318628E+01,9.850000E+01,4.739086E+00,3.596557E+01,9.040000E+01,6.911300E+00,3.447510E+01
f1,9.030000E+01,6.591241E+00,3.572296E+01,9.030000E+01,6.661085E+00,3.547707E+01,9.020000E+01,6.829227E+00,3.489679E+01,9.010000E+01,7.249471E+00,3.351571E+01,8.980000E+01,8.403346E+00,3.017032E+01
f2,9.020000E+01,6.982575E+00,3.437637E+01,9.010000E+01,6.983498E+00,3.437455E+01,9.010000E+01,6.989757E+00,3.436236E+01,9.010000E+01,7.032721E+00,3.427926E+01,8.970000E+01,7.345416E+00,3.366506E+01
f3,1.020000E+02,7.436917E+00,2.223467E+01,9.670000E+01,6.787609E+00,2.832023E+01,9.190000E+01,6.826280E+00,3.306437E+01,8.740000E+01,7.492421E+00,3.591240E+01,8.310000E+01,9.217648E+00,3.552669E+01
