,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.808000E+02,1.005444E+00,2.942818E+01,1.443000E+02,1.175177E+00,4.500259E+01,1.232000E+02,1.599117E+00,5.658304E+01,1.076000E+02,2.480702E+00,6.227372E+01,9.440000E+01,4.669786E+00,5.695913E+01
gammam,1.061000E+02,4.340386E+00,4.888314E+01,1.184000E+02,2.348421E+00,5.350942E+01,1.330000E+02,1.541457E+00,4.930738E+01,1.531000E+02,1.150375E+00,4.005998E+01,1.893000E+02,9.987891E-01,2.679020E+01
gammamRNA,1.215000E+02,4.081667E+00,4.204258E+01,1.338000E+02,2.241739E+00,4.596682E+01,1.476000E+02,1.478774E+00,4.250697E+01,1.659000E+02,1.111917E+00,3.491498E+01,1.988000E+02,9.752422E-01,2.399943E+01
gammad,1.743000E+02,8.289917E-01,3.713253E+01,1.744000E+02,8.320247E-01,3.696007E+01,1.748000E+02,8.394006E-01,3.654664E+01,1.755000E+02,8.575032E-01,3.556763E+01,1.775000E+02,9.029212E-01,3.331364E+01
alphaass,1.927000E+02,1.002335E+00,2.586302E+01,1.563000E+02,1.100666E+00,3.857091E+01,1.357000E+02,1.380825E+00,4.803463E+01,1.210000E+02,1.906954E+00,5.395707E+01,1.089000E+02,2.965153E+00,5.449052E+01
alphadiss,1.021000E+02,4.299813E+00,5.039265E+01,1.148000E+02,2.331550E+00,5.506837E+01,1.298000E+02,1.536543E+00,5.066585E+01,1.505000E+02,1.150625E+00,4.107016E+01,1.874000E+02,1.001513E+00,2.738805E+01
phi0,1.790000E+02,1.006701E+00,3.003361E+01,1.432000E+02,1.187361E+00,4.556816E+01,1.223000E+02,1.628677E+00,5.702788E+01,1.067000E+02,2.555230E+00,6.233310E+01,9.360000E+01,4.913515E+00,5.604862E+01
f1,1.817000E+02,1.005674E+00,2.911537E+01,1.816000E+02,1.013210E+00,2.910815E+01,1.809000E+02,1.040420E+00,2.908040E+01,1.787000E+02,1.143191E+00,2.894485E+01,1.700000E+02,1.604677E+00,2.790454E+01
f2,1.839000E+02,1.026151E+00,2.793766E+01,1.840000E+02,1.026099E+00,2.794034E+01,1.839000E+02,1.025746E+00,2.795929E+01,1.836000E+02,1.023353E+00,2.808734E+01,1.820000E+02,1.007714E+00,2.895737E+01
f3,1.752000E+02,9.529351E-01,3.293335E+01,1.452000E+02,8.213860E-01,5.933675E+01,1.266000E+02,8.729087E-01,8.647863E+01,1.111000E+02,1.127071E+00,1.115685E+02,9.400000E+01,2.136839E+00,1.194678E+02
f12,1.816000E+02,1.004969E+00,2.911581E+01,1.816000E+02,1.005031E+00,2.911694E+01,1.817000E+02,1.005447E+00,2.912458E+01,1.817000E+02,1.008304E+00,2.917600E+01,1.816000E+02,1.028819E+00,2.952266E+01
f13,1.819000E+02,8.694146E-01,2.830457E+01,1.818000E+02,8.731176E-01,2.833081E+01,1.818000E+02,8.867351E-01,2.842510E+01,1.818000E+02,9.389923E-01,2.875731E+01,1.812000E+02,1.178593E+00,2.979328E+01
f23,1.818000E+02,1.019515E+00,2.872778E+01,1.818000E+02,1.019429E+00,2.872999E+01,1.818000E+02,1.018850E+00,2.874532E+01,1.818000E+02,1.014904E+00,2.884952E+01,1.816000E+02,9.884627E-01,2.957287E+01
f123,1.817000E+02,1.004897E+00,2.911868E+01,1.817000E+02,1.004451E+00,2.913439E+01,1.818000E+02,1.001942E+00,2.922335E+01,1.824000E+02,9.878593E-01,2.973191E+01,1.859000E+02,9.091245E-01,3.292321E+01
kb1,1.814000E+02,9.831372E-01,3.306324E+01,1.820000E+02,1.028568E+00,2.644360E+01,1.832000E+02,1.125125E+00,2.031083E+01,1.850000E+02,1.314631E+00,1.471645E+01,1.876000E+02,1.722957E+00,9.643125E+00
