,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.439000E+02,5.541984E-01,2.695350E+01,1.874000E+02,6.345981E-01,3.244606E+01,1.578000E+02,7.602517E-01,3.719735E+01,1.373000E+02,9.609309E-01,4.118881E+01,1.204000E+02,1.322200E+00,4.399619E+01
gammam,1.220000E+02,1.293839E+00,4.361274E+01,1.391000E+02,8.319669E-01,4.187308E+01,1.578000E+02,6.186216E-01,3.854732E+01,1.849000E+02,4.984450E-01,3.433173E+01,2.402000E+02,4.269684E-01,2.920411E+01
gammamRNA,1.217000E+02,1.295899E+00,4.375765E+01,1.385000E+02,8.911338E-01,4.126980E+01,1.582000E+02,6.820734E-01,3.745471E+01,1.866000E+02,5.573054E-01,3.283845E+01,2.445000E+02,4.806897E-01,2.740295E+01
gammad,1.237000E+02,9.143625E-01,5.189306E+01,1.236000E+02,9.221092E-01,5.161764E+01,1.237000E+02,9.412951E-01,5.095387E+01,1.238000E+02,9.904600E-01,4.938214E+01,1.238000E+02,1.127229E+00,4.574144E+01
alphaass,2.463000E+02,4.973748E-01,2.819661E+01,1.883000E+02,5.727700E-01,3.350191E+01,1.591000E+02,6.944646E-01,3.794763E+01,1.389000E+02,8.980888E-01,4.152617E+01,1.216000E+02,1.294900E+00,4.371926E+01
alphadiss,1.230000E+02,1.252019E+00,4.363180E+01,1.401000E+02,8.791629E-01,4.133451E+01,1.603000E+02,6.838924E-01,3.774087E+01,1.900000E+02,5.661646E-01,3.330510E+01,2.494000E+02,4.930319E-01,2.801849E+01
phi0,2.554000E+02,5.469839E-01,2.623268E+01,1.894000E+02,6.291432E-01,3.216387E+01,1.576000E+02,7.618239E-01,3.724166E+01,1.360000E+02,9.807537E-01,4.145060E+01,1.182000E+02,1.398309E+00,4.423049E+01
f1,1.243000E+02,1.201773E+00,4.366472E+01,1.240000E+02,1.212120E+00,4.362697E+01,1.235000E+02,1.242804E+00,4.351315E+01,1.217000E+02,1.338378E+00,4.315188E+01,1.162000E+02,1.689535E+00,4.176047E+01
f2,1.238000E+02,1.227120E+00,4.356861E+01,1.237000E+02,1.227124E+00,4.357007E+01,1.238000E+02,1.227172E+00,4.357550E+01,1.237000E+02,1.227480E+00,4.361660E+01,1.231000E+02,1.229632E+00,4.389138E+01
f3,2.366000E+02,1.156597E+00,1.592809E+01,1.847000E+02,9.879985E-01,2.415735E+01,1.578000E+02,9.697833E-01,3.137611E+01,1.389000E+02,1.039929E+00,3.798085E+01,1.231000E+02,1.238592E+00,4.376535E+01
