,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,8.560000E+01,1.179833E+00,1.717962E+01,6.650000E+01,1.277392E+00,2.423874E+01,5.610000E+01,1.559418E+00,2.941082E+01,4.850000E+01,2.108123E+00,3.261645E+01,4.210000E+01,3.338763E+00,3.231888E+01
gammam,4.270000E+01,2.800441E+00,3.452065E+01,4.840000E+01,1.589384E+00,3.573239E+01,5.410000E+01,1.114230E+00,3.290539E+01,6.180000E+01,8.797653E-01,2.808981E+01,7.580000E+01,7.795800E-01,2.127337E+01
gammamRNA,4.180000E+01,3.434953E+00,3.220323E+01,4.800000E+01,2.118091E+00,3.295803E+01,5.510000E+01,1.541039E+00,3.002161E+01,6.480000E+01,1.241987E+00,2.507412E+01,8.200000E+01,1.119071E+00,1.826733E+01
gammad,3.950000E+01,4.473221E+00,2.997675E+01,3.940000E+01,4.486970E+00,2.988005E+01,3.940000E+01,4.520490E+00,2.964861E+01,3.940000E+01,4.603497E+00,2.908926E+01,3.940000E+01,4.816141E+00,2.774753E+01
alphaass,8.250000E+01,1.096215E+00,1.846928E+01,6.530000E+01,1.198145E+00,2.537346E+01,5.570000E+01,1.466388E+00,3.039297E+01,4.850000E+01,1.990417E+00,3.342537E+01,4.230000E+01,3.194655E+00,3.286755E+01
alphadiss,4.190000E+01,3.356795E+00,3.255324E+01,4.810000E+01,2.027771E+00,3.353063E+01,5.530000E+01,1.473586E+00,3.053405E+01,6.520000E+01,1.195281E+00,2.542234E+01,8.300000E+01,1.092271E+00,1.832200E+01
phi0,8.560000E+01,1.179773E+00,1.720001E+01,6.650000E+01,1.278130E+00,2.426160E+01,5.600000E+01,1.561428E+00,2.943254E+01,4.860000E+01,2.113115E+00,3.262884E+01,4.210000E+01,3.354471E+00,3.229262E+01
f1,4.010000E+01,3.921970E+00,3.189027E+01,4.010000E+01,3.969361E+00,3.171941E+01,3.990000E+01,4.088316E+00,3.129782E+01,3.960000E+01,4.401969E+00,3.022608E+01,3.860000E+01,5.355142E+00,2.729616E+01
f2,3.940000E+01,4.469253E+00,3.000456E+01,3.950000E+01,4.469646E+00,3.000338E+01,3.950000E+01,4.471805E+00,3.000437E+01,3.940000E+01,4.487005E+00,3.000238E+01,3.910000E+01,4.595665E+00,2.997487E+01
f3,5.970000E+01,3.110502E+00,1.445250E+01,5.380000E+01,2.728876E+00,2.030884E+01,4.900000E+01,2.743543E+00,2.534120E+01,4.480000E+01,3.088780E+00,2.919080E+01,4.040000E+01,4.094993E+00,3.040328E+01
