,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.187000E+02,1.071350E-01,1.339830E+02,8.940000E+01,1.373805E-01,1.468023E+02,7.450000E+01,1.832628E-01,1.573520E+02,6.500000E+01,2.578682E-01,1.665404E+02,5.810000E+01,3.963941E-01,1.737944E+02
gammam,5.820000E+01,5.266475E-01,1.693821E+02,5.940000E+01,4.043866E-01,1.710516E+02,6.060000E+01,3.263069E-01,1.715497E+02,6.200000E+01,2.717974E-01,1.714624E+02,6.370000E+01,2.314945E-01,1.710838E+02
gammamRNA,5.830000E+01,4.005837E-01,1.744133E+02,6.430000E+01,2.619121E-01,1.662878E+02,7.260000E+01,1.865269E-01,1.568486E+02,8.560000E+01,1.400243E-01,1.467092E+02,1.105000E+02,1.092124E-01,1.352142E+02
gammad,6.040000E+01,3.323033E-01,1.733384E+02,6.050000E+01,3.330993E-01,1.726991E+02,6.040000E+01,3.350828E-01,1.711941E+02,6.050000E+01,3.401202E-01,1.676389E+02,6.060000E+01,3.536420E-01,1.595641E+02
alphaass,8.060000E+01,1.372753E-01,1.652614E+02,7.220000E+01,1.693509E-01,1.682439E+02,6.630000E+01,2.156743E-01,1.703099E+02,6.200000E+01,2.879456E-01,1.714447E+02,5.870000E+01,4.171173E-01,1.709826E+02
alphadiss,6.010000E+01,3.570909E-01,1.714466E+02,6.420000E+01,2.177031E-01,1.707092E+02,7.120000E+01,1.500689E-01,1.683552E+02,8.280000E+01,1.103666E-01,1.647568E+02,1.066000E+02,8.476055E-02,1.588369E+02
phi0,1.135000E+02,1.101949E-01,1.357326E+02,8.780000E+01,1.407301E-01,1.478103E+02,7.390000E+01,1.866265E-01,1.579276E+02,6.480000E+01,2.604717E-01,1.667636E+02,5.820000E+01,3.954227E-01,1.737658E+02
f1,6.400000E+01,1.258667E-01,1.844046E+02,6.390000E+01,1.299187E-01,1.840887E+02,6.350000E+01,1.446645E-01,1.829690E+02,6.240000E+01,2.051686E-01,1.788588E+02,5.810000E+01,5.817850E-01,1.603390E+02
f2,6.050000E+01,3.346264E-01,1.715130E+02,6.040000E+01,3.346289E-01,1.715133E+02,6.050000E+01,3.346412E-01,1.715273E+02,6.040000E+01,3.347178E-01,1.715570E+02,6.040000E+01,3.352549E-01,1.718256E+02
f3,1.144000E+02,3.498120E-01,6.390050E+01,9.130000E+01,3.126035E-01,9.028760E+01,7.820000E+01,2.980062E-01,1.150908E+02,6.910000E+01,2.997808E-01,1.396775E+02,6.220000E+01,3.220332E-01,1.643391E+02
f12,6.050000E+01,3.346458E-01,1.715269E+02,6.040000E+01,3.346905E-01,1.715258E+02,6.040000E+01,3.349779E-01,1.715171E+02,6.040000E+01,3.369546E-01,1.714709E+02,6.050000E+01,3.510540E-01,1.711488E+02
f13,6.040000E+01,3.278784E-01,1.716758E+02,6.050000E+01,3.287625E-01,1.716607E+02,6.040000E+01,3.314372E-01,1.715958E+02,6.050000E+01,3.398324E-01,1.714052E+02,6.050000E+01,3.686645E-01,1.707381E+02
f23,6.050000E+01,3.346399E-01,1.715278E+02,6.050000E+01,3.346185E-01,1.715341E+02,6.050000E+01,3.344827E-01,1.715664E+02,6.050000E+01,3.335945E-01,1.718604E+02,6.040000E+01,3.276875E-01,1.738810E+02
f123,6.040000E+01,3.354240E-01,1.712310E+02,6.040000E+01,3.353028E-01,1.712743E+02,6.040000E+01,3.346637E-01,1.715153E+02,6.070000E+01,3.313239E-01,1.728289E+02,6.220000E+01,3.169607E-01,1.802027E+02
kb1,5.790000E+01,2.813578E-01,1.366926E+02,5.560000E+01,2.483818E-01,9.773919E+01,5.390000E+01,2.325468E-01,6.246469E+01,5.260000E+01,2.342762E-01,3.280501E+01,5.160000E+01,2.878200E-01,1.175659E+01
kb2,6.630000E+01,4.181212E-01,2.266542E+02,6.490000E+01,3.960324E-01,2.153043E+02,6.100000E+01,3.412745E-01,1.776406E+02,5.650000E+01,2.996483E-01,1.148696E+02,5.400000E+01,3.695050E-01,5.573092E+01
kb3,1.130000E+02,2.448079E-01,1.377972E+02,8.900000E+01,2.428971E-01,1.562007E+02,7.610000E+01,2.522867E-01,1.663009E+02,6.750000E+01,2.745405E-01,1.711474E+02,6.150000E+01,3.204245E-01,1.718719E+02
ku1,9.940000E+01,1.224958E-01,1.409428E+02,8.650000E+01,1.419840E-01,1.477689E+02,7.620000E+01,1.713578E-01,1.550981E+02,6.790000E+01,2.195348E-01,1.628415E+02,6.130000E+01,3.126167E-01,1.705051E+02
ku2,5.420000E+01,5.925040E-01,3.270047E+01,5.400000E+01,3.671014E-01,5.543308E+01,5.480000E+01,3.080899E-01,8.310450E+01,5.640000E+01,2.990830E-01,1.148073E+02,5.860000E+01,3.139358E-01,1.478473E+02
ku3,5.840000E+01,3.776161E-01,1.700182E+02,6.010000E+01,3.413223E-01,1.713275E+02,6.190000E+01,3.155673E-01,1.719566E+02,6.380000E+01,2.964493E-01,1.720442E+02,6.600000E+01,2.818508E-01,1.716349E+02
bcoop12,6.720000E+01,5.429489E-01,2.071438E+02,6.640000E+01,5.032558E-01,2.034986E+02,6.440000E+01,4.350770E-01,1.945689E+02,6.120000E+01,3.525874E-01,1.768733E+02,5.770000E+01,2.810985E-01,1.506397E+02
bcoop23,6.480000E+01,4.040468E-01,2.115200E+02,6.310000E+01,3.756227E-01,1.975779E+02,6.060000E+01,3.372599E-01,1.734811E+02,5.790000E+01,3.018411E-01,1.412018E+02,5.550000E+01,2.809887E-01,1.065117E+02
bcoop13,5.970000E+01,2.519366E-01,1.533942E+02,5.940000E+01,1.845669E-01,1.232683E+02,6.050000E+01,1.477021E-01,9.585755E+01,6.340000E+01,1.230541E-01,7.193012E+01,6.870000E+01,1.045536E-01,5.178469E+01
bcoop123,6.690000E+01,5.384074E-01,2.044684E+02,6.640000E+01,5.123676E-01,2.022883E+02,6.490000E+01,4.607191E-01,1.966711E+02,6.250000E+01,3.851143E-01,1.841653E+02,5.920000E+01,3.077579E-01,1.627141E+02
ucoop12,6.050000E+01,2.516579E-01,1.693086E+02,6.030000E+01,2.947633E-01,1.707665E+02,6.050000E+01,3.437263E-01,1.716480E+02,6.080000E+01,3.872809E-01,1.720284E+02,6.100000E+01,4.152317E-01,1.721285E+02
ucoop23,5.690000E+01,2.912233E-01,1.277974E+02,5.960000E+01,3.222848E-01,1.615969E+02,6.220000E+01,3.612570E-01,1.893669E+02,6.430000E+01,3.946270E-01,2.071454E+02,6.540000E+01,4.146852E-01,2.160960E+02
ucoop13,6.130000E+01,2.657866E-01,1.694524E+02,6.110000E+01,2.853675E-01,1.702508E+02,6.070000E+01,3.094819E-01,1.709919E+02,6.040000E+01,3.402750E-01,1.716159E+02,6.010000E+01,3.816740E-01,1.720680E+02
ucoop123,6.060000E+01,2.317267E-01,1.682671E+02,6.020000E+01,2.669032E-01,1.699529E+02,6.030000E+01,3.108164E-01,1.711281E+02,6.060000E+01,3.575672E-01,1.718015E+02,6.090000E+01,3.948047E-01,1.720683E+02
