,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.056000E+02,7.101693E-01,3.723632E+01,8.400000E+01,8.360271E-01,5.216785E+01,7.170000E+01,1.099096E+00,6.360982E+01,6.320000E+01,1.603239E+00,7.164735E+01,5.640000E+01,2.798983E+00,7.296236E+01
gammam,5.490000E+01,2.135208E+00,7.939115E+01,5.790000E+01,1.076653E+00,7.997717E+01,6.220000E+01,6.937833E-01,7.327514E+01,6.970000E+01,5.091084E-01,6.359541E+01,8.570000E+01,4.172560E-01,5.070286E+01
gammamRNA,5.580000E+01,2.953295E+00,7.228762E+01,6.170000E+01,1.645174E+00,7.155387E+01,6.920000E+01,1.105140E+00,6.386042E+01,8.040000E+01,8.245181E-01,5.289363E+01,1.004000E+02,6.828684E-01,3.861181E+01
gammad,5.310000E+01,4.670944E+00,6.593144E+01,5.310000E+01,4.734532E+00,6.538589E+01,5.310000E+01,4.891920E+00,6.408140E+01,5.310000E+01,5.305784E+00,6.090971E+01,5.290000E+01,6.603322E+00,5.284554E+01
alphaass,1.017000E+02,6.345960E-01,4.123422E+01,8.060000E+01,7.489928E-01,5.678240E+01,6.920000E+01,9.851357E-01,6.804597E+01,6.170000E+01,1.444573E+00,7.537095E+01,5.600000E+01,2.586821E+00,7.535386E+01
alphadiss,5.190000E+01,7.522994E+00,5.391063E+01,5.270000E+01,5.462413E+00,6.218412E+01,5.340000E+01,4.367681E+00,6.724609E+01,5.420000E+01,3.660396E+00,7.065076E+01,5.490000E+01,3.156648E+00,7.300847E+01
phi0,1.067000E+02,7.084295E-01,3.661804E+01,8.430000E+01,8.319819E-01,5.188898E+01,7.180000E+01,1.096147E+00,6.352651E+01,6.310000E+01,1.606645E+00,7.167438E+01,5.640000E+01,2.835557E+00,7.287019E+01
f1,5.360000E+01,3.722273E+00,7.239484E+01,5.360000E+01,3.798365E+00,7.182367E+01,5.340000E+01,3.990444E+00,7.042104E+01,5.330000E+01,4.505659E+00,6.690944E+01,5.280000E+01,6.136236E+00,5.774950E+01
f2,5.350000E+01,4.458616E+00,6.599612E+01,5.360000E+01,4.458957E+00,6.599653E+01,5.360000E+01,4.461079E+00,6.599441E+01,5.350000E+01,4.475299E+00,6.598002E+01,5.330000E+01,4.577323E+00,6.585715E+01
f3,6.990000E+01,4.815657E+00,2.747316E+01,6.520000E+01,3.824290E+00,3.956034E+01,6.100000E+01,3.496369E+00,5.081697E+01,5.740000E+01,3.601355E+00,6.051718E+01,5.370000E+01,4.425653E+00,6.577870E+01
f12,5.320000E+01,4.533656E+00,6.665923E+01,5.320000E+01,4.537095E+00,6.663715E+01,5.320000E+01,4.554366E+00,6.653436E+01,5.310000E+01,4.642258E+00,6.601289E+01,5.300000E+01,5.144540E+00,6.316173E+01
f13,5.330000E+01,4.316458E+00,6.798352E+01,5.320000E+01,4.375269E+00,6.762088E+01,5.310000E+01,4.513163E+00,6.678088E+01,5.310000E+01,4.859994E+00,6.474961E+01,5.290000E+01,5.927279E+00,5.912832E+01
f23,5.310000E+01,4.710184E+00,6.560280E+01,5.310000E+01,4.706968E+00,6.562508E+01,5.310000E+01,4.685365E+00,6.578684E+01,5.310000E+01,4.543138E+00,6.686040E+01,5.330000E+01,3.772491E+00,7.355638E+01
f123,5.320000E+01,4.700842E+00,6.567214E+01,5.320000E+01,4.678500E+00,6.586333E+01,5.320000E+01,4.576746E+00,6.673889E+01,5.370000E+01,4.161818E+00,7.063060E+01,5.550000E+01,3.007448E+00,8.588755E+01
kb1,5.240000E+01,3.151891E+00,6.547666E+01,5.100000E+01,2.225963E+00,5.441642E+01,4.960000E+01,1.889944E+00,4.067486E+01,4.830000E+01,1.825152E+00,2.744559E+01,4.700000E+01,2.080471E+00,1.590656E+01
kb2,5.380000E+01,5.386466E+00,6.487243E+01,5.280000E+01,4.443837E+00,6.551513E+01,5.120000E+01,3.779129E+00,6.230817E+01,4.920000E+01,3.541582E+00,5.470350E+01,4.680000E+01,4.090462E+00,4.280389E+01
kb3,7.680000E+01,3.069820E+00,4.028993E+01,6.920000E+01,2.322611E+00,5.850430E+01,6.350000E+01,2.151924E+00,7.085574E+01,5.900000E+01,2.308888E+00,7.740310E+01,5.530000E+01,3.052749E+00,7.589275E+01
ku1,8.560000E+01,5.042645E-01,5.833662E+01,7.660000E+01,6.279218E-01,6.545933E+01,6.900000E+01,8.389097E-01,7.218749E+01,6.270000E+01,1.246126E+00,7.737690E+01,5.690000E+01,2.292791E+00,7.709060E+01
ku2,4.960000E+01,3.531046E+00,5.593560E+01,5.260000E+01,4.317980E+00,6.538671E+01,5.430000E+01,6.037010E+00,6.326651E+01,5.480000E+01,7.548491E+00,5.866303E+01,5.490000E+01,8.302256E+00,5.627002E+01
ku3,5.540000E+01,3.003776E+00,7.616616E+01,5.910000E+01,2.301529E+00,7.727953E+01,6.350000E+01,2.155660E+00,7.061874E+01,6.930000E+01,2.332542E+00,5.824457E+01,7.690000E+01,3.088188E+00,4.005678E+01
bcoop12,5.360000E+01,9.068236E+00,4.966007E+01,5.340000E+01,5.903424E+00,6.088937E+01,5.290000E+01,4.150522E+00,6.773103E+01,5.210000E+01,3.065198E+00,7.064313E+01,5.120000E+01,2.362166E+00,7.013693E+01
bcoop23,5.370000E+01,1.215546E+01,4.299925E+01,5.370000E+01,9.429558E+00,5.021870E+01,5.360000E+01,7.106528E+00,5.777136E+01,5.340000E+01,5.392246E+00,6.365545E+01,5.280000E+01,4.158941E+00,6.674416E+01
bcoop13,5.410000E+01,1.873350E+00,7.142382E+01,5.460000E+01,1.090685E+00,5.947031E+01,5.540000E+01,7.953708E-01,4.536972E+01,5.710000E+01,6.635681E-01,3.245999E+01,5.980000E+01,6.314724E-01,2.165548E+01
bcoop123,5.330000E+01,7.686161E+00,5.381793E+01,5.320000E+01,4.738412E+00,6.550771E+01,5.250000E+01,3.203890E+00,7.126384E+01,5.150000E+01,2.296173E+00,7.214833E+01,5.040000E+01,1.727407E+00,6.932488E+01
ucoop12,5.490000E+01,1.320672E+00,8.045897E+01,5.420000E+01,1.690800E+00,8.062563E+01,5.380000E+01,2.284650E+00,7.846334E+01,5.340000E+01,3.306942E+00,7.304779E+01,5.300000E+01,5.368322E+00,6.244733E+01
ucoop23,4.900000E+01,1.640877E+00,3.599929E+01,4.960000E+01,1.933720E+00,4.972183E+01,5.100000E+01,2.536371E+00,6.211708E+01,5.260000E+01,3.772239E+00,6.717356E+01,5.350000E+01,6.164381E+00,6.103167E+01
ucoop13,5.950000E+01,9.959852E-01,7.836733E+01,5.830000E+01,1.194777E+00,7.986097E+01,5.710000E+01,1.494091E+00,8.043929E+01,5.590000E+01,2.005352E+00,7.928233E+01,5.430000E+01,3.135255E+00,7.380953E+01
ucoop123,5.430000E+01,1.381441E+00,8.220426E+01,5.390000E+01,1.802533E+00,8.106793E+01,5.360000E+01,2.451455E+00,7.793728E+01,5.330000E+01,3.538214E+00,7.185702E+01,5.300000E+01,5.690012E+00,6.094624E+01
