,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.674000E+02,1.792216E+00,1.399454E+01,1.450000E+02,1.819448E+00,1.917480E+01,1.305000E+02,2.096744E+00,2.291514E+01,1.194000E+02,2.676609E+00,2.520468E+01,1.095000E+02,4.001877E+00,2.494432E+01
gammam,1.304000E+02,3.841646E+00,1.937075E+01,1.388000E+02,2.633864E+00,1.977790E+01,1.482000E+02,2.090966E+00,1.824364E+01,1.607000E+02,1.841270E+00,1.547132E+01,1.805000E+02,1.866613E+00,1.131747E+01
gammamRNA,1.097000E+02,4.040059E+00,2.487056E+01,1.197000E+02,2.684053E+00,2.516812E+01,1.309000E+02,2.096305E+00,2.285075E+01,1.456000E+02,1.817783E+00,1.905262E+01,1.685000E+02,1.798609E+00,1.376835E+01
gammad,1.652000E+02,1.568519E+00,1.613012E+01,1.656000E+02,1.590538E+00,1.584314E+01,1.667000E+02,1.638607E+00,1.524840E+01,1.689000E+02,1.749869E+00,1.402037E+01,1.742000E+02,2.051599E+00,1.148280E+01
alphaass,1.745000E+02,1.833153E+00,1.255115E+01,1.545000E+02,1.840736E+00,1.680782E+01,1.416000E+02,2.096678E+00,1.972634E+01,1.317000E+02,2.641859E+00,2.137693E+01,1.230000E+02,3.873915E+00,2.095468E+01
alphadiss,1.227000E+02,3.985617E+00,2.080047E+01,1.314000E+02,2.679158E+00,2.139021E+01,1.412000E+02,2.112077E+00,1.979540E+01,1.540000E+02,1.845753E+00,1.690168E+01,1.739000E+02,1.829142E+00,1.266373E+01
phi0,1.661000E+02,1.785732E+00,1.425959E+01,1.449000E+02,1.821085E+00,1.921829E+01,1.309000E+02,2.087364E+00,2.284187E+01,1.200000E+02,2.630913E+00,2.512403E+01,1.104000E+02,3.816804E+00,2.514921E+01
f1,1.701000E+02,1.799250E+00,1.345046E+01,1.700000E+02,1.810294E+00,1.344282E+01,1.697000E+02,1.844680E+00,1.341796E+01,1.688000E+02,1.956005E+00,1.332732E+01,1.661000E+02,2.368211E+00,1.288899E+01
f2,1.749000E+02,1.962251E+00,1.197229E+01,1.749000E+02,1.961940E+00,1.197493E+01,1.749000E+02,1.959815E+00,1.199297E+01,1.745000E+02,1.945557E+00,1.211544E+01,1.717000E+02,1.857759E+00,1.293328E+01
f3,1.617000E+02,1.608066E+00,1.623535E+01,1.413000E+02,1.305013E+00,2.515312E+01,1.280000E+02,1.237302E+00,3.317870E+01,1.179000E+02,1.306424E+00,4.050927E+01,1.088000E+02,1.593474E+00,4.648173E+01
f12,1.700000E+02,1.806828E+00,1.342166E+01,1.700000E+02,1.806903E+00,1.342255E+01,1.700000E+02,1.807415E+00,1.342860E+01,1.700000E+02,1.810967E+00,1.346972E+01,1.702000E+02,1.838270E+00,1.374541E+01
f13,1.696000E+02,1.778180E+00,1.192027E+01,1.695000E+02,1.777947E+00,1.195342E+01,1.696000E+02,1.777411E+00,1.207224E+01,1.697000E+02,1.779462E+00,1.249562E+01,1.701000E+02,1.842071E+00,1.396207E+01
f23,1.700000E+02,1.811977E+00,1.342099E+01,1.700000E+02,1.811836E+00,1.342198E+01,1.700000E+02,1.810874E+00,1.342875E+01,1.699000E+02,1.804342E+00,1.347485E+01,1.699000E+02,1.760995E+00,1.379016E+01
f123,1.700000E+02,1.808675E+00,1.344426E+01,1.700000E+02,1.807502E+00,1.345324E+01,1.701000E+02,1.801040E+00,1.350286E+01,1.707000E+02,1.765843E+00,1.377945E+01,1.737000E+02,1.582397E+00,1.542154E+01
kb1,1.703000E+02,1.859879E+00,1.270203E+01,1.708000E+02,1.988830E+00,1.121259E+01,1.714000E+02,2.167872E+00,9.717368E+00,1.721000E+02,2.433462E+00,8.186649E+00,1.729000E+02,2.888099E+00,6.528478E+00
kb2,1.654000E+02,1.743926E+00,1.380646E+01,1.563000E+02,1.621655E+00,1.454059E+01,1.425000E+02,1.458334E+00,1.567589E+01,1.246000E+02,1.312847E+00,1.701570E+01,1.047000E+02,1.344479E+00,1.758882E+01
