,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.752000E+02,2.214962E-01,9.091104E+01,1.332000E+02,3.100057E-01,1.235112E+02,1.104000E+02,4.789604E-01,1.510889E+02,9.400000E+01,8.461258E-01,1.710646E+02,7.920000E+01,2.032472E+00,1.679031E+02
gammam,7.450000E+01,2.834713E+00,1.586335E+02,8.250000E+01,1.308769E+00,1.813378E+02,8.960000E+01,8.038439E-01,1.818634E+02,9.700000E+01,5.532135E-01,1.739898E+02,1.062000E+02,4.056366E-01,1.617404E+02
gammamRNA,7.960000E+01,1.707800E+00,1.736334E+02,9.110000E+01,7.320454E-01,1.740243E+02,1.039000E+02,4.167176E-01,1.553372E+02,1.226000E+02,2.700235E-01,1.308666E+02,1.588000E+02,1.915645E-01,1.019987E+02
gammad,7.130000E+01,4.001318E+00,1.441781E+02,7.110000E+01,4.119339E+00,1.420758E+02,7.080000E+01,4.415440E+00,1.370973E+02,6.980000E+01,5.241509E+00,1.250450E+02,6.750000E+01,8.115821E+00,9.599253E+01
alphaass,1.723000E+02,2.167016E-01,9.979551E+01,1.307000E+02,3.052114E-01,1.336815E+02,1.085000E+02,4.702619E-01,1.604790E+02,9.310000E+01,8.192494E-01,1.777993E+02,7.960000E+01,1.885285E+00,1.722604E+02
alphadiss,7.510000E+01,2.798362E+00,1.586500E+02,8.510000E+01,1.276737E+00,1.792250E+02,9.450000E+01,7.710581E-01,1.767639E+02,1.050000E+02,5.213482E-01,1.650705E+02,1.181000E+02,3.762531E-01,1.483108E+02
phi0,1.789000E+02,2.180719E-01,8.888335E+01,1.350000E+02,3.031152E-01,1.217396E+02,1.115000E+02,4.648826E-01,1.495584E+02,9.490000E+01,8.111236E-01,1.701798E+02,8.030000E+01,1.879258E+00,1.697640E+02
f1,7.060000E+01,4.461904E+00,1.364104E+02,7.060000E+01,4.550503E+00,1.351672E+02,7.010000E+01,4.802390E+00,1.317618E+02,6.920000E+01,5.569638E+00,1.224167E+02,6.660000E+01,8.331747E+00,9.760672E+01
f2,7.080000E+01,4.429733E+00,1.368629E+02,7.070000E+01,4.429900E+00,1.368611E+02,7.070000E+01,4.430919E+00,1.368597E+02,7.070000E+01,4.437985E+00,1.368391E+02,7.050000E+01,4.487209E+00,1.366762E+02
f3,1.176000E+02,2.090192E+00,3.973728E+01,1.062000E+02,1.479315E+00,7.008983E+01,9.670000E+01,1.360207E+00,1.034493E+02,8.770000E+01,1.553673E+00,1.360610E+02,7.740000E+01,2.519044E+00,1.533045E+02
f12,7.080000E+01,4.388961E+00,1.374017E+02,7.080000E+01,4.391815E+00,1.373646E+02,7.070000E+01,4.408086E+00,1.371484E+02,7.060000E+01,4.503657E+00,1.359078E+02,6.960000E+01,5.158365E+00,1.279450E+02
f13,7.330000E+01,3.037692E+00,1.593682E+02,7.300000E+01,3.125882E+00,1.577148E+02,7.260000E+01,3.347706E+00,1.537030E+02,7.150000E+01,3.971729E+00,1.434987E+02,6.840000E+01,6.330432E+00,1.149424E+02
