,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.996000E+02,1.123728E+00,1.782391E+01,1.494000E+02,1.318697E+00,2.158969E+01,1.233000E+02,1.626579E+00,2.445726E+01,1.053000E+02,2.154727E+00,2.611584E+01,9.040000E+01,3.334122E+00,2.527212E+01
gammam,9.920000E+01,2.577541E+00,2.577628E+01,1.141000E+02,1.780900E+00,2.576944E+01,1.321000E+02,1.373248E+00,2.413489E+01,1.573000E+02,1.126782E+00,2.161135E+01,2.038000E+02,9.699670E-01,1.838894E+01
gammamRNA,9.330000E+01,3.196866E+00,2.487699E+01,1.094000E+02,1.966374E+00,2.599235E+01,1.279000E+02,1.440609E+00,2.447035E+01,1.539000E+02,1.145750E+00,2.176561E+01,2.029000E+02,9.676097E-01,1.821640E+01
gammad,1.076000E+02,1.618427E+00,3.099326E+01,1.076000E+02,1.631162E+00,3.083936E+01,1.075000E+02,1.662467E+00,3.046901E+01,1.074000E+02,1.741258E+00,2.958183E+01,1.067000E+02,1.951838E+00,2.748357E+01
alphaass,2.069000E+02,1.056624E+00,1.789545E+01,1.555000E+02,1.227803E+00,2.141936E+01,1.289000E+02,1.494817E+00,2.414683E+01,1.105000E+02,1.938574E+00,2.585968E+01,9.550000E+01,2.835939E+00,2.569091E+01
alphadiss,9.550000E+01,2.839417E+00,2.568558E+01,1.105000E+02,1.937267E+00,2.585769E+01,1.289000E+02,1.492479E+00,2.413280E+01,1.558000E+02,1.225298E+00,2.138657E+01,2.082000E+02,1.054327E+00,1.783693E+01
phi0,2.098000E+02,1.105948E+00,1.732049E+01,1.553000E+02,1.279456E+00,2.101553E+01,1.281000E+02,1.545706E+00,2.391300E+01,1.097000E+02,1.977951E+00,2.582740E+01,9.500000E+01,2.812752E+00,2.600870E+01
f1,1.983000E+02,1.890429E+00,1.125734E+01,1.531000E+02,1.701209E+00,1.662111E+01,1.289000E+02,1.751656E+00,2.113106E+01,1.119000E+02,1.969147E+00,2.489945E+01,9.750000E+01,2.486038E+00,2.736809E+01
f2,1.062000E+02,2.115832E+00,2.606883E+01,1.062000E+02,2.115944E+00,2.606948E+01,1.061000E+02,2.116693E+00,2.607382E+01,1.060000E+02,2.121824E+00,2.610334E+01,1.050000E+02,2.158076E+00,2.629723E+01
f3,1.063000E+02,2.103283E+00,2.610058E+01,1.061000E+02,2.121183E+00,2.605549E+01,1.055000E+02,2.173275E+00,2.592318E+01,1.037000E+02,2.332953E+00,2.551180E+01,9.850000E+01,2.913038E+00,2.398404E+01
f12,1.062000E+02,2.116019E+00,2.606802E+01,1.062000E+02,2.115165E+00,2.607244E+01,1.062000E+02,2.109344E+00,2.610245E+01,1.066000E+02,2.070548E+00,2.630563E+01,1.088000E+02,1.840716E+00,2.762596E+01
f13,1.095000E+02,1.826916E+00,2.652621E+01,1.094000E+02,1.836616E+00,2.651321E+01,1.091000E+02,1.865015E+00,2.647467E+01,1.081000E+02,1.952653E+00,2.634479E+01,1.046000E+02,2.275473E+00,2.576496E+01
f23,1.063000E+02,2.112386E+00,2.607522E+01,1.062000E+02,2.112666E+00,2.607486E+01,1.062000E+02,2.114556E+00,2.607137E+01,1.061000E+02,2.127526E+00,2.604716E+01,1.051000E+02,2.221715E+00,2.586618E+01
f123,1.061000E+02,2.121803E+00,2.601157E+01,1.062000E+02,2.120562E+00,2.602320E+01,1.063000E+02,2.113433E+00,2.609194E+01,1.069000E+02,2.072958E+00,2.649152E+01,1.110000E+02,1.865085E+00,2.889085E+01
kb1,2.067000E+02,1.461344E+00,1.552139E+01,1.581000E+02,1.454079E+00,1.984746E+01,1.329000E+02,1.569741E+00,2.313264E+01,1.151000E+02,1.833919E+00,2.540420E+01,1.000000E+02,2.432467E+00,2.603720E+01
kb2,1.080000E+02,1.929067E+00,2.536927E+01,1.103000E+02,1.720688E+00,2.353098E+01,1.121000E+02,1.605871E+00,2.040784E+01,1.138000E+02,1.638274E+00,1.610131E+01,1.162000E+02,1.920638E+00,1.099009E+01
kb3,1.060000E+02,2.135322E+00,2.614308E+01,1.125000E+02,1.644608E+00,2.212301E+01,1.163000E+02,1.485856E+00,1.754713E+01,1.193000E+02,1.499974E+00,1.303633E+01,1.225000E+02,1.733560E+00,8.712029E+00
ku1,9.970000E+01,2.464294E+00,2.596059E+01,1.160000E+02,1.803728E+00,2.537426E+01,1.352000E+02,1.529327E+00,2.291503E+01,1.637000E+02,1.418635E+00,1.931648E+01,2.268000E+02,1.453112E+00,1.445795E+01
ku2,1.246000E+02,1.118740E+00,1.269327E+01,1.128000E+02,1.527711E+00,2.238050E+01,1.056000E+02,2.182100E+00,2.619430E+01,1.021000E+02,2.608376E+00,2.640357E+01,1.013000E+02,2.723215E+00,2.633496E+01
ku3,2.439000E+02,2.810059E-01,1.158820E+01,1.998000E+02,2.836750E-01,1.697946E+01,1.701000E+02,3.480737E-01,2.086178E+01,1.490000E+02,4.906287E-01,2.404115E+01,1.311000E+02,8.671610E-01,2.654739E+01
bcoop12,1.004000E+02,2.883939E+00,2.566369E+01,1.005000E+02,2.859966E+00,2.569949E+01,1.010000E+02,2.798552E+00,2.578694E+01,1.020000E+02,2.654610E+00,2.596340E+01,1.040000E+02,2.372453E+00,2.615866E+01
bcoop23,1.025000E+02,2.552660E+00,2.532200E+01,1.100000E+02,1.717650E+00,2.645971E+01,1.159000E+02,1.122246E+00,2.570484E+01,1.176000E+02,7.700217E-01,2.294275E+01,1.177000E+02,5.752895E-01,1.877111E+01
bcoop13,1.171000E+02,1.268008E+00,2.438415E+01,1.229000E+02,8.707506E-01,1.934794E+01,1.260000E+02,7.450466E-01,1.432595E+01,1.302000E+02,7.409893E-01,9.779927E+00,1.360000E+02,8.840785E-01,5.864674E+00
bcoop123,9.330000E+01,4.325506E+00,2.149343E+01,9.380000E+01,4.188074E+00,2.178624E+01,9.510000E+01,3.864446E+00,2.248678E+01,9.800000E+01,3.252452E+00,2.384502E+01,1.036000E+02,2.418532E+00,2.557318E+01
ucoop12,1.197000E+02,9.381332E-01,1.593575E+01,1.155000E+02,1.199670E+00,2.081637E+01,1.116000E+02,1.558166E+00,2.440139E+01,1.072000E+02,2.008838E+00,2.594890E+01,1.037000E+02,2.421320E+00,2.611668E+01
ucoop23,1.040000E+02,2.356035E+00,2.559024E+01,9.650000E+01,3.446020E+00,2.316092E+01,9.220000E+01,4.466456E+00,2.091608E+01,9.040000E+01,5.090160E+00,1.968102E+01,8.980000E+01,5.360220E+00,1.917173E+01
ucoop13,1.414000E+02,3.718283E-01,2.165234E+01,1.360000E+02,4.418052E-01,2.328986E+01,1.318000E+02,5.483772E-01,2.476920E+01,1.275000E+02,7.304155E-01,2.609729E+01,1.204000E+02,1.146641E+00,2.703390E+01
ucoop123,1.253000E+02,4.540051E-01,2.569392E+01,1.211000E+02,7.480229E-01,2.667052E+01,1.164000E+02,1.199373E+00,2.714604E+01,1.082000E+02,1.915092E+00,2.642940E+01,9.990000E+01,2.886969E+00,2.443031E+01
