,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.481000E+02,1.754091E+00,1.833516E+01,1.846000E+02,2.053165E+00,2.444994E+01,1.516000E+02,2.626616E+00,2.821289E+01,1.301000E+02,3.627877E+00,2.924258E+01,1.146000E+02,5.583375E+00,2.661619E+01
gammam,1.130000E+02,5.888907E+00,2.613998E+01,1.243000E+02,4.022028E+00,2.917352E+01,1.390000E+02,2.980883E+00,2.956809E+01,1.590000E+02,2.330004E+00,2.791320E+01,1.884000E+02,1.907647E+00,2.453795E+01
gammamRNA,1.193000E+02,3.747529E+00,3.249999E+01,1.373000E+02,2.152375E+00,3.569516E+01,1.604000E+02,1.444468E+00,3.396952E+01,1.931000E+02,1.079883E+00,2.933259E+01,2.583000E+02,8.981385E-01,2.228875E+01
gammad,1.082000E+02,7.614531E+00,2.320251E+01,1.082000E+02,7.651770E+00,2.309938E+01,1.082000E+02,7.735748E+00,2.286955E+01,1.082000E+02,7.926528E+00,2.236117E+01,1.083000E+02,8.365655E+00,2.125811E+01
alphaass,2.508000E+02,1.729033E+00,1.826255E+01,1.855000E+02,2.025479E+00,2.446532E+01,1.520000E+02,2.594765E+00,2.827529E+01,1.303000E+02,3.586365E+00,2.933550E+01,1.149000E+02,5.514789E+00,2.675224E+01
alphadiss,1.151000E+02,5.470226E+00,2.682969E+01,1.303000E+02,3.582571E+00,2.933832E+01,1.517000E+02,2.602240E+00,2.830422E+01,1.844000E+02,2.035230E+00,2.458750E+01,2.471000E+02,1.734566E+00,1.854036E+01
phi0,2.491000E+02,1.752353E+00,1.825524E+01,1.851000E+02,2.048065E+00,2.439034E+01,1.520000E+02,2.616932E+00,2.817997E+01,1.303000E+02,3.609097E+00,2.925069E+01,1.148000E+02,5.540315E+00,2.669062E+01
f1,1.081000E+02,7.619063E+00,2.319262E+01,1.080000E+02,7.667948E+00,2.308537E+01,1.079000E+02,7.773054E+00,2.285768E+01,1.078000E+02,8.001027E+00,2.237668E+01,1.074000E+02,8.502624E+00,2.137700E+01
f2,1.082000E+02,7.614212E+00,2.320319E+01,1.081000E+02,7.615023E+00,2.320208E+01,1.081000E+02,7.620410E+00,2.319448E+01,1.080000E+02,7.656190E+00,2.314400E+01,1.074000E+02,7.898927E+00,2.280485E+01
f3,1.686000E+02,4.005750E+00,1.453197E+01,1.509000E+02,3.781187E+00,1.951372E+01,1.362000E+02,4.040059E+00,2.325138E+01,1.236000E+02,4.765923E+00,2.530778E+01,1.126000E+02,6.345060E+00,2.469588E+01
f12,1.081000E+02,7.610320E+00,2.321137E+01,1.081000E+02,7.612837E+00,2.320616E+01,1.082000E+02,7.624997E+00,2.318103E+01,1.081000E+02,7.683936E+00,2.306002E+01,1.078000E+02,7.976642E+00,2.247486E+01
f13,1.082000E+02,7.581760E+00,2.327059E+01,1.081000E+02,7.627263E+00,2.317637E+01,1.080000E+02,7.725865E+00,2.297436E+01,1.079000E+02,7.942476E+00,2.254105E+01,1.075000E+02,8.430440E+00,2.161529E+01
f23,1.081000E+02,7.614894E+00,2.320150E+01,1.082000E+02,7.613895E+00,2.320430E+01,1.081000E+02,7.607131E+00,2.322331E+01,1.081000E+02,7.561338E+00,2.335249E+01,1.083000E+02,7.261079E+00,2.423219E+01
f123,1.081000E+02,7.644199E+00,2.309647E+01,1.081000E+02,7.635252E+00,2.312830E+01,1.082000E+02,7.587801E+00,2.329871E+01,1.086000E+02,7.343974E+00,2.421409E+01,1.112000E+02,6.340354E+00,2.903232E+01
