,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.483000E+02,4.832766E-02,6.912637E+01,1.206000E+02,5.024768E-02,7.245654E+01,1.053000E+02,5.255388E-02,7.553215E+01,9.480000E+01,5.522856E-02,7.845450E+01,8.700000E+01,5.828043E-02,8.125103E+01
gammam,7.490000E+01,9.952027E-02,8.174908E+01,8.170000E+01,8.153268E-02,7.926958E+01,9.090000E+01,6.863382E-02,7.656823E+01,1.044000E+02,5.904326E-02,7.359064E+01,1.293000E+02,5.182394E-02,7.019156E+01
gammamRNA,6.550000E+01,1.012157E-01,9.148376E+01,7.210000E+01,8.178869E-02,8.703766E+01,8.110000E+01,6.829573E-02,8.241311E+01,9.460000E+01,5.856127E-02,7.750833E+01,1.198000E+02,5.148220E-02,7.209293E+01
gammad,1.942000E+02,4.732286E-02,6.664147E+01,1.945000E+02,4.735589E-02,6.658262E+01,1.955000E+02,4.743589E-02,6.642789E+01,1.978000E+02,4.763302E-02,6.606625E+01,2.039000E+02,4.811086E-02,6.517679E+01
alphaass,1.195000E+02,5.079403E-02,7.221254E+01,9.310000E+01,5.702395E-02,7.790794E+01,7.890000E+01,6.549669E-02,8.293629E+01,6.960000E+01,7.697860E-02,8.757790E+01,6.250000E+01,9.301128E-02,9.193800E+01
alphadiss,6.260000E+01,9.451626E-02,9.206803E+01,6.960000E+01,7.768127E-02,8.761923E+01,7.930000E+01,6.574388E-02,8.286787E+01,9.370000E+01,5.700407E-02,7.773871E+01,1.215000E+02,5.061907E-02,7.191065E+01
phi0,1.147000E+02,5.097709E-02,7.352815E+01,8.890000E+01,5.737699E-02,8.045880E+01,7.510000E+01,6.607573E-02,8.684915E+01,6.580000E+01,7.781619E-02,9.299280E+01,5.880000E+01,9.406088E-02,9.894859E+01
f1,1.940000E+02,4.739437E-02,6.666635E+01,1.935000E+02,4.864745E-02,6.666197E+01,1.916000E+02,5.389821E-02,6.666540E+01,1.837000E+02,7.818770E-02,6.673881E+01,1.524000E+02,2.305215E-01,6.683743E+01
f2,1.940000E+02,4.731345E-02,6.665454E+01,1.940000E+02,4.731338E-02,6.665624E+01,1.940000E+02,4.731449E-02,6.665984E+01,1.933000E+02,4.732120E-02,6.669236E+01,1.892000E+02,4.736435E-02,6.686614E+01
f3,,,,2.668000E+02,4.806289E-02,6.445193E+01,2.131000E+02,4.761201E-02,6.575041E+01,1.882000E+02,4.720131E-02,6.700880E+01,1.725000E+02,4.682738E-02,6.826907E+01
f12,1.942000E+02,4.692573E-02,6.664946E+01,1.942000E+02,4.693013E-02,6.664140E+01,1.942000E+02,4.696608E-02,6.664225E+01,1.941000E+02,4.720338E-02,6.665890E+01,1.938000E+02,4.882533E-02,6.669401E+01
f13,1.941000E+02,4.731100E-02,6.666457E+01,1.941000E+02,4.735829E-02,6.666963E+01,1.939000E+02,4.754356E-02,6.672257E+01,1.934000E+02,4.827744E-02,6.693176E+01,1.912000E+02,5.143040E-02,6.777728E+01
