,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.516000E+02,1.778585E+00,1.643111E+01,2.692000E+02,2.015010E+00,2.151685E+01,2.246000E+02,2.498699E+00,2.506969E+01,1.939000E+02,3.360080E+00,2.660103E+01,1.706000E+02,4.988584E+00,2.524811E+01
gammam,1.724000E+02,5.269032E+00,2.399456E+01,1.957000E+02,3.439876E+00,2.589559E+01,2.271000E+02,2.492089E+00,2.469921E+01,2.734000E+02,1.967812E+00,2.130972E+01,3.617000E+02,1.705974E+00,1.625619E+01
gammamRNA,1.963000E+02,4.080930E+00,2.306119E+01,2.244000E+02,2.715655E+00,2.401780E+01,2.613000E+02,2.011870E+00,2.242327E+01,3.171000E+02,1.621550E+00,1.919693E+01,4.349000E+02,1.431653E+00,1.467684E+01
gammad,2.507000E+02,1.982448E+00,2.466807E+01,2.507000E+02,1.987830E+00,2.461652E+01,2.507000E+02,2.000926E+00,2.449213E+01,2.505000E+02,2.033069E+00,2.419294E+01,2.502000E+02,2.113721E+00,2.347873E+01
alphaass,3.650000E+02,1.752662E+00,1.593243E+01,2.748000E+02,1.976483E+00,2.113302E+01,2.278000E+02,2.451613E+00,2.475924E+01,1.961000E+02,3.307433E+00,2.633168E+01,1.721000E+02,4.940576E+00,2.494220E+01
alphadiss,1.707000E+02,5.118210E+00,2.471785E+01,1.948000E+02,3.359496E+00,2.633906E+01,2.272000E+02,2.462769E+00,2.480616E+01,2.754000E+02,1.973421E+00,2.109433E+01,3.700000E+02,1.749344E+00,1.572222E+01
phi0,3.466000E+02,1.783435E+00,1.666843E+01,2.651000E+02,2.042424E+00,2.184336E+01,2.207000E+02,2.571374E+00,2.535242E+01,1.901000E+02,3.534908E+00,2.660735E+01,1.671000E+02,5.414152E+00,2.466877E+01
f1,3.118000E+02,2.342963E+00,1.469719E+01,2.585000E+02,2.151038E+00,2.171568E+01,2.214000E+02,2.349876E+00,2.772409E+01,1.910000E+02,2.973809E+00,3.175789E+01,1.641000E+02,4.594148E+00,3.120672E+01
f2,2.560000E+02,2.174966E+00,2.196882E+01,2.561000E+02,2.174947E+00,2.197019E+01,2.560000E+02,2.174832E+00,2.197924E+01,2.557000E+02,2.174059E+00,2.204109E+01,2.532000E+02,2.169464E+00,2.245999E+01
f3,2.499000E+02,2.165873E+00,2.304920E+01,2.495000E+02,2.176795E+00,2.303422E+01,2.482000E+02,2.213785E+00,2.298218E+01,2.439000E+02,2.344335E+00,2.278452E+01,2.296000E+02,2.879443E+00,2.181224E+01
f12,2.482000E+02,2.253092E+00,2.255541E+01,2.481000E+02,2.252342E+00,2.255951E+01,2.483000E+02,2.247253E+00,2.258726E+01,2.490000E+02,2.213097E+00,2.277613E+01,2.536000E+02,2.001871E+00,2.405407E+01
f13,2.499000E+02,2.169167E+00,2.304583E+01,2.494000E+02,2.183190E+00,2.303020E+01,2.483000E+02,2.225862E+00,2.298087E+01,2.447000E+02,2.362445E+00,2.280656E+01,2.331000E+02,2.880934E+00,2.197900E+01
f23,2.500000E+02,2.164758E+00,2.304679E+01,2.500000E+02,2.164770E+00,2.304720E+01,2.500000E+02,2.164849E+00,2.305005E+01,2.500000E+02,2.165396E+00,2.306939E+01,2.496000E+02,2.169309E+00,2.320130E+01
f123,2.498000E+02,2.167317E+00,2.300566E+01,2.499000E+02,2.166783E+00,2.301546E+01,2.501000E+02,2.163687E+00,2.307223E+01,2.511000E+02,2.145747E+00,2.340534E+01,2.578000E+02,2.039914E+00,2.552266E+01
kb1,3.693000E+02,2.263397E+00,1.368802E+01,2.952000E+02,2.040163E+00,1.904118E+01,2.506000E+02,2.160835E+00,2.300101E+01,2.174000E+02,2.597473E+00,2.522589E+01,1.892000E+02,3.694859E+00,2.438946E+01
kb2,2.463000E+02,2.485626E+00,2.255324E+01,2.492000E+02,2.242973E+00,2.293367E+01,2.521000E+02,1.829036E+00,2.352724E+01,2.447000E+02,1.417787E+00,2.412556E+01,2.175000E+02,1.349361E+00,2.388094E+01
kb3,2.485000E+02,2.201282E+00,2.394424E+01,2.537000E+02,2.104997E+00,2.032248E+01,2.572000E+02,2.133727E+00,1.672764E+01,2.590000E+02,2.306135E+00,1.322995E+01,2.595000E+02,2.726965E+00,9.784365E+00
ku1,1.919000E+02,3.869649E+00,2.396009E+01,2.174000E+02,2.655846E+00,2.536369E+01,2.456000E+02,2.199134E+00,2.347633E+01,2.816000E+02,2.071257E+00,1.977781E+01,3.378000E+02,2.260492E+00,1.470311E+01
ku2,2.395000E+02,8.704371E-01,2.672862E+01,2.531000E+02,1.274567E+00,2.478212E+01,2.526000E+02,1.911150E+00,2.346025E+01,2.476000E+02,2.366427E+00,2.273207E+01,2.453000E+02,2.557051E+00,2.243017E+01
ku3,4.053000E+02,7.341266E-01,8.276773E+00,3.655000E+02,6.986127E-01,1.288874E+01,3.347000E+02,8.101424E-01,1.686579E+01,3.054000E+02,1.087300E+00,2.036993E+01,2.622000E+02,1.852765E+00,2.292760E+01
bcoop12,2.427000E+02,2.469903E+00,2.298125E+01,2.510000E+02,2.123240E+00,2.303876E+01,2.645000E+02,1.668857E+00,2.236452E+01,2.796000E+02,1.272460E+00,2.012356E+01,2.953000E+02,1.016104E+00,1.634030E+01
bcoop23,2.363000E+02,2.809102E+00,2.222324E+01,2.442000E+02,2.415510E+00,2.278281E+01,2.586000E+02,1.835125E+00,2.323148E+01,2.754000E+02,1.270214E+00,2.265298E+01,2.876000E+02,8.806335E-01,2.048378E+01
bcoop13,2.496000E+02,2.178287E+00,2.307296E+01,2.773000E+02,1.407738E+00,1.942716E+01,2.913000E+02,1.154607E+00,1.505751E+01,3.026000E+02,1.096137E+00,1.079177E+01,3.153000E+02,1.223516E+00,6.847272E+00
bcoop123,2.317000E+02,3.069852E+00,2.172443E+01,2.337000E+02,2.949029E+00,2.193574E+01,2.387000E+02,2.674809E+00,2.238276E+01,2.496000E+02,2.180913E+00,2.303431E+01,2.664000E+02,1.568837E+00,2.327175E+01
