,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.553000E+02,4.628339E-01,5.531026E+01,1.166000E+02,6.237087E-01,6.904069E+01,9.560000E+01,9.029801E-01,7.881386E+01,8.060000E+01,1.435003E+00,8.333103E+01,6.870000E+01,2.690935E+00,7.847234E+01
gammam,7.970000E+01,2.584432E+00,6.950498E+01,9.220000E+01,1.350160E+00,7.432792E+01,1.074000E+02,8.505445E-01,7.071883E+01,1.293000E+02,5.930643E-01,6.252447E+01,1.723000E+02,4.460140E-01,5.060718E+01
gammamRNA,9.370000E+01,2.607958E+00,5.710249E+01,1.092000E+02,1.328407E+00,6.304067E+01,1.259000E+02,8.342165E-01,6.119120E+01,1.475000E+02,5.899432E-01,5.564212E+01,1.864000E+02,4.523729E-01,4.754083E+01
gammad,3.068000E+02,3.736885E-01,3.932580E+01,3.077000E+02,3.741246E-01,3.921564E+01,3.099000E+02,3.751794E-01,3.894989E+01,3.153000E+02,3.777401E-01,3.831334E+01,3.299000E+02,3.839900E-01,3.680562E+01
alphaass,1.609000E+02,4.550828E-01,5.342409E+01,1.206000E+02,6.070612E-01,6.619981E+01,9.930000E+01,8.679666E-01,7.499718E+01,8.440000E+01,1.358020E+00,7.896538E+01,7.250000E+01,2.504025E+00,7.470862E+01
alphadiss,7.220000E+01,2.572421E+00,7.432153E+01,8.420000E+01,1.376927E+00,7.895672E+01,9.910000E+01,8.739199E-01,7.506531E+01,1.206000E+02,6.083308E-01,6.622436E+01,1.613000E+02,4.545438E-01,5.332386E+01
phi0,1.539000E+02,4.657484E-01,5.568902E+01,1.153000E+02,6.343945E-01,6.963253E+01,9.420000E+01,9.324652E-01,7.938344E+01,7.930000E+01,1.517339E+00,8.337414E+01,6.710000E+01,2.990277E+00,7.665478E+01
f1,3.854000E+02,2.699151E-01,3.645951E+01,3.830000E+02,2.727814E-01,3.648474E+01,3.739000E+02,2.843392E-01,3.658495E+01,3.449000E+02,3.333801E-01,3.696271E+01,2.745000E+02,5.891661E-01,3.820763E+01
f2,3.679000E+02,3.856367E-01,3.560734E+01,3.678000E+02,3.856316E-01,3.560969E+01,3.674000E+02,3.855956E-01,3.562495E+01,3.640000E+02,3.853537E-01,3.573085E+01,3.440000E+02,3.837650E-01,3.644386E+01
f3,1.996000E+02,3.639892E-01,5.203404E+01,1.517000E+02,3.641952E-01,7.047620E+01,1.275000E+02,3.823761E-01,8.818209E+01,1.112000E+02,4.214674E-01,1.055832E+02,9.840000E+01,4.970099E-01,1.222580E+02
