,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,9.970000E+01,4.223881E+00,1.821988E+01,8.890000E+01,4.382154E+00,2.483742E+01,8.100000E+01,5.096196E+00,2.917330E+01,7.480000E+01,6.401763E+00,3.095117E+01,6.980000E+01,8.823186E+00,2.935526E+01
gammam,6.770000E+01,6.096969E+00,3.864963E+01,7.020000E+01,3.713271E+00,4.348832E+01,7.380000E+01,2.622249E+00,4.163385E+01,7.950000E+01,2.066508E+00,3.502426E+01,8.910000E+01,1.894597E+00,2.406662E+01
gammamRNA,6.960000E+01,8.913955E+00,2.915522E+01,7.430000E+01,6.490020E+00,3.082646E+01,8.000000E+01,5.155556E+00,2.930927E+01,8.740000E+01,4.396399E+00,2.534335E+01,9.740000E+01,4.140574E+00,1.918396E+01
gammad,6.610000E+01,1.306310E+01,2.499969E+01,6.610000E+01,1.312172E+01,2.487031E+01,6.610000E+01,1.322618E+01,2.464256E+01,6.610000E+01,1.341287E+01,2.424427E+01,6.610000E+01,1.374696E+01,2.355707E+01
alphaass,8.460000E+01,4.065869E+00,2.906803E+01,7.940000E+01,4.634529E+00,3.194173E+01,7.520000E+01,5.502175E+00,3.328266E+01,7.160000E+01,6.843968E+00,3.277542E+01,6.860000E+01,9.152869E+00,2.977161E+01
alphadiss,6.960000E+01,8.131793E+00,3.123233E+01,7.430000E+01,5.766051E+00,3.334508E+01,8.020000E+01,4.524613E+00,3.157969E+01,8.800000E+01,3.851425E+00,2.687317E+01,9.890000E+01,3.682230E+00,1.957824E+01
phi0,9.890000E+01,4.210173E+00,1.870743E+01,8.850000E+01,4.403678E+00,2.508243E+01,8.080000E+01,5.122917E+00,2.925803E+01,7.470000E+01,6.417876E+00,3.095371E+01,6.990000E+01,8.794120E+00,2.938759E+01
f1,6.700000E+01,5.880306E+00,4.666833E+01,6.700000E+01,5.947922E+00,4.630958E+01,6.700000E+01,6.119775E+00,4.541755E+01,6.690000E+01,6.573934E+00,4.320090E+01,6.650000E+01,7.918934E+00,3.763453E+01
f2,6.770000E+01,1.308039E+01,2.270828E+01,6.760000E+01,1.308068E+01,2.270918E+01,6.760000E+01,1.308264E+01,2.271517E+01,6.760000E+01,1.309617E+01,2.275532E+01,6.720000E+01,1.320355E+01,2.300289E+01
f3,6.930000E+01,1.267159E+01,2.130743E+01,6.850000E+01,1.271385E+01,2.225494E+01,6.760000E+01,1.295368E+01,2.294198E+01,6.670000E+01,1.337793E+01,2.337860E+01,6.590000E+01,1.397419E+01,2.346737E+01
f12,6.610000E+01,1.379440E+01,2.346185E+01,6.610000E+01,1.379839E+01,2.345590E+01,6.600000E+01,1.381112E+01,2.343693E+01,6.610000E+01,1.385180E+01,2.337663E+01,6.610000E+01,1.398200E+01,2.318549E+01
f13,6.610000E+01,1.321713E+01,2.435709E+01,6.610000E+01,1.329109E+01,2.423878E+01,6.610000E+01,1.340969E+01,2.405129E+01,6.610000E+01,1.360035E+01,2.375569E+01,6.610000E+01,1.390737E+01,2.329402E+01
f23,6.610000E+01,1.402285E+01,2.307626E+01,6.610000E+01,1.393173E+01,2.322875E+01,6.610000E+01,1.384035E+01,2.338344E+01,6.610000E+01,1.374880E+01,2.354025E+01,6.610000E+01,1.365716E+01,2.369917E+01
f123,6.610000E+01,1.392258E+01,2.322159E+01,6.610000E+01,1.383066E+01,2.339358E+01,6.620000E+01,1.340036E+01,2.426790E+01,6.660000E+01,1.159675E+01,2.838373E+01,6.870000E+01,7.616202E+00,4.572071E+01
kb1,6.860000E+01,1.460485E+01,3.406327E+01,6.800000E+01,1.404779E+01,3.222072E+01,6.750000E+01,1.370454E+01,3.000368E+01,6.690000E+01,1.357372E+01,2.755361E+01,6.640000E+01,1.367364E+01,2.492166E+01
kb2,6.400000E+01,3.981205E+00,7.588717E+01,5.960000E+01,2.212541E+00,1.733813E+02,5.350000E+01,1.945279E+00,2.644768E+02,4.750000E+01,2.082905E+00,2.723581E+02,4.380000E+01,2.668710E+00,1.954129E+02
kb3,7.440000E+01,9.865421E+00,2.372310E+01,7.230000E+01,9.064516E+00,2.756498E+01,7.050000E+01,9.002229E+00,2.963444E+01,6.880000E+01,9.534895E+00,2.988606E+01,6.730000E+01,1.093128E+01,2.787710E+01
ku1,1.065000E+02,3.032202E+00,1.513760E+01,9.660000E+01,2.834050E+00,2.286264E+01,8.740000E+01,3.119422E+00,2.992921E+01,7.940000E+01,3.931736E+00,3.503766E+01,7.230000E+01,5.915928E+00,3.544545E+01
ku2,4.570000E+01,1.956535E+00,2.374393E+02,4.870000E+01,1.750856E+00,2.920084E+02,5.390000E+01,1.807028E+00,2.708762E+02,5.970000E+01,2.148700E+00,1.760025E+02,6.400000E+01,3.923466E+00,7.675373E+01
ku3,6.700000E+01,1.135529E+01,2.711240E+01,6.840000E+01,9.869194E+00,2.922020E+01,6.990000E+01,9.319000E+00,2.901920E+01,7.170000E+01,9.403804E+00,2.697353E+01,7.350000E+01,1.028493E+01,2.311207E+01
bcoop12,6.590000E+01,9.769882E+00,2.946967E+01,6.590000E+01,6.934596E+00,3.447839E+01,6.600000E+01,5.188152E+00,3.661080E+01,6.640000E+01,4.057708E+00,3.577770E+01,6.730000E+01,3.313319E+00,3.227513E+01
bcoop23,6.600000E+01,8.056365E+00,3.801758E+01,6.580000E+01,5.351119E+00,5.393440E+01,6.550000E+01,3.806224E+00,7.309713E+01,6.500000E+01,2.849985E+00,9.811967E+01,6.440000E+01,2.259511E+00,1.310026E+02
bcoop13,6.790000E+01,6.780684E+00,3.105082E+01,6.960000E+01,4.733167E+00,2.911854E+01,7.150000E+01,3.828541E+00,2.416181E+01,7.370000E+01,3.459811E+00,1.841522E+01,7.640000E+01,3.557713E+00,1.273341E+01
bcoop123,6.600000E+01,1.172896E+01,2.634530E+01,6.590000E+01,9.442340E+00,3.024505E+01,6.590000E+01,7.762233E+00,3.348657E+01,6.590000E+01,6.482974E+00,3.600152E+01,6.590000E+01,5.483814E+00,3.775090E+01
ucoop12,6.620000E+01,8.199449E+00,3.291683E+01,6.620000E+01,9.101329E+00,3.107272E+01,6.610000E+01,1.016537E+01,2.904987E+01,6.610000E+01,1.143208E+01,2.686732E+01,6.610000E+01,1.289579E+01,2.465591E+01
ucoop23,5.900000E+01,1.181677E+00,3.593976E+02,6.090000E+01,1.404911E+00,2.887240E+02,6.320000E+01,1.735409E+00,1.962102E+02,6.490000E+01,2.555229E+00,1.104575E+02,6.570000E+01,4.901075E+00,5.811994E+01
ucoop13,7.440000E+01,3.241507E+00,4.292897E+01,7.280000E+01,3.834708E+00,4.242495E+01,7.110000E+01,4.674619E+00,4.094696E+01,6.950000E+01,5.968001E+00,3.804380E+01,6.780000E+01,8.304122E+00,3.276454E+01
ucoop123,6.800000E+01,3.507976E+00,4.319929E+01,6.710000E+01,4.418592E+00,4.172699E+01,6.650000E+01,5.679915E+00,3.889804E+01,6.620000E+01,7.488284E+00,3.465700E+01,6.610000E+01,1.024758E+01,2.897722E+01
