,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,5.890000E+01,3.156565E-02,3.963596E-01,4.670000E+01,3.785875E-02,7.234870E-01,3.800000E+01,5.289757E-02,9.696926E-01,3.170000E+01,8.178396E-02,1.076486E+00,2.680000E+01,1.424115E-01,9.954217E-01
gammam,3.560000E+01,1.044883E-01,7.380482E-01,3.780000E+01,6.523924E-02,8.813329E-01,4.070000E+01,4.615742E-02,9.048744E-01,4.430000E+01,3.546069E-02,8.373961E-01,4.890000E+01,2.908300E-02,7.019306E-01
gammamRNA,2.980000E+01,1.312468E-01,9.752759E-01,3.370000E+01,7.655661E-02,1.048201E+00,3.910000E+01,5.070492E-02,9.441137E-01,4.660000E+01,3.690126E-02,7.145288E-01,5.750000E+01,3.082884E-02,4.017527E-01
gammad,4.040000E+01,4.724121E-02,9.072009E-01,4.040000E+01,4.718622E-02,9.064848E-01,4.040000E+01,4.705262E-02,9.047697E-01,4.050000E+01,4.673509E-02,9.005360E-01,4.060000E+01,4.599076E-02,8.903139E-01
alphaass,4.340000E+01,4.032784E-02,8.423432E-01,3.930000E+01,5.086813E-02,9.257609E-01,3.570000E+01,6.726736E-02,9.461374E-01,3.270000E+01,9.426384E-02,8.913744E-01,3.020000E+01,1.449757E-01,7.470814E-01
alphadiss,3.810000E+01,8.011273E-02,7.683348E-01,4.130000E+01,4.030443E-02,9.235555E-01,4.600000E+01,2.282912E-02,8.664804E-01,5.290000E+01,1.461828E-02,6.719983E-01,6.370000E+01,1.157477E-02,3.879328E-01
phi0,5.840000E+01,3.163045E-02,4.098168E-01,4.630000E+01,3.824242E-02,7.342106E-01,3.780000E+01,5.358666E-02,9.758496E-01,3.150000E+01,8.300684E-02,1.077077E+00,2.670000E+01,1.449677E-01,9.900691E-01
f1,4.690000E+01,7.137496E-02,2.975743E-01,4.550000E+01,5.899608E-02,4.204084E-01,4.400000E+01,5.283303E-02,5.496306E-01,4.260000E+01,4.946641E-02,6.860582E-01,4.110000E+01,4.769429E-02,8.283056E-01
f2,4.290000E+01,2.643999E-02,1.400477E+00,4.280000E+01,2.691520E-02,1.384311E+00,4.260000E+01,2.823758E-02,1.340799E+00,4.200000E+01,3.214172E-02,1.225324E+00,4.050000E+01,4.575643E-02,9.305867E-01
f3,4.040000E+01,4.719641E-02,9.067058E-01,4.040000E+01,4.719359E-02,9.072940E-01,4.040000E+01,4.717462E-02,9.113482E-01,4.010000E+01,4.706217E-02,9.386015E-01,3.850000E+01,4.696113E-02,1.117472E+00
f12,4.050000E+01,4.651842E-02,9.103048E-01,4.040000E+01,4.678116E-02,9.089228E-01,4.040000E+01,4.757926E-02,9.044867E-01,4.030000E+01,5.013653E-02,8.897704E-01,3.990000E+01,6.001971E-02,8.266628E-01
f13,4.040000E+01,4.721853E-02,9.059162E-01,4.040000E+01,4.721756E-02,9.059511E-01,4.040000E+01,4.721104E-02,9.061826E-01,4.040000E+01,4.716723E-02,9.076250E-01,4.040000E+01,4.687026E-02,9.176776E-01
f23,4.040000E+01,4.719866E-02,9.066534E-01,4.040000E+01,4.721493E-02,9.064734E-01,4.040000E+01,4.731412E-02,9.060314E-01,4.040000E+01,4.795689E-02,9.028176E-01,4.020000E+01,5.256884E-02,8.771357E-01
f123,4.040000E+01,4.723894E-02,9.050920E-01,4.040000E+01,4.723889E-02,9.050938E-01,4.040000E+01,4.723858E-02,9.051053E-01,4.040000E+01,4.723683E-02,9.051421E-01,4.040000E+01,4.722081E-02,9.057428E-01
kb1,4.250000E+01,4.999624E-02,6.976071E-01,3.750000E+01,4.703448E-02,1.164397E+00,3.350000E+01,5.142914E-02,1.408572E+00,3.020000E+01,5.956748E-02,1.385563E+00,2.770000E+01,7.629982E-02,1.104344E+00
kb2,4.160000E+01,8.777200E-02,5.027829E+00,4.080000E+01,5.977904E-02,4.147312E+00,4.020000E+01,4.971109E-02,2.910353E+00,4.000000E+01,4.590637E-02,1.735400E+00,4.050000E+01,4.813844E-02,7.915121E-01
kb3,4.010000E+01,3.755490E-02,1.339394E+00,4.010000E+01,3.756018E-02,1.338950E+00,4.010000E+01,3.759520E-02,1.336337E+00,4.010000E+01,3.783244E-02,1.319652E+00,4.020000E+01,3.953535E-02,1.212458E+00
ku1,2.800000E+01,7.594366E-02,1.102953E+00,3.050000E+01,5.962098E-02,1.373609E+00,3.360000E+01,5.156748E-02,1.396563E+00,3.760000E+01,4.711929E-02,1.160792E+00,4.250000E+01,4.984071E-02,7.031403E-01
ku2,5.160000E+01,3.270100E-02,5.850284E-01,4.390000E+01,4.046981E-02,8.077385E-01,3.750000E+01,5.524246E-02,9.762759E-01,3.220000E+01,8.285386E-02,1.043789E+00,2.760000E+01,1.419943E-01,9.517203E-01
ku3,4.070000E+01,7.062149E-02,5.381109E-01,4.050000E+01,5.365008E-02,7.573599E-01,4.030000E+01,4.642549E-02,9.291399E-01,4.030000E+01,4.272891E-02,1.058772E+00,4.030000E+01,4.066902E-02,1.152065E+00
bcoop12,3.530000E+01,9.579707E-02,1.126256E+00,3.760000E+01,6.110580E-02,1.111054E+00,4.040000E+01,4.722568E-02,9.073603E-01,4.410000E+01,3.994146E-02,6.299453E-01,4.910000E+01,3.697315E-02,3.440411E-01
bcoop23,4.090000E+01,4.624266E-02,9.662368E-01,4.070000E+01,4.662834E-02,9.405066E-01,4.020000E+01,4.773144E-02,8.783958E-01,3.910000E+01,5.106238E-02,7.492025E-01,3.680000E+01,6.238946E-02,5.358623E-01
bcoop13,4.040000E+01,4.691023E-02,9.128407E-01,4.040000E+01,4.711587E-02,9.084031E-01,4.050000E+01,4.767856E-02,8.963786E-01,4.040000E+01,4.921545E-02,8.652362E-01,4.060000E+01,5.343261E-02,7.905303E-01
bcoop123,4.050000E+01,4.715632E-02,9.079748E-01,4.040000E+01,4.702053E-02,9.127702E-01,4.050000E+01,4.666557E-02,9.253760E-01,4.070000E+01,4.575810E-02,9.594463E-01,4.100000E+01,4.362233E-02,1.054466E+00
ucoop12,4.120000E+01,4.487834E-02,8.794533E-01,3.910000E+01,5.177916E-02,9.442472E-01,3.720000E+01,6.221774E-02,9.795936E-01,3.540000E+01,8.024536E-02,9.660961E-01,3.370000E+01,1.194679E-01,8.575638E-01
ucoop23,4.200000E+01,4.280319E-02,8.879087E-01,4.090000E+01,4.546581E-02,9.011292E-01,4.060000E+01,4.666427E-02,9.051621E-01,4.040000E+01,4.714351E-02,9.065315E-01,4.030000E+01,4.732633E-02,9.069554E-01
ucoop13,4.080000E+01,5.683960E-02,7.381207E-01,4.050000E+01,5.045414E-02,8.408395E-01,4.050000E+01,4.812785E-02,8.866938E-01,4.040000E+01,4.727257E-02,9.049881E-01,4.040000E+01,4.695700E-02,9.118838E-01
ucoop123,4.070000E+01,4.589780E-02,9.577437E-01,4.050000E+01,4.673095E-02,9.242066E-01,4.040000E+01,4.705024E-02,9.120595E-01,4.040000E+01,4.716866E-02,9.076809E-01,4.040000E+01,4.721288E-02,9.060669E-01
