,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,5.901000E+02,1.222628E-02,4.772023E+00,4.581000E+02,1.267860E-02,4.972921E+00,3.947000E+02,1.319976E-02,5.152387E+00,3.538000E+02,1.378930E-02,5.318854E+00,3.240000E+02,1.445363E-02,5.476393E+00
gammam,3.374000E+02,1.499670E-02,5.298431E+00,3.672000E+02,1.407994E-02,5.187459E+00,4.087000E+02,1.328946E-02,5.067202E+00,4.750000E+02,1.260598E-02,4.933179E+00,6.245000E+02,1.202125E-02,4.775723E+00
gammamRNA,3.104000E+02,1.492924E-02,5.560967E+00,3.374000E+02,1.416365E-02,5.399591E+00,3.736000E+02,1.348993E-02,5.230281E+00,4.274000E+02,1.289711E-02,5.049418E+00,5.257000E+02,1.238090E-02,4.849991E+00
gammad,4.724000E+02,1.230875E-02,5.053264E+00,4.731000E+02,1.232296E-02,5.045056E+00,4.748000E+02,1.235725E-02,5.025096E+00,4.788000E+02,1.243996E-02,4.977339E+00,4.895000E+02,1.263838E-02,4.864183E+00
alphaass,5.209000E+02,1.239184E-02,4.859021E+00,4.320000E+02,1.286986E-02,5.031949E+00,3.811000E+02,1.341299E-02,5.188436E+00,3.460000E+02,1.402454E-02,5.334008E+00,3.193000E+02,1.471283E-02,5.471544E+00
alphadiss,3.152000E+02,1.489712E-02,5.495434E+00,3.424000E+02,1.413687E-02,5.350564E+00,3.787000E+02,1.346665E-02,5.196942E+00,4.322000E+02,1.287572E-02,5.031474E+00,5.292000E+02,1.235971E-02,4.847351E+00
phi0,5.655500E+02,1.227664E-02,4.797863E+00,4.453000E+02,1.275861E-02,5.003205E+00,3.851000E+02,1.331453E-02,5.187197E+00,3.456000E+02,1.394571E-02,5.358401E+00,3.167000E+02,1.466064E-02,5.520546E+00
f1,4.865000E+02,1.202305E-02,4.918970E+00,4.859000E+02,1.214587E-02,4.918936E+00,4.840000E+02,1.259161E-02,4.918584E+00,4.768000E+02,1.426828E-02,4.916984E+00,4.488000E+02,2.138272E-02,4.907415E+00
f2,5.028000E+02,1.227899E-02,4.874774E+00,5.026000E+02,1.228108E-02,4.875162E+00,5.017000E+02,1.229305E-02,4.877192E+00,4.966000E+02,1.236207E-02,4.888827E+00,4.708000E+02,1.276555E-02,4.954197E+00
f3,6.128500E+02,1.272674E-02,4.604003E+00,4.917000E+02,1.255642E-02,4.891661E+00,4.304000E+02,1.243156E-02,5.166805E+00,3.903000E+02,1.234427E-02,5.435213E+00,3.608000E+02,1.229165E-02,5.699810E+00
f12,4.843000E+02,1.243373E-02,4.918408E+00,4.843000E+02,1.244814E-02,4.918353E+00,4.842000E+02,1.250858E-02,4.918552E+00,4.840000E+02,1.276239E-02,4.919039E+00,4.830000E+02,1.383291E-02,4.921165E+00
f13,4.846000E+02,1.248667E-02,4.912555E+00,4.846000E+02,1.249433E-02,4.913363E+00,4.843000E+02,1.251997E-02,4.916158E+00,4.838000E+02,1.260707E-02,4.925431E+00,4.818000E+02,1.291798E-02,4.956499E+00
f23,4.842000E+02,1.255826E-02,4.912888E+00,4.842000E+02,1.255800E-02,4.912988E+00,4.842000E+02,1.255615E-02,4.913663E+00,4.842000E+02,1.254362E-02,4.918244E+00,4.842000E+02,1.245842E-02,4.949674E+00
f123,4.842000E+02,1.254273E-02,4.918637E+00,4.842000E+02,1.254346E-02,4.918760E+00,4.842000E+02,1.254720E-02,4.919338E+00,4.844000E+02,1.256636E-02,4.922275E+00,4.852000E+02,1.267039E-02,4.937311E+00
kb1,4.834000E+02,1.264245E-02,4.970183E+00,4.953000E+02,1.160899E-02,4.356875E+00,5.129000E+02,1.087562E-02,3.764080E+00,5.412000E+02,1.038752E-02,3.191011E+00,5.956000E+02,1.015137E-02,2.632064E+00
kb2,4.842000E+02,1.271048E-02,5.027655E+00,4.836000E+02,1.234186E-02,4.690488E+00,4.777000E+02,1.258671E-02,3.994805E+00,4.590000E+02,1.522674E-02,2.796550E+00,4.238000E+02,2.495270E-02,1.338941E+00
kb3,5.883500E+02,1.240290E-02,4.812525E+00,4.948000E+02,1.251966E-02,4.904923E+00,4.408000E+02,1.267568E-02,4.983464E+00,4.035000E+02,1.287119E-02,5.052034E+00,3.751000E+02,1.310955E-02,5.112705E+00
ku1,5.067000E+02,1.155936E-02,4.891323E+00,4.917000E+02,1.219125E-02,4.909301E+00,4.774000E+02,1.289594E-02,4.927450E+00,4.638000E+02,1.368905E-02,4.945661E+00,4.509000E+02,1.459210E-02,4.964058E+00
ku2,4.865000E+02,1.259404E-02,4.809049E+00,4.833000E+02,1.303157E-02,5.156277E+00,4.834000E+02,1.333320E-02,5.265292E+00,4.835000E+02,1.337195E-02,5.284560E+00,4.835000E+02,1.337695E-02,5.287521E+00
ku3,3.649000E+02,1.331318E-02,5.129220E+00,3.948000E+02,1.298405E-02,5.064904E+00,4.351000E+02,1.272035E-02,4.990855E+00,4.958000E+02,1.251424E-02,4.904168E+00,6.124000E+02,1.236398E-02,4.799029E+00
bcoop12,4.782000E+02,1.405386E-02,4.950629E+00,4.807000E+02,1.337203E-02,4.937770E+00,4.845000E+02,1.247597E-02,4.916875E+00,4.901000E+02,1.140803E-02,4.883773E+00,4.979000E+02,1.026541E-02,4.833368E+00
bcoop23,4.828000E+02,1.292646E-02,4.957155E+00,4.847000E+02,1.242584E-02,4.905661E+00,4.888000E+02,1.147880E-02,4.773107E+00,4.960000E+02,1.025522E-02,4.457744E+00,5.039000E+02,9.568342E-03,3.827269E+00
bcoop13,4.861000E+02,1.312133E-02,5.335507E+00,4.841000E+02,1.251047E-02,4.893141E+00,4.825000E+02,1.201803E-02,4.461745E+00,4.812000E+02,1.162986E-02,4.043549E+00,4.800000E+02,1.134011E-02,3.640385E+00
bcoop123,4.826000E+02,1.305967E-02,4.926515E+00,4.850000E+02,1.232421E-02,4.915055E+00,4.903000E+02,1.094213E-02,4.887800E+00,5.000000E+02,9.055751E-03,4.828666E+00,5.129000E+02,7.348060E-03,4.722911E+00
ucoop12,5.540500E+02,1.082045E-02,4.889530E+00,5.049000E+02,1.150039E-02,4.910117E+00,4.869000E+02,1.231229E-02,4.917168E+00,4.796000E+02,1.312194E-02,4.921980E+00,4.761000E+02,1.382034E-02,4.926197E+00
ucoop23,4.978000E+02,1.078409E-02,4.724571E+00,4.900000E+02,1.148561E-02,4.807825E+00,4.863000E+02,1.210481E-02,4.878677E+00,4.840000E+02,1.260259E-02,4.923244E+00,4.828000E+02,1.293714E-02,4.945522E+00
ucoop13,7.601000E+02,6.023531E-03,4.412457E+00,6.344500E+02,6.649965E-03,4.535360E+00,5.663000E+02,7.519788E-03,4.639826E+00,5.247000E+02,8.778649E-03,4.740624E+00,4.969000E+02,1.074306E-02,4.848142E+00
ucoop123,4.848000E+02,1.242422E-02,4.917997E+00,4.829000E+02,1.285721E-02,4.920560E+00,4.820000E+02,1.312202E-02,4.922683E+00,4.816000E+02,1.324786E-02,4.924012E+00,4.815000E+02,1.329944E-02,4.924623E+00
