,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.677000E+02,4.878134E-04,4.577777E-01,2.873000E+02,5.129614E-04,4.786661E-01,2.480000E+02,5.409803E-04,4.980855E-01,2.231000E+02,5.721661E-04,5.164791E-01,2.051000E+02,6.069333E-04,5.341206E-01
gammam,2.097000E+02,5.956448E-04,5.293766E-01,2.260000E+02,5.616716E-04,5.149217E-01,2.486000E+02,5.311992E-04,4.998054E-01,2.831000E+02,5.038073E-04,4.838031E-01,3.484000E+02,4.791826E-04,4.665320E-01
gammamRNA,2.144000E+02,5.813680E-04,5.255065E-01,2.322000E+02,5.446276E-04,5.123728E-01,2.580000E+02,5.122098E-04,4.984056E-01,3.007000E+02,4.835175E-04,4.833005E-01,4.000000E+02,4.581170E-04,4.664825E-01
gammad,2.068000E+02,6.025332E-04,5.326439E-01,2.069000E+02,6.025844E-04,5.325791E-01,2.069000E+02,6.027096E-04,5.324387E-01,2.069000E+02,6.030107E-04,5.320864E-01,2.070000E+02,6.037398E-04,5.312292E-01
alphaass,3.645000E+02,4.835711E-04,4.590238E-01,2.885000E+02,5.082827E-04,4.786886E-01,2.504000E+02,5.357642E-04,4.970073E-01,2.257000E+02,5.662957E-04,5.143760E-01,2.080000E+02,6.002644E-04,5.310095E-01
alphadiss,2.079000E+02,6.003284E-04,5.311275E-01,2.255000E+02,5.637910E-04,5.145777E-01,2.499000E+02,5.310301E-04,4.973027E-01,2.877000E+02,5.016157E-04,4.790718E-01,3.619000E+02,4.752348E-04,4.594954E-01
phi0,3.804000E+02,4.856597E-04,4.557914E-01,2.930000E+02,5.101258E-04,4.765142E-01,2.519000E+02,5.373476E-04,4.957528E-01,2.260000E+02,5.675885E-04,5.139503E-01,2.076000E+02,6.012299E-04,5.313977E-01
f1,3.790000E+02,6.044191E-04,3.796238E-01,2.989000E+02,5.999607E-04,4.137473E-01,2.586000E+02,5.980064E-04,4.476565E-01,2.326000E+02,5.983535E-04,4.817884E-01,2.138000E+02,6.009689E-04,5.164270E-01
f2,2.068000E+02,6.029062E-04,5.321977E-01,2.068000E+02,6.032103E-04,5.321914E-01,2.067000E+02,6.045678E-04,5.321097E-01,2.060000E+02,6.106752E-04,5.317761E-01,2.030000E+02,6.387469E-04,5.302311E-01
f3,2.068000E+02,6.043090E-04,5.321667E-01,2.068000E+02,6.099503E-04,5.320947E-01,2.064000E+02,6.315252E-04,5.317439E-01,2.051000E+02,7.160820E-04,5.303240E-01,1.989000E+02,1.072381E-03,5.234396E-01
f12,2.068000E+02,6.029127E-04,5.321902E-01,2.068000E+02,6.029122E-04,5.321919E-01,2.068000E+02,6.029093E-04,5.322027E-01,2.069000E+02,6.028715E-04,5.322515E-01,2.068000E+02,6.026342E-04,5.325450E-01
f13,2.071000E+02,5.531158E-04,5.317207E-01,2.071000E+02,5.543052E-04,5.317346E-01,2.070000E+02,5.574641E-04,5.317686E-01,2.070000E+02,5.659485E-04,5.318605E-01,2.070000E+02,5.894003E-04,5.320748E-01
f23,2.069000E+02,6.029979E-04,5.322058E-01,2.069000E+02,6.034251E-04,5.321873E-01,2.068000E+02,6.052829E-04,5.321539E-01,2.066000E+02,6.133848E-04,5.319763E-01,2.058000E+02,6.494254E-04,5.312076E-01
f123,2.069000E+02,5.997124E-04,5.321128E-01,2.069000E+02,5.997522E-04,5.321211E-01,2.068000E+02,5.999170E-04,5.321372E-01,2.069000E+02,6.005819E-04,5.321412E-01,2.069000E+02,6.033092E-04,5.322096E-01
kb1,3.905000E+02,5.352652E-04,4.969912E-01,3.014000E+02,5.446330E-04,5.082314E-01,2.596000E+02,5.567647E-04,5.170529E-01,2.334000E+02,5.719258E-04,5.240752E-01,2.151000E+02,5.906043E-04,5.296355E-01
kb2,2.081000E+02,5.941346E-04,5.304495E-01,2.171000E+02,5.363424E-04,5.175219E-01,2.354000E+02,4.420495E-04,4.892171E-01,2.648000E+02,3.301429E-04,4.289847E-01,3.010000E+02,2.529802E-04,3.077074E-01
kb3,2.003000E+02,5.027087E-04,3.963490E-01,1.966000E+02,4.469389E-04,2.709320E-01,1.956000E+02,4.274254E-04,1.719264E-01,1.985000E+02,4.489175E-04,9.733300E-02,2.095000E+02,5.714918E-04,4.334813E-02
ku1,2.173000E+02,5.848349E-04,5.291499E-01,2.354000E+02,5.644316E-04,5.240400E-01,2.612000E+02,5.478187E-04,5.175787E-01,3.022000E+02,5.344341E-04,5.094205E-01,3.877000E+02,5.239425E-04,4.990476E-01
ku2,2.095000E+02,5.952259E-04,5.303006E-01,2.076000E+02,6.007343E-04,5.317331E-01,2.060000E+02,6.059576E-04,5.327784E-01,2.047000E+02,6.109638E-04,5.335425E-01,2.037000E+02,6.157874E-04,5.340933E-01
ku3,3.412000E+02,1.841589E-04,4.949996E-01,3.015000E+02,2.254277E-04,5.026348E-01,2.690000E+02,2.805567E-04,5.104277E-01,2.425000E+02,3.562720E-04,5.182405E-01,2.212000E+02,4.649645E-04,5.259271E-01
bcoop12,2.062000E+02,6.073948E-04,5.325601E-01,2.117000E+02,5.741310E-04,5.295748E-01,2.252000E+02,5.159998E-04,5.219052E-01,2.539000E+02,4.503660E-04,5.044899E-01,2.971000E+02,4.346932E-04,4.694396E-01
bcoop23,2.052000E+02,6.157643E-04,5.327628E-01,2.064000E+02,6.067350E-04,5.323754E-01,2.080000E+02,5.950698E-04,5.318541E-01,2.101000E+02,5.801555E-04,5.311798E-01,2.130000E+02,5.611747E-04,5.302926E-01
bcoop13,2.069000E+02,6.047139E-04,5.337060E-01,2.068000E+02,5.892548E-04,5.204233E-01,2.067000E+02,5.750873E-04,5.073002E-01,2.066000E+02,5.620614E-04,4.943373E-01,2.067000E+02,5.500467E-04,4.815545E-01
bcoop123,2.050000E+02,6.163084E-04,5.328212E-01,2.073000E+02,6.000774E-04,5.320600E-01,2.125000E+02,5.710395E-04,5.302423E-01,2.235000E+02,5.271134E-04,5.262789E-01,2.453000E+02,4.763780E-04,5.187310E-01
ucoop12,2.186000E+02,6.250847E-04,5.173959E-01,2.125000E+02,6.080299E-04,5.271351E-01,2.093000E+02,5.988380E-04,5.306160E-01,2.073000E+02,6.011782E-04,5.319842E-01,2.059000E+02,6.081736E-04,5.326304E-01
ucoop23,2.311000E+02,5.588400E-04,5.130209E-01,2.181000E+02,5.791129E-04,5.233232E-01,2.107000E+02,5.935283E-04,5.294602E-01,2.065000E+02,6.040582E-04,5.324321E-01,2.042000E+02,6.130036E-04,5.333868E-01
ucoop13,2.772000E+02,2.868103E-04,4.903906E-01,2.535000E+02,3.152498E-04,4.998630E-01,2.359000E+02,3.522995E-04,5.089713E-01,2.226000E+02,4.046574E-04,5.176069E-01,2.129000E+02,4.856130E-04,5.256611E-01
ucoop123,2.088000E+02,6.020579E-04,5.310644E-01,2.077000E+02,6.012364E-04,5.317920E-01,2.068000E+02,6.030282E-04,5.322022E-01,2.061000E+02,6.063042E-04,5.325067E-01,2.054000E+02,6.103446E-04,5.327234E-01
