,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.964000E+02,1.889004E-03,2.782885E-01,1.526000E+02,2.204457E-03,2.780608E-01,1.273000E+02,2.541372E-03,2.811531E-01,1.096000E+02,2.938728E-03,2.842579E-01,9.600000E+01,3.460847E-03,2.849548E-01
gammam,1.004000E+02,3.432314E-03,2.740822E-01,1.115000E+02,2.878360E-03,2.850682E-01,1.255000E+02,2.482674E-03,2.937422E-01,1.452000E+02,2.163465E-03,3.025651E-01,1.770000E+02,1.879580E-03,3.143153E-01
gammamRNA,9.680000E+01,3.429766E-03,2.855464E-01,1.102000E+02,2.922700E-03,2.841983E-01,1.277000E+02,2.530262E-03,2.808088E-01,1.531000E+02,2.193391E-03,2.777803E-01,1.983000E+02,1.874114E-03,2.785854E-01
gammad,1.099000E+02,2.932863E-03,2.873353E-01,1.099000E+02,2.932389E-03,2.871838E-01,1.099000E+02,2.931243E-03,2.868504E-01,1.100000E+02,2.928458E-03,2.860505E-01,1.103000E+02,2.921636E-03,2.841040E-01
alphaass,2.012000E+02,1.775087E-03,3.042032E-01,1.556000E+02,2.084220E-03,2.952966E-01,1.299000E+02,2.428414E-03,2.901944E-01,1.122000E+02,2.858497E-03,2.849954E-01,9.840000E+01,3.469549E-03,2.765437E-01
alphadiss,9.840000E+01,3.853333E-03,2.621808E-01,1.143000E+02,2.700146E-03,2.900991E-01,1.342000E+02,1.977465E-03,3.118259E-01,1.630000E+02,1.463966E-03,3.300879E-01,2.168000E+02,1.076871E-03,3.459917E-01
phi0,1.927000E+02,1.908101E-03,2.780475E-01,1.513000E+02,2.217824E-03,2.781566E-01,1.269000E+02,2.549903E-03,2.812374E-01,1.096000E+02,2.941208E-03,2.842986E-01,9.620000E+01,3.453057E-03,2.849974E-01
f1,2.552000E+02,1.882083E-03,1.684589E-01,1.836000E+02,2.125685E-03,2.034734E-01,1.461000E+02,2.391107E-03,2.367514E-01,1.215000E+02,2.703538E-03,2.679445E-01,1.029000E+02,3.114649E-03,2.949389E-01
f2,1.103000E+02,2.921917E-03,2.841943E-01,1.103000E+02,2.921917E-03,2.841943E-01,1.103000E+02,2.921919E-03,2.841940E-01,1.103000E+02,2.921929E-03,2.841906E-01,1.103000E+02,2.922001E-03,2.841951E-01
f3,1.118000E+02,2.818059E-03,2.906262E-01,1.117000E+02,2.829972E-03,2.898941E-01,1.108000E+02,2.886672E-03,2.863474E-01,1.070000E+02,3.162298E-03,2.704882E-01,9.340000E+01,4.630749E-03,2.128017E-01
f12,1.103000E+02,2.921920E-03,2.841937E-01,1.103000E+02,2.921921E-03,2.841937E-01,1.103000E+02,2.921919E-03,2.841939E-01,1.103000E+02,2.921915E-03,2.841950E-01,1.103000E+02,2.921879E-03,2.842027E-01
f13,1.110000E+02,2.867735E-03,2.871845E-01,1.108000E+02,2.878627E-03,2.865768E-01,1.104000E+02,2.911943E-03,2.847386E-01,1.091000E+02,3.018163E-03,2.790946E-01,1.049000E+02,3.408283E-03,2.608306E-01
f23,1.103000E+02,2.921918E-03,2.841940E-01,1.103000E+02,2.921919E-03,2.841940E-01,1.103000E+02,2.921920E-03,2.841938E-01,1.103000E+02,2.921926E-03,2.841929E-01,1.103000E+02,2.921972E-03,2.841832E-01
f123,1.103000E+02,2.921937E-03,2.841897E-01,1.103000E+02,2.921937E-03,2.841899E-01,1.103000E+02,2.921930E-03,2.841911E-01,1.103000E+02,2.921897E-03,2.841986E-01,1.103000E+02,2.921666E-03,2.842123E-01
kb1,2.469000E+02,1.922206E-03,4.494191E-01,1.897000E+02,2.078957E-03,4.166865E-01,1.587000E+02,2.236678E-03,3.833191E-01,1.377000E+02,2.412476E-03,3.498309E-01,1.219000E+02,2.633993E-03,3.158766E-01
kb2,1.103000E+02,2.922000E-03,2.844001E-01,1.103000E+02,2.921804E-03,2.838513E-01,1.102000E+02,2.921019E-03,2.815386E-01,1.097000E+02,2.919186E-03,2.717993E-01,1.082000E+02,2.935933E-03,2.380932E-01
kb3,1.105000E+02,2.783115E-03,2.572012E-01,1.121000E+02,2.582029E-03,1.891912E-01,1.150000E+02,2.481212E-03,1.273361E-01,1.194000E+02,2.442111E-03,7.547522E-02,1.271000E+02,2.494955E-03,3.543203E-02
ku1,1.093000E+02,2.953956E-03,2.813466E-01,1.252000E+02,2.566319E-03,3.248573E-01,1.460000E+02,2.320284E-03,3.662868E-01,1.767000E+02,2.122833E-03,4.073091E-01,2.343000E+02,1.936760E-03,4.478408E-01
ku2,1.100000E+02,2.935482E-03,2.803359E-01,1.102000E+02,2.922693E-03,2.827502E-01,1.103000E+02,2.921847E-03,2.839461E-01,1.103000E+02,2.922015E-03,2.844356E-01,1.103000E+02,2.922048E-03,2.845380E-01
ku3,1.524000E+02,1.881155E-03,3.147059E-01,1.367000E+02,2.151956E-03,3.057926E-01,1.227000E+02,2.490382E-03,2.956623E-01,1.100000E+02,2.936884E-03,2.838008E-01,9.820000E+01,3.590463E-03,2.689026E-01
