,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.331000E+02,5.279406E-03,1.798507E+00,1.619000E+02,7.062533E-03,1.895281E+00,1.278000E+02,1.005978E-02,1.973808E+00,1.065000E+02,1.585384E-02,2.029479E+00,8.960000E+01,3.127553E-02,1.922906E+00
gammam,9.050000E+01,3.849614E-02,1.775893E+00,1.028000E+02,1.979610E-02,1.975708E+00,1.161000E+02,1.273218E-02,1.997579E+00,1.337000E+02,9.055670E-03,1.972090E+00,1.611000E+02,6.820744E-03,1.945105E+00
gammamRNA,9.820000E+01,2.981125E-02,1.847143E+00,1.123000E+02,1.482308E-02,1.990548E+00,1.299000E+02,9.458530E-03,1.981244E+00,1.598000E+02,6.707616E-03,1.969478E+00,2.235000E+02,5.071298E-03,1.959022E+00
gammad,1.226000E+02,1.072263E-02,2.037025E+00,1.225000E+02,1.072682E-02,2.035609E+00,1.226000E+02,1.073690E-02,2.032370E+00,1.227000E+02,1.076128E-02,2.024488E+00,1.229000E+02,1.082006E-02,2.005615E+00
alphaass,2.320000E+02,5.125242E-03,1.845062E+00,1.621000E+02,6.911360E-03,1.921939E+00,1.284000E+02,9.911634E-03,1.977045E+00,1.075000E+02,1.570615E-02,2.007219E+00,9.070000E+01,3.116069E-02,1.877968E+00
alphadiss,9.080000E+01,3.214997E-02,1.858085E+00,1.074000E+02,1.594929E-02,2.000942E+00,1.284000E+02,9.868343E-03,1.978310E+00,1.620000E+02,6.714109E-03,1.926946E+00,2.310000E+02,4.828759E-03,1.851607E+00
phi0,1.655000E+02,6.891143E-03,1.889148E+00,1.346000E+02,9.147929E-03,1.954369E+00,1.145000E+02,1.288060E-02,2.013916E+00,9.930000E+01,2.011206E-02,2.020615E+00,8.550000E+01,3.956294E-02,1.831623E+00
f1,1.467000E+02,6.318725E-03,2.588832E+00,1.466000E+02,6.336612E-03,2.585044E+00,1.456000E+02,6.446417E-03,2.562222E+00,1.398000E+02,7.151572E-03,2.430004E+00,1.178000E+02,1.310163E-02,1.832621E+00
f2,1.500000E+02,7.312282E-03,2.588119E+00,1.484000E+02,7.404895E-03,2.559243E+00,1.440000E+02,7.721226E-03,2.470155E+00,1.330000E+02,8.901690E-03,2.229394E+00,1.128000E+02,1.506612E-02,1.712343E+00
f3,1.230000E+02,1.087608E-02,1.988264E+00,1.230000E+02,1.088763E-02,1.987330E+00,1.227000E+02,1.096652E-02,1.981042E+00,1.213000E+02,1.152041E-02,1.938980E+00,1.132000E+02,1.615287E-02,1.684028E+00
f12,2.427000E+02,9.198351E-03,8.347546E-01,1.769000E+02,8.720258E-03,1.277570E+00,1.406000E+02,9.473257E-03,1.702238E+00,1.163000E+02,1.187773E-02,2.108056E+00,9.670000E+01,1.934747E-02,2.361925E+00
f13,1.242000E+02,1.036808E-02,2.023467E+00,1.240000E+02,1.044871E-02,2.017734E+00,1.231000E+02,1.081723E-02,1.992268E+00,1.197000E+02,1.260116E-02,1.881852E+00,1.076000E+02,2.362147E-02,1.469453E+00
f23,1.237000E+02,1.049276E-02,2.001301E+00,1.237000E+02,1.053077E-02,2.000020E+00,1.234000E+02,1.069135E-02,1.994519E+00,1.222000E+02,1.139405E-02,1.971161E+00,1.169000E+02,1.504378E-02,1.860561E+00
f123,1.231000E+02,1.081619E-02,1.990673E+00,1.228000E+02,1.105336E-02,1.981423E+00,1.220000E+02,1.171962E-02,1.956462E+00,1.198000E+02,1.374427E-02,1.885706E+00,1.135000E+02,2.172640E-02,1.661905E+00
kb1,2.384000E+02,9.388027E-03,1.738344E+00,1.674000E+02,9.557836E-03,1.866891E+00,1.345000E+02,1.021464E-02,1.954015E+00,1.148000E+02,1.177280E-02,2.006798E+00,1.002000E+02,1.614033E-02,1.955343E+00
kb2,1.074000E+02,2.314972E-02,1.212188E+00,1.128000E+02,1.456826E-02,1.653570E+00,1.182000E+02,1.201947E-02,1.891471E+00,1.258000E+02,1.039650E-02,2.024991E+00,1.363000E+02,9.136958E-03,2.133479E+00
kb3,1.259000E+02,1.295493E-02,3.700515E+00,1.237000E+02,1.114779E-02,2.544119E+00,1.226000E+02,1.098157E-02,1.612669E+00,1.213000E+02,1.260319E-02,9.288056E-01,1.189000E+02,1.830538E-02,4.671628E-01
ku1,1.146000E+02,1.599401E-02,1.767417E+00,1.277000E+02,9.462060E-03,2.078373E+00,1.453000E+02,6.966388E-03,2.297569E+00,1.714000E+02,5.732234E-03,2.394346E+00,2.196000E+02,5.160802E-03,2.283053E+00
ku2,1.461000E+02,7.680192E-03,2.259086E+00,1.228000E+02,1.092309E-02,1.985309E+00,1.020000E+02,1.756946E-02,1.684594E+00,8.570000E+01,3.114949E-02,1.334347E+00,7.390000E+01,5.897375E-02,9.024041E-01
ku3,3.058000E+02,1.544975E-03,9.970699E-01,2.403000E+02,1.813471E-03,1.363583E+00,1.967000E+02,2.508233E-03,1.628643E+00,1.614000E+02,4.105710E-03,1.830305E+00,1.298000E+02,8.620818E-03,1.970107E+00
bcoop12,2.289000E+02,1.062816E-02,1.457369E+00,1.672000E+02,1.011264E-02,1.731706E+00,1.366000E+02,1.028869E-02,1.908703E+00,1.176000E+02,1.137659E-02,2.015498E+00,1.037000E+02,1.480180E-02,2.011520E+00
bcoop23,1.215000E+02,1.416636E-02,3.487310E+00,1.224000E+02,1.131143E-02,2.370697E+00,1.242000E+02,1.071138E-02,1.476868E+00,1.263000E+02,1.191288E-02,8.380611E-01,1.271000E+02,1.653498E-02,4.217573E-01
bcoop13,1.230000E+02,1.141414E-02,2.135252E+00,1.234000E+02,9.682946E-03,1.489705E+00,1.251000E+02,9.257713E-03,9.395175E-01,1.286000E+02,1.002031E-02,5.137872E-01,1.340000E+02,1.308893E-02,2.240074E-01
bcoop123,1.222000E+02,1.162834E-02,2.124499E+00,1.269000E+02,9.162632E-03,1.530286E+00,1.344000E+02,8.129230E-03,1.026106E+00,1.443000E+02,7.916407E-03,6.273583E-01,1.547000E+02,8.622382E-03,3.336225E-01
ucoop12,1.194000E+02,1.394179E-02,1.875912E+00,1.255000E+02,9.705221E-03,2.034212E+00,1.339000E+02,8.064756E-03,2.081391E+00,1.494000E+02,7.397478E-03,2.027569E+00,1.856000E+02,7.397305E-03,1.816123E+00
ucoop23,2.118000E+02,2.314559E-03,1.725840E+00,1.841000E+02,3.193552E-03,1.826825E+00,1.586000E+02,4.705564E-03,1.905911E+00,1.356000E+02,7.571701E-03,1.964217E+00,1.155000E+02,1.450059E-02,1.986828E+00
ucoop13,1.237000E+02,1.065837E-02,1.986377E+00,1.166000E+02,1.315165E-02,2.001691E+00,1.094000E+02,1.691852E-02,1.997259E+00,1.017000E+02,2.349276E-02,1.941643E+00,9.180000E+01,3.892192E-02,1.747308E+00
ucoop123,3.769000E+02,1.685169E-03,1.854737E+00,2.716000E+02,2.442955E-03,1.908406E+00,1.985000E+02,3.840477E-03,1.944540E+00,1.481000E+02,6.663849E-03,1.965448E+00,1.145000E+02,1.392292E-02,1.989705E+00
