,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.320000E+02,1.603430E-02,3.076591E+01,5.918000E+02,1.668737E-02,3.146497E+01,5.152000E+02,1.729292E-02,3.197441E+01,4.649000E+02,1.789956E-02,3.243085E+01,4.292000E+02,1.856087E-02,3.288376E+01
gammam,4.511000E+02,1.837914E-02,3.082942E+01,4.867000E+02,1.771692E-02,3.110791E+01,5.381000E+02,1.711455E-02,3.137482E+01,6.183000E+02,1.651457E-02,3.157445E+01,7.709000E+02,1.586955E-02,3.154811E+01
gammamRNA,4.334000E+02,1.848877E-02,3.279385E+01,4.691000E+02,1.784569E-02,3.236169E+01,5.195000E+02,1.725254E-02,3.192725E+01,5.965000E+02,1.665824E-02,3.144087E+01,7.374000E+02,1.601603E-02,3.076607E+01
gammad,5.860000E+02,1.669764E-02,3.140622E+01,5.918000E+02,1.659931E-02,3.116541E+01,6.047000E+02,1.639932E-02,3.067915E+01,6.352000E+02,1.600017E-02,2.971894E+01,7.210000E+02,1.523179E-02,2.787592E+01
alphaass,7.834500E+02,1.583372E-02,3.135453E+01,6.202000E+02,1.650512E-02,3.153030E+01,5.362000E+02,1.712737E-02,3.144083E+01,4.825000E+02,1.774811E-02,3.126366E+01,4.453000E+02,1.842207E-02,3.106068E+01
alphadiss,4.522000E+02,2.080714E-02,2.973272E+01,4.925000E+02,1.895409E-02,3.055410E+01,5.501000E+02,1.737267E-02,3.126133E+01,6.384000E+02,1.597120E-02,3.176587E+01,8.056500E+02,1.470871E-02,3.188223E+01
phi0,7.428500E+02,1.599852E-02,3.071900E+01,5.993000E+02,1.664112E-02,3.142232E+01,5.211000E+02,1.723478E-02,3.192834E+01,4.700000E+02,1.782501E-02,3.237683E+01,4.337000E+02,1.846027E-02,3.281820E+01
f1,5.039000E+02,1.749715E-02,2.968786E+01,3.682000E+02,2.031736E-02,2.401887E+01,2.956000E+02,2.525885E-02,1.901681E+01,2.474000E+02,3.738408E-02,1.468058E+01,2.109000E+02,8.575881E-02,1.060087E+01
f2,5.856000E+02,1.663922E-02,3.156279E+01,5.836000E+02,1.673494E-02,3.151717E+01,5.706000E+02,1.738804E-02,3.119925E+01,4.932000E+02,2.179307E-02,2.884145E+01,3.105000E+02,4.795053E-02,1.850141E+01
f3,6.000000E+02,1.661918E-02,3.180070E+01,6.000000E+02,1.661943E-02,3.180010E+01,5.997000E+02,1.662114E-02,3.179603E+01,5.982000E+02,1.663278E-02,3.176906E+01,5.875000E+02,1.671110E-02,3.158576E+01
f12,5.850000E+02,1.668427E-02,3.154509E+01,5.803000E+02,1.686422E-02,3.144687E+01,5.681000E+02,1.733662E-02,3.118332E+01,5.365000E+02,1.865831E-02,3.040608E+01,4.549000E+02,2.309784E-02,2.762690E+01
f13,7.428500E+02,1.599852E-02,3.071900E+01,7.428500E+02,1.599852E-02,3.071900E+01,5.802000E+02,1.675894E-02,3.157620E+01,5.187000E+02,1.717459E-02,3.297252E+01,4.750000E+02,1.762570E-02,3.428995E+01
f23,5.837000E+02,1.673533E-02,3.151747E+01,5.837000E+02,1.673535E-02,3.151747E+01,5.837000E+02,1.673541E-02,3.151743E+01,5.837000E+02,1.673584E-02,3.151708E+01,5.836000E+02,1.673878E-02,3.151554E+01
f123,5.810000E+02,1.672555E-02,3.082278E+01,5.810000E+02,1.672558E-02,3.082386E+01,5.811000E+02,1.672575E-02,3.083113E+01,5.813000E+02,1.672693E-02,3.088082E+01,5.825000E+02,1.673500E-02,3.122742E+01
kb1,2.519000E+02,9.921632E-02,1.294280E+01,2.612000E+02,7.543657E-02,1.742025E+01,2.959000E+02,4.992690E-02,2.095058E+01,3.568000E+02,3.184019E-02,2.455130E+01,4.519000E+02,2.152922E-02,2.827767E+01
kb2,5.793000E+02,1.680296E-02,3.346214E+01,5.935000E+02,1.664622E-02,2.858095E+01,6.201000E+02,1.648355E-02,2.412773E+01,6.655000E+02,1.630158E-02,2.005357E+01,7.499500E+02,1.609125E-02,1.627294E+01
kb3,7.897000E+02,1.605328E-02,3.031805E+01,6.549000E+02,1.641856E-02,3.106869E+01,5.762000E+02,1.678293E-02,3.156055E+01,5.225000E+02,1.716093E-02,3.189948E+01,4.837000E+02,1.757895E-02,3.213569E+01
ku1,6.324000E+02,1.587561E-02,3.232616E+01,4.391000E+02,2.231397E-02,2.791118E+01,3.323000E+02,3.681383E-02,2.349883E+01,2.711000E+02,6.503842E-02,1.928126E+01,2.448000E+02,1.035693E-01,1.438720E+01
ku2,6.549000E+02,1.641856E-02,3.106869E+01,7.893000E+02,1.331497E-02,3.073315E+01,6.989000E+02,1.451595E-02,3.108360E+01,6.220000E+02,1.587982E-02,3.137686E+01,5.563000E+02,1.745937E-02,3.160345E+01
ku3,4.880000E+02,1.754630E-02,3.197337E+01,5.297000E+02,1.710676E-02,3.178497E+01,5.891000E+02,1.671063E-02,3.148467E+01,6.989000E+02,1.451595E-02,3.108360E+01,8.573000E+02,1.593915E-02,3.018443E+01
bcoop12,5.780000E+02,1.685320E-02,3.339017E+01,5.963000E+02,1.656268E-02,2.846912E+01,6.268000E+02,1.629265E-02,2.398962E+01,8.573000E+02,1.593915E-02,3.018443E+01,7.619000E+02,1.575006E-02,1.612996E+01
bcoop23,5.839000E+02,1.674811E-02,3.162032E+01,5.850000E+02,1.676792E-02,3.193583E+01,5.874000E+02,1.680175E-02,3.246489E+01,5.924000E+02,1.686072E-02,3.335158E+01,6.058000E+02,1.696866E-02,3.483850E+01
bcoop13,8.458500E+02,1.596152E-02,3.001392E+01,8.458500E+02,1.596152E-02,3.001392E+01,5.891000E+02,1.671122E-02,3.147713E+01,5.301000E+02,1.709610E-02,3.186655E+01,4.881000E+02,1.751868E-02,3.213812E+01
bcoop123,5.842000E+02,1.674978E-02,3.170519E+01,5.858000E+02,1.676504E-02,3.205297E+01,5.887000E+02,1.679054E-02,3.261805E+01,5.946000E+02,1.683418E-02,3.353655E+01,6.093000E+02,1.691379E-02,3.502967E+01
ucoop12,1.099200E+03,1.110825E-02,2.956462E+01,1.099200E+03,1.110825E-02,2.956462E+01,7.766000E+02,1.356594E-02,3.071834E+01,6.674000E+02,1.507346E-02,3.116562E+01,5.788000E+02,1.685731E-02,3.153326E+01
ucoop23,5.978000E+02,1.684442E-02,3.310215E+01,5.866000E+02,1.676853E-02,3.212372E+01,5.834000E+02,1.674044E-02,3.148560E+01,5.823000E+02,1.672882E-02,3.115041E+01,5.818000E+02,1.672386E-02,3.099284E+01
ucoop13,4.887000E+02,1.753522E-02,3.199777E+01,5.287000E+02,1.711465E-02,3.180441E+01,5.846000E+02,1.673554E-02,3.150817E+01,6.674000E+02,1.507346E-02,3.116562E+01,8.197500E+02,1.600176E-02,3.030785E+01
ucoop123,5.949000E+02,1.680223E-02,3.291326E+01,5.851000E+02,1.675153E-02,3.185394E+01,5.826000E+02,1.673539E-02,3.127487E+01,5.818000E+02,1.672959E-02,3.102368E+01,5.815000E+02,1.672745E-02,3.092438E+01
