,log10_var,log10_left_bound,log10_right_bound
beta,-0.5553307690614755,-0.6371577372201029,0.059560218839964874
gammam,-0.1706318920111797,-0.7315320149816198,-0.08798206931826452
gammamRNA,-0.5125787886405256,-1.0032614885376094,-0.4269053806901834
gammad,-1.2735173032151703,-3.3010299956639813,-1.0
alphaass,-0.6453154460452715,-0.8172968835590553,0.0
alphadiss,2.296665190261531,1.0837081715932406,2.464256687894525
phi0,0.979912410334717,0.8955203596514096,1.0
f1,-2.1126640696008328,-3.0,2.0
f2,-0.8389316145288254,-3.0,1.1876885126397014
f3,-0.7931741239681502,-3.0,0.2406276269927179
f12,1.3548764225162337,1.2825786694080543,2.0
f13,-0.25861200752073094,-3.0,0.5398426279504649
f23,-1.301377570297902,-3.0,1.3132876733657683
f123,-0.9307019878844708,-3.0,-0.2753008597345256
kb1,-0.5294425147827259,-0.6500752044906006,1.0069962002513129
kb2,1.4070508148042504,1.1789515050536399,2.0
kb3,-0.9097419470686837,-2.5223433746231168,-0.7591400689489178
ku1,0.18098558078673047,-1.0074811712435388,0.3103739379185895
ku2,0.7737864449811935,-2.0,1.004234332512437
ku3,-1.2466467873585039,-1.432042304531997,-0.04813026241064487
bcoop12,0.6648299411430905,0.5534824056598775,1.3010299956639813
bcoop23,0.11159852488039408,-1.3010299956639813,0.302093408873078
bcoop13,0.373463721632369,-1.2650545447064427,0.5582523152871044
bcoop123,-0.15064201833870106,-1.3010299956639813,0.05633465553277511
ucoop12,-0.1549019599857432,-1.3010299956639813,-0.03831365884973009
ucoop23,0.3756636139608854,0.15625253613888135,1.3010299956639813
ucoop13,-0.9613798380502973,-1.1657006359897792,0.2449441553168864
ucoop123,-1.2151688218755308,-1.3010299956639813,-0.0012994704453364965
