,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,6.830000E+01,3.067771E-02,4.179819E-01,5.230000E+01,3.804879E-02,6.278754E-01,4.370000E+01,5.384001E-02,7.541643E-01,3.800000E+01,8.276532E-02,7.818710E-01,3.370000E+01,1.398210E-01,6.940223E-01
gammam,3.290000E+01,9.982458E-02,8.699410E-01,3.490000E+01,5.062221E-02,1.061703E+00,3.750000E+01,2.974979E-02,1.075364E+00,4.140000E+01,1.950264E-02,9.614721E-01,4.810000E+01,1.409736E-02,7.614601E-01
gammamRNA,3.280000E+01,1.655221E-01,6.353137E-01,3.600000E+01,9.942819E-02,7.183587E-01,4.080000E+01,6.191082E-02,7.216790E-01,4.840000E+01,4.017549E-02,6.324635E-01,6.330000E+01,2.868696E-02,4.421070E-01
gammad,3.210000E+01,1.904086E-01,6.079430E-01,3.200000E+01,1.906385E-01,6.072270E-01,3.210000E+01,1.911930E-01,6.055221E-01,3.210000E+01,1.925553E-01,6.013533E-01,3.200000E+01,1.959357E-01,5.912680E-01
alphaass,5.110000E+01,3.307259E-02,7.088101E-01,4.460000E+01,4.405145E-02,8.118170E-01,3.980000E+01,6.202823E-02,8.486158E-01,3.610000E+01,9.220040E-02,8.101410E-01,3.320000E+01,1.476275E-01,6.892280E-01
alphadiss,3.230000E+01,1.829168E-01,6.177282E-01,3.400000E+01,1.280434E-01,7.325176E-01,3.590000E+01,9.469453E-02,8.063346E-01,3.820000E+01,7.224585E-02,8.450530E-01,4.080000E+01,5.646685E-02,8.502128E-01
phi0,6.820000E+01,3.068737E-02,4.188433E-01,5.240000E+01,3.793877E-02,6.261991E-01,4.380000E+01,5.336197E-02,7.523054E-01,3.810000E+01,8.137460E-02,7.827980E-01,3.390000E+01,1.358171E-01,7.013910E-01
f1,3.310000E+01,2.035802E-01,5.150546E-01,3.160000E+01,1.937229E-01,6.222856E-01,3.020000E+01,2.040497E-01,6.847557E-01,2.880000E+01,2.321169E-01,7.000666E-01,2.760000E+01,2.866752E-01,6.584554E-01
f2,3.230000E+01,1.603163E-01,7.007204E-01,3.230000E+01,1.610203E-01,6.981882E-01,3.230000E+01,1.630754E-01,6.909914E-01,3.220000E+01,1.692017E-01,6.702661E-01,3.210000E+01,1.892991E-01,6.097210E-01
f3,3.210000E+01,1.944611E-01,5.947079E-01,3.210000E+01,1.944579E-01,5.947129E-01,3.210000E+01,1.944444E-01,5.947947E-01,3.210000E+01,1.943537E-01,5.952559E-01,3.200000E+01,1.937404E-01,5.983852E-01
