,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,9.720000E+01,4.410652E-01,6.978259E+00,8.070000E+01,4.468867E-01,1.077622E+01,7.030000E+01,5.360325E-01,1.383901E+01,6.320000E+01,7.278931E-01,1.608710E+01,5.800000E+01,1.193719E+00,1.662212E+01
gammam,6.070000E+01,9.394239E-01,1.652612E+01,6.040000E+01,5.299884E-01,1.663437E+01,6.210000E+01,3.753186E-01,1.484921E+01,6.680000E+01,3.068078E-01,1.218185E+01,7.740000E+01,2.947725E-01,8.588304E+00
gammamRNA,5.800000E+01,1.217815E+00,1.671565E+01,6.260000E+01,7.468583E-01,1.611299E+01,6.910000E+01,5.492823E-01,1.387836E+01,7.860000E+01,4.545067E-01,1.088864E+01,9.390000E+01,4.393919E-01,7.203745E+00
gammad,6.060000E+01,8.694470E-01,1.689732E+01,6.060000E+01,8.766802E-01,1.679300E+01,6.060000E+01,8.944864E-01,1.654203E+01,6.060000E+01,9.393902E-01,1.594517E+01,6.070000E+01,1.060097E+00,1.454936E+01
alphaass,6.310000E+01,6.243772E-01,1.624867E+01,6.160000E+01,7.394431E-01,1.663004E+01,6.040000E+01,9.119643E-01,1.663525E+01,5.950000E+01,1.199108E+00,1.604814E+01,5.890000E+01,1.792393E+00,1.432055E+01
alphadiss,6.010000E+01,1.044978E+00,1.642493E+01,6.250000E+01,6.292734E-01,1.626985E+01,6.720000E+01,4.613474E-01,1.438082E+01,7.540000E+01,3.832191E-01,1.155372E+01,8.990000E+01,3.735494E-01,7.759425E+00
phi0,9.690000E+01,4.401171E-01,7.045558E+00,8.060000E+01,4.473216E-01,1.080411E+01,7.030000E+01,5.361404E-01,1.384127E+01,6.320000E+01,7.260898E-01,1.607603E+01,5.800000E+01,1.182839E+00,1.663713E+01
f1,6.060000E+01,8.859908E-01,1.666081E+01,6.060000E+01,8.859901E-01,1.666083E+01,6.060000E+01,8.859864E-01,1.666093E+01,6.050000E+01,8.859677E-01,1.666160E+01,6.050000E+01,8.857341E-01,1.666796E+01
f2,6.050000E+01,8.901803E-01,1.662759E+01,6.060000E+01,9.082965E-01,1.648549E+01,6.070000E+01,9.577730E-01,1.611028E+01,6.070000E+01,1.097783E+00,1.514036E+01,6.110000E+01,1.539345E+00,1.274016E+01
f3,6.650000E+01,1.375096E+00,9.917459E+00,6.210000E+01,9.691391E-01,1.474993E+01,5.840000E+01,8.051494E-01,1.955373E+01,5.530000E+01,7.619979E-01,2.414540E+01,5.260000E+01,8.482571E-01,2.770546E+01
f12,6.060000E+01,8.859743E-01,1.666091E+01,6.060000E+01,8.859749E-01,1.666090E+01,6.060000E+01,8.859776E-01,1.666089E+01,6.060000E+01,8.859979E-01,1.666077E+01,6.050000E+01,8.861380E-01,1.665991E+01
f13,6.060000E+01,8.860207E-01,1.666048E+01,6.060000E+01,8.860208E-01,1.666048E+01,6.060000E+01,8.860203E-01,1.666049E+01,6.060000E+01,8.860193E-01,1.666050E+01,6.060000E+01,8.860114E-01,1.666058E+01
f23,6.030000E+01,8.128048E-01,1.714133E+01,6.040000E+01,8.253651E-01,1.705728E+01,6.050000E+01,8.563786E-01,1.685258E+01,6.070000E+01,9.388843E-01,1.632739E+01,6.130000E+01,1.211093E+00,1.478104E+01
f123,6.060000E+01,8.859910E-01,1.666081E+01,6.060000E+01,8.859911E-01,1.666081E+01,6.060000E+01,8.859907E-01,1.666081E+01,6.060000E+01,8.859902E-01,1.666082E+01,6.060000E+01,8.859855E-01,1.666087E+01
kb1,6.060000E+01,8.859856E-01,1.666086E+01,6.050000E+01,8.882995E-01,1.663801E+01,6.070000E+01,8.974135E-01,1.654847E+01,6.080000E+01,9.343560E-01,1.619852E+01,6.160000E+01,1.106577E+00,1.478206E+01
kb2,6.380000E+01,1.155699E+00,1.895159E+01,5.970000E+01,8.421185E-01,1.588283E+01,5.660000E+01,7.277340E-01,1.215655E+01,5.390000E+01,7.114970E-01,8.545844E+00,5.160000E+01,8.133282E-01,5.280323E+00
kb3,7.010000E+01,1.374963E+00,1.080258E+01,6.640000E+01,9.921811E-01,1.417859E+01,6.340000E+01,8.583639E-01,1.616716E+01,6.110000E+01,8.541738E-01,1.680224E+01,5.980000E+01,1.030314E+00,1.569227E+01
ku1,5.900000E+01,4.807729E+00,4.829809E+00,6.200000E+01,1.369544E+00,1.316019E+01,6.080000E+01,9.352674E-01,1.619170E+01,6.050000E+01,8.921967E-01,1.659947E+01,6.050000E+01,8.862203E-01,1.665845E+01
ku2,7.660000E+01,3.847906E-01,1.286568E+01,7.060000E+01,4.563171E-01,1.446783E+01,6.570000E+01,5.764390E-01,1.582806E+01,6.150000E+01,7.967047E-01,1.662614E+01,5.810000E+01,1.309470E+00,1.598216E+01
ku3,5.980000E+01,1.021467E+00,1.575232E+01,6.120000E+01,8.527415E-01,1.680448E+01,6.340000E+01,8.598338E-01,1.613717E+01,6.650000E+01,9.968380E-01,1.412308E+01,7.020000E+01,1.387393E+00,1.072224E+01
bcoop12,6.060000E+01,8.859874E-01,1.666086E+01,6.060000E+01,8.860178E-01,1.666045E+01,6.050000E+01,8.861065E-01,1.665932E+01,6.060000E+01,8.863037E-01,1.665707E+01,6.060000E+01,8.868714E-01,1.665038E+01
bcoop23,6.060000E+01,1.004539E+00,1.707389E+01,6.050000E+01,6.318321E-01,1.411908E+01,6.150000E+01,5.047470E-01,1.040813E+01,6.360000E+01,4.797746E-01,7.040248E+00,6.640000E+01,5.560658E-01,4.303532E+00
bcoop13,6.060000E+01,8.859761E-01,1.666098E+01,6.060000E+01,8.859112E-01,1.666171E+01,6.060000E+01,8.857381E-01,1.666362E+01,6.050000E+01,8.852348E-01,1.666981E+01,6.050000E+01,8.839168E-01,1.668532E+01
bcoop123,6.060000E+01,8.859910E-01,1.666081E+01,6.060000E+01,8.859909E-01,1.666081E+01,6.060000E+01,8.859907E-01,1.666081E+01,6.060000E+01,8.859897E-01,1.666080E+01,6.060000E+01,8.859871E-01,1.666079E+01
