,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.174000E+02,5.470933E-03,1.284792E+01,9.350000E+01,6.589957E-03,1.538789E+01,7.880000E+01,8.157528E-03,1.761512E+01,6.860000E+01,1.040315E-02,1.973560E+01,6.100000E+01,1.383461E-02,2.183329E+01
gammam,5.020000E+01,9.932752E-02,2.316757E+01,5.300000E+01,4.204630E-02,2.471083E+01,5.440000E+01,2.782269E-02,2.421757E+01,5.610000E+01,2.095840E-02,2.347956E+01,5.820000E+01,1.676917E-02,2.270255E+01
gammamRNA,5.500000E+01,3.073732E-02,2.376697E+01,5.960000E+01,1.521942E-02,2.223551E+01,6.730000E+01,9.688436E-03,2.054957E+01,7.970000E+01,6.842221E-03,1.876403E+01,1.017000E+02,5.155628E-03,1.665667E+01
gammad,6.040000E+01,1.421880E-02,2.203132E+01,6.040000E+01,1.421899E-02,2.202609E+01,6.040000E+01,1.421998E-02,2.202095E+01,6.050000E+01,1.422142E-02,2.200372E+01,6.040000E+01,1.422558E-02,2.197270E+01
alphaass,5.980000E+01,1.465656E-02,2.220220E+01,5.630000E+01,1.828784E-02,2.348304E+01,5.340000E+01,2.406132E-02,2.474604E+01,5.100000E+01,3.551721E-02,2.586072E+01,4.830000E+01,8.059374E-02,2.547853E+01
alphadiss,5.020000E+01,4.553762E-02,2.614894E+01,5.380000E+01,2.281390E-02,2.452386E+01,5.900000E+01,1.535864E-02,2.249874E+01,6.580000E+01,1.134826E-02,2.045073E+01,7.500000E+01,8.800605E-03,1.838107E+01
phi0,1.071000E+02,5.826650E-03,1.382053E+01,8.180000E+01,7.731266E-03,1.709180E+01,6.710000E+01,1.086017E-02,2.008056E+01,5.760000E+01,1.672950E-02,2.302330E+01,5.130000E+01,3.343777E-02,2.585020E+01
f1,6.100000E+01,1.273552E-02,2.227476E+01,6.070000E+01,1.319539E-02,2.219572E+01,6.020000E+01,1.471460E-02,2.193394E+01,5.860000E+01,2.027848E-02,2.107876E+01,5.350000E+01,4.882902E-02,1.816350E+01
f2,6.040000E+01,1.422053E-02,2.201821E+01,6.040000E+01,1.422074E-02,2.201826E+01,6.040000E+01,1.422222E-02,2.201852E+01,6.040000E+01,1.423262E-02,2.201885E+01,6.050000E+01,1.430438E-02,2.203556E+01
f3,9.380000E+01,1.724641E-02,4.875021E+00,8.160000E+01,1.384986E-02,8.686908E+00,7.310000E+01,1.293953E-02,1.234615E+01,6.690000E+01,1.292859E-02,1.616038E+01,6.200000E+01,1.365257E-02,2.025504E+01
