,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.183000E+02,5.769519E-01,7.141573E+00,2.507000E+02,6.549913E-01,1.121560E+01,2.060000E+02,8.537362E-01,1.440786E+01,1.751000E+02,1.218607E+00,1.726302E+01,1.523000E+02,2.009295E+00,1.888701E+01
gammam,1.677000E+02,1.637831E+00,1.791651E+01,1.724000E+02,1.000031E+00,1.726809E+01,1.885000E+02,6.879394E-01,1.633605E+01,2.225000E+02,5.010042E-01,1.579506E+01,2.912000E+02,3.930502E-01,1.443220E+01
gammamRNA,1.524000E+02,2.094975E+00,1.914038E+01,1.726000E+02,1.263725E+00,1.745305E+01,2.008000E+02,8.793542E-01,1.462477E+01,2.432000E+02,6.674950E-01,1.154428E+01,3.096000E+02,5.745339E-01,7.605476E+00
gammad,1.688000E+02,1.333777E+00,1.853457E+01,1.688000E+02,1.335344E+00,1.850632E+01,1.687000E+02,1.339141E+00,1.843824E+01,1.686000E+02,1.348347E+00,1.827507E+01,1.683000E+02,1.370745E+00,1.788921E+01
alphaass,1.748000E+02,1.215965E+00,1.737430E+01,1.659000E+02,1.440677E+00,1.810680E+01,1.579000E+02,1.756957E+00,1.850974E+01,1.505000E+02,2.248353E+00,1.827090E+01,1.434000E+02,3.182231E+00,1.664833E+01
alphadiss,1.445000E+02,2.980480E+00,1.705493E+01,1.527000E+02,2.072836E+00,1.844160E+01,1.614000E+02,1.600730E+00,1.838556E+01,1.711000E+02,1.299311E+00,1.770013E+01,1.821000E+02,1.086913E+00,1.671567E+01
phi0,3.235000E+02,5.781196E-01,6.807567E+00,2.589000E+02,6.357376E-01,1.070811E+01,2.146000E+02,7.980859E-01,1.372213E+01,1.835000E+02,1.081862E+00,1.644232E+01,1.604000E+02,1.614413E+00,1.857943E+01
f1,1.742000E+02,1.149518E+00,2.029556E+01,1.740000E+02,1.155078E+00,2.022204E+01,1.733000E+02,1.173392E+00,1.998594E+01,1.715000E+02,1.236151E+00,1.924168E+01,1.662000E+02,1.486211E+00,1.695525E+01
f2,1.683000E+02,1.368899E+00,1.792091E+01,1.684000E+02,1.369308E+00,1.791740E+01,1.682000E+02,1.372054E+00,1.789385E+01,1.679000E+02,1.390691E+00,1.773667E+01,1.661000E+02,1.527858E+00,1.668549E+01
f3,1.827000E+02,5.350220E-01,3.316130E+01,1.826000E+02,5.391615E-01,3.300391E+01,1.821000E+02,5.572204E-01,3.233732E+01,1.800000E+02,6.367744E-01,2.974747E+01,1.729000E+02,1.006672E+00,2.209912E+01
