,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.240000E+02,6.798057E-03,8.076301E-02,1.084000E+02,6.904483E-03,1.465832E-01,9.540000E+01,8.761958E-03,2.043737E-01,8.470000E+01,1.271184E-02,2.405028E-01,7.500000E+01,2.195657E-02,2.259267E-01
gammam,7.290000E+01,1.552704E-02,2.888016E-01,7.840000E+01,7.805926E-03,3.095800E-01,8.620000E+01,4.719026E-03,2.728154E-01,9.780000E+01,3.304015E-03,2.130085E-01,1.145000E+02,3.065237E-03,1.237844E-01
gammamRNA,7.380000E+01,2.047199E-02,2.365837E-01,8.120000E+01,1.204710E-02,2.511664E-01,8.980000E+01,8.365884E-03,2.177425E-01,1.010000E+02,6.564798E-03,1.621192E-01,1.150000E+02,6.297953E-03,9.259451E-02
gammad,6.730000E+01,4.513063E-02,1.486670E-01,6.740000E+01,4.509901E-02,1.486327E-01,6.730000E+01,4.502241E-02,1.485524E-01,6.730000E+01,4.483934E-02,1.483526E-01,6.740000E+01,4.440633E-02,1.478632E-01
alphaass,1.238000E+02,4.443630E-03,9.097940E-02,1.072000E+02,4.574614E-03,1.684043E-01,9.400000E+01,6.202206E-03,2.317555E-01,8.380000E+01,9.700330E-03,2.723579E-01,7.520000E+01,1.814614E-02,2.565950E-01
alphadiss,7.510000E+01,1.781012E-02,2.586634E-01,8.370000E+01,9.416221E-03,2.734059E-01,9.380000E+01,5.938546E-03,2.320352E-01,1.069000E+02,4.323773E-03,1.684648E-01,1.233000E+02,4.210237E-03,9.074546E-02
phi0,1.238000E+02,6.778282E-03,8.180071E-02,1.083000E+02,6.913307E-03,1.470965E-01,9.530000E+01,8.763226E-03,2.043997E-01,8.470000E+01,1.267177E-02,2.403770E-01,7.510000E+01,2.173539E-02,2.267292E-01
f1,7.600000E+01,1.638208E-02,4.030550E-01,7.580000E+01,1.669616E-02,3.962493E-01,7.530000E+01,1.751067E-02,3.794693E-01,7.400000E+01,1.970487E-02,3.398505E-01,7.110000E+01,2.632420E-02,2.559067E-01
f2,6.740000E+01,4.485969E-02,1.491511E-01,6.730000E+01,4.499309E-02,1.487295E-01,6.730000E+01,4.538357E-02,1.475091E-01,6.710000E+01,4.655998E-02,1.439506E-01,6.660000E+01,5.044730E-02,1.333315E-01
f3,6.790000E+01,4.051775E-02,1.647212E-01,6.800000E+01,4.058633E-02,1.644515E-01,6.790000E+01,4.083364E-02,1.634810E-01,6.770000E+01,4.174186E-02,1.600186E-01,6.730000E+01,4.537122E-02,1.475227E-01
f12,6.760000E+01,4.285615E-02,1.555273E-01,6.750000E+01,4.320763E-02,1.543694E-01,6.750000E+01,4.399323E-02,1.518379E-01,6.720000E+01,4.582936E-02,1.462111E-01,6.680000E+01,5.064944E-02,1.331783E-01
f13,6.910000E+01,2.959585E-02,2.238238E-01,6.890000E+01,3.051172E-02,2.174943E-01,6.870000E+01,3.217510E-02,2.067877E-01,6.830000E+01,3.537251E-02,1.887085E-01,6.750000E+01,4.239398E-02,1.578442E-01
f23,8.110000E+01,2.998715E-02,9.362938E-02,7.830000E+01,2.806481E-02,1.231365E-01,7.530000E+01,2.898218E-02,1.472371E-01,7.200000E+01,3.262644E-02,1.608551E-01,6.830000E+01,4.118091E-02,1.549816E-01
f123,6.860000E+01,2.399450E-02,2.423534E-01,6.860000E+01,2.441087E-02,2.397767E-01,6.860000E+01,2.530719E-02,2.343372E-01,6.840000E+01,2.737177E-02,2.223172E-01,6.800000E+01,3.302520E-02,1.933465E-01
kb1,6.350000E+01,6.817428E-02,2.172313E-01,6.470000E+01,5.420183E-02,2.240521E-01,6.570000E+01,4.744326E-02,2.062227E-01,6.670000E+01,4.473954E-02,1.737605E-01,6.770000E+01,4.625509E-02,1.321779E-01
kb2,7.970000E+01,2.375842E-02,1.078347E-01,7.770000E+01,2.223604E-02,1.500075E-01,7.520000E+01,2.404203E-02,1.791639E-01,7.220000E+01,2.884690E-02,1.863129E-01,6.860000E+01,3.898583E-02,1.638834E-01
kb3,7.190000E+01,5.021006E-02,1.210851E-01,7.010000E+01,4.514332E-02,1.402656E-01,6.840000E+01,4.412494E-02,1.488006E-01,6.670000E+01,4.613902E-02,1.463393E-01,6.490000E+01,5.224314E-02,1.312570E-01
