,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,4.690000E+01,1.693373E+00,3.135262E+00,4.210000E+01,1.740981E+00,3.837729E+00,3.730000E+01,1.921739E+00,4.463548E+00,3.280000E+01,2.244903E+00,5.003410E+00,2.870000E+01,2.808025E+00,5.354565E+00
gammam,3.850000E+01,2.469969E+00,4.711576E+00,4.050000E+01,2.054412E+00,4.487981E+00,4.260000E+01,1.825935E+00,4.076658E+00,4.490000E+01,1.709394E+00,3.574506E+00,4.690000E+01,1.703395E+00,2.990406E+00
gammamRNA,3.970000E+01,2.429977E+00,4.558112E+00,4.140000E+01,2.033777E+00,4.364132E+00,4.330000E+01,1.815601E+00,3.983411E+00,4.520000E+01,1.705866E+00,3.508422E+00,4.690000E+01,1.703634E+00,2.951271E+00
gammad,4.590000E+01,1.684449E+00,3.311497E+00,4.590000E+01,1.685155E+00,3.309957E+00,4.590000E+01,1.686883E+00,3.306227E+00,4.590000E+01,1.691062E+00,3.297166E+00,4.580000E+01,1.701313E+00,3.275268E+00
alphaass,4.690000E+01,1.692791E+00,3.131495E+00,4.250000E+01,1.739167E+00,3.804263E+00,3.790000E+01,1.911890E+00,4.399181E+00,3.380000E+01,2.219023E+00,4.908510E+00,3.020000E+01,2.750640E+00,5.238368E+00
alphadiss,3.010000E+01,2.754405E+00,5.244680E+00,3.380000E+01,2.220565E+00,4.913016E+00,3.800000E+01,1.912326E+00,4.401592E+00,4.240000E+01,1.739117E+00,3.804552E+00,4.690000E+01,1.692909E+00,3.129403E+00
phi0,4.930000E+01,1.751709E+00,2.709913E+00,4.720000E+01,1.695907E+00,3.090441E+00,4.500000E+01,1.694315E+00,3.433471E+00,4.270000E+01,1.727392E+00,3.755694E+00,4.040000E+01,1.789144E+00,4.061550E+00
f1,4.650000E+01,1.798824E+00,3.021053E+00,4.460000E+01,1.579897E+00,3.679743E+00,4.080000E+01,1.441167E+00,4.517671E+00,3.550000E+01,1.401609E+00,5.499436E+00,2.970000E+01,1.497833E+00,6.549090E+00
f2,4.590000E+01,1.689971E+00,3.299678E+00,4.590000E+01,1.684939E+00,3.313685E+00,4.570000E+01,1.653263E+00,3.405994E+00,4.380000E+01,1.508490E+00,3.951054E+00,3.360000E+01,1.321953E+00,6.073659E+00
f3,4.770000E+01,1.285055E+00,4.021983E+00,4.760000E+01,1.287167E+00,4.017202E+00,4.770000E+01,1.295809E+00,3.998111E+00,4.750000E+01,1.331112E+00,3.922116E+00,4.690000E+01,1.475477E+00,3.642529E+00
f12,4.710000E+01,1.394578E+00,3.998312E+00,4.870000E+01,1.061926E+00,5.709640E+00,4.760000E+01,8.984552E-01,7.957075E+00,4.500000E+01,8.245299E-01,1.035782E+01,4.210000E+01,7.907468E-01,1.280024E+01
f13,4.590000E+01,1.687870E+00,3.302211E+00,4.590000E+01,1.689399E+00,3.300130E+00,4.580000E+01,1.695094E+00,3.292390E+00,4.580000E+01,1.716563E+00,3.263584E+00,4.540000E+01,1.801350E+00,3.153941E+00
f23,4.980000E+01,5.740892E-01,7.290556E+00,4.980000E+01,5.772809E-01,7.260445E+00,4.990000E+01,5.890654E-01,7.150047E+00,5.030000E+01,6.344129E-01,6.758225E+00,5.060000E+01,8.332929E-01,5.475717E+00
f123,4.800000E+01,1.356541E+00,3.647425E+00,4.780000E+01,1.376008E+00,3.624166E+00,4.750000E+01,1.414869E+00,3.579381E+00,4.690000E+01,1.495159E+00,3.492320E+00,4.600000E+01,1.677340E+00,3.311339E+00
kb1,4.480000E+01,7.729057E-01,5.617897E+00,3.730000E+01,4.965133E-01,7.057134E+00,3.130000E+01,3.800537E-01,7.359990E+00,2.740000E+01,3.308245E-01,7.133944E+00,2.510000E+01,3.690025E-01,6.207833E+00
kb2,4.550000E+01,1.848069E+00,3.238093E+00,4.620000E+01,1.542862E+00,3.340922E+00,4.650000E+01,1.352251E+00,3.360529E+00,4.610000E+01,1.233052E+00,3.318120E+00,4.520000E+01,1.165622E+00,3.215366E+00
kb3,4.790000E+01,1.463571E+00,3.968929E+00,4.710000E+01,1.544563E+00,3.694086E+00,4.630000E+01,1.637458E+00,3.429899E+00,4.560000E+01,1.749658E+00,3.165201E+00,4.480000E+01,1.900795E+00,2.877195E+00
ku1,2.690000E+01,5.688990E-01,4.968064E+00,2.960000E+01,4.361639E-01,6.243689E+00,3.350000E+01,4.485948E-01,6.767285E+00,3.900000E+01,5.535706E-01,6.581789E+00,4.540000E+01,8.371011E-01,5.272824E+00
ku2,4.010000E+01,1.230227E+00,2.508923E+00,4.270000E+01,1.142361E+00,2.909675E+00,4.510000E+01,1.163256E+00,3.204548E+00,4.640000E+01,1.301999E+00,3.351088E+00,4.600000E+01,1.628875E+00,3.318368E+00
ku3,4.170000E+01,1.192848E+00,5.615865E+00,3.310000E+01,1.018001E+00,9.063821E+00,2.610000E+01,1.043385E+00,1.282154E+01,2.190000E+01,1.265236E+00,1.684775E+01,1.880000E+01,2.047436E+00,1.904249E+01
bcoop12,4.580000E+01,1.719289E+00,3.265625E+00,4.710000E+01,1.398220E+00,3.681435E+00,4.850000E+01,1.164736E+00,4.109653E+00,4.980000E+01,9.841581E-01,4.604668E+00,5.050000E+01,8.464331E-01,5.152109E+00
bcoop23,2.530000E+01,2.364885E+00,1.060747E+02,2.750000E+01,1.638670E+00,6.634850E+01,3.200000E+01,1.256945E+00,3.949990E+01,3.910000E+01,1.048026E+00,2.152401E+01,4.760000E+01,1.042317E+00,9.259573E+00
bcoop13,3.460000E+01,4.505497E+00,1.471297E+01,3.830000E+01,2.945335E+00,1.252093E+01,4.260000E+01,2.132846E+00,9.806510E+00,4.620000E+01,1.707357E+00,6.952842E+00,4.690000E+01,1.595831E+00,4.408420E+00
bcoop123,3.080000E+01,4.308140E+00,1.436750E+01,3.450000E+01,2.858736E+00,1.220467E+01,3.910000E+01,2.101392E+00,9.477732E+00,4.360000E+01,1.702251E+00,6.729136E+00,4.590000E+01,1.601142E+00,4.315556E+00
ucoop12,3.400000E+01,2.123619E-01,7.406729E+00,3.720000E+01,2.323324E-01,8.366153E+00,4.120000E+01,2.935679E-01,8.737529E+00,4.600000E+01,4.065817E-01,8.203317E+00,5.050000E+01,6.751422E-01,6.071210E+00
ucoop23,4.170000E+01,1.283630E+00,5.282437E+00,3.380000E+01,1.170983E+00,8.137747E+00,2.690000E+01,1.262250E+00,1.107975E+01,2.210000E+01,1.549035E+00,1.422510E+01,1.850000E+01,2.352300E+00,1.652560E+01
ucoop13,4.460000E+01,1.666285E+00,3.561198E+00,3.860000E+01,1.709458E+00,4.649317E+00,3.270000E+01,1.928253E+00,5.721406E+00,2.720000E+01,2.340942E+00,6.755252E+00,2.280000E+01,3.114014E+00,7.537539E+00
ucoop123,4.460000E+01,1.666001E+00,3.559161E+00,3.860000E+01,1.706465E+00,4.647774E+00,3.270000E+01,1.921295E+00,5.721297E+00,2.730000E+01,2.327405E+00,6.757877E+00,2.290000E+01,3.085968E+00,7.550676E+00
