,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,8.356250E+02,3.445754E-03,1.714491E-02,8.089750E+02,3.744000E-03,1.602523E-02,7.823750E+02,4.108825E-03,1.481698E-02,7.558750E+02,4.573219E-03,1.349387E-02,7.294800E+02,5.218274E-03,1.197386E-02
gammam,8.086250E+02,3.723132E-03,1.610176E-02,9.193500E+02,2.730326E-03,2.043635E-02,1.034025E+03,2.168559E-03,2.379780E-02,1.169550E+03,1.799593E-03,2.660504E-02,1.367825E+03,1.527404E-03,2.931312E-02
gammamRNA,8.144750E+02,3.304255E-03,1.829908E-02,8.934500E+02,2.386923E-03,2.397752E-02,9.614500E+02,1.923183E-03,2.834454E-02,1.044125E+03,1.636402E-03,3.237635E-02,1.179700E+03,1.432036E-03,3.698331E-02
gammad,7.422000E+02,4.873603E-03,1.274817E-02,7.424000E+02,4.866806E-03,1.276472E-02,7.424640E+02,4.870876E-03,1.274989E-02,7.430250E+02,4.860343E-03,1.276858E-02,7.439760E+02,4.854968E-03,1.276002E-02
alphaass,1.386900E+03,1.517519E-03,2.960698E-02,1.179850E+03,1.791062E-03,2.681123E-02,1.039575E+03,2.162971E-03,2.392387E-02,9.211750E+02,2.732875E-03,2.046812E-02,8.069000E+02,3.753979E-03,1.600544E-02
alphadiss,8.062000E+02,3.761634E-03,1.597894E-02,9.195750E+02,2.740470E-03,2.042891E-02,1.036825E+03,2.169379E-03,2.388016E-02,1.175025E+03,1.796492E-03,2.676080E-02,1.377000E+03,1.522535E-03,2.953639E-02
phi0,1.399650E+03,1.538237E-03,2.931019E-02,1.190425E+03,1.806378E-03,2.659478E-02,1.048125E+03,2.167549E-03,2.381792E-02,9.287500E+02,2.714400E-03,2.051828E-02,8.146250E+02,3.676031E-03,1.626926E-02
f1,7.426000E+02,4.863646E-03,1.277131E-02,7.424400E+02,4.869814E-03,1.275476E-02,7.425250E+02,4.865493E-03,1.276609E-02,7.420080E+02,4.882704E-03,1.271857E-02,7.394400E+02,4.960222E-03,1.250520E-02
f2,7.447920E+02,4.816495E-03,1.289549E-02,7.448000E+02,4.814725E-03,1.290048E-02,7.442250E+02,4.826876E-03,1.286804E-02,7.417680E+02,4.885738E-03,1.271286E-02,7.319520E+02,5.135653E-03,1.209581E-02
f3,7.454400E+02,4.802948E-03,1.293131E-02,7.453920E+02,4.804104E-03,1.292821E-02,7.452250E+02,4.805943E-03,1.292355E-02,7.436750E+02,4.840019E-03,1.283292E-02,7.350960E+02,5.048683E-03,1.230468E-02
f12,1.236475E+03,1.055601E-03,4.908873E-02,1.235950E+03,1.057722E-03,4.903939E-02,1.232950E+03,1.070193E-03,4.874970E-02,1.214350E+03,1.144927E-03,4.703092E-02,1.089725E+03,1.636880E-03,3.700809E-02
f13,7.423680E+02,4.871733E-03,1.274936E-02,7.425250E+02,4.865752E-03,1.276536E-02,7.425000E+02,4.865786E-03,1.276526E-02,7.425000E+02,4.865980E-03,1.276473E-02,7.424750E+02,4.867287E-03,1.276112E-02
