,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.541325E+03,1.544091E-01,2.622068E+00,1.195950E+03,1.704677E-01,3.146925E+00,1.004850E+03,1.963895E-01,3.556725E+00,8.774000E+02,2.363542E-01,3.902396E+00,7.808000E+02,3.073197E-01,4.147080E+00
gammam,8.957500E+02,3.120965E-01,3.756712E+00,9.770500E+02,2.378722E-01,3.600043E+00,1.085425E+03,1.967412E-01,3.342266E+00,1.252900E+03,1.702135E-01,3.025001E+00,1.559225E+03,1.533925E-01,2.606330E+00
gammamRNA,8.427000E+02,3.029838E-01,4.018108E+00,9.312000E+02,2.335244E-01,3.784346E+00,1.050725E+03,1.942294E-01,3.458005E+00,1.235950E+03,1.688566E-01,3.072302E+00,1.584625E+03,1.533369E-01,2.571253E+00
gammad,1.473175E+03,1.548413E-01,2.740488E+00,1.477175E+03,1.552688E-01,2.722014E+00,1.487000E+03,1.563059E-01,2.677725E+00,1.511825E+03,1.588407E-01,2.572694E+00,1.579300E+03,1.652347E-01,2.328054E+00
alphaass,1.520725E+03,1.548084E-01,2.649085E+00,1.193925E+03,1.713512E-01,3.141620E+00,1.009750E+03,1.975601E-01,3.524666E+00,8.862000E+02,2.378358E-01,3.843092E+00,7.922500E+02,3.093205E-01,4.059534E+00
alphadiss,7.951500E+02,3.061220E-01,4.055705E+00,8.892000E+02,2.364662E-01,3.835157E+00,1.013200E+03,1.968401E-01,3.516517E+00,1.198300E+03,1.709647E-01,3.133715E+00,1.527350E+03,1.546501E-01,2.640711E+00
phi0,1.491500E+03,1.555728E-01,2.686356E+00,1.171875E+03,1.726450E-01,3.192362E+00,9.899000E+02,1.996328E-01,3.594174E+00,8.669000E+02,2.414851E-01,3.932683E+00,7.721000E+02,3.176979E-01,4.158593E+00
f1,1.488025E+03,1.556000E-01,2.697282E+00,1.481400E+03,1.558527E-01,2.698731E+00,1.456925E+03,1.568352E-01,2.703857E+00,1.374175E+03,1.608567E-01,2.718614E+00,1.155925E+03,1.804848E-01,2.734730E+00
f2,1.482325E+03,1.558164E-01,2.698527E+00,1.482200E+03,1.558296E-01,2.698496E+00,1.481475E+03,1.559196E-01,2.698282E+00,1.476275E+03,1.565344E-01,2.696811E+00,1.442225E+03,1.608209E-01,2.686086E+00
f3,1.489800E+03,1.554807E-01,2.697325E+00,1.485075E+03,1.556917E-01,2.698088E+00,1.466250E+03,1.565722E-01,2.701007E+00,1.396225E+03,1.604049E-01,2.709855E+00,1.191400E+03,1.800507E-01,2.714261E+00
f12,1.548400E+03,1.517966E-01,2.595747E+00,1.547775E+03,1.518294E-01,2.596789E+00,1.543875E+03,1.520249E-01,2.602906E+00,1.521550E+03,1.532458E-01,2.637900E+00,1.406450E+03,1.626073E-01,2.812172E+00
