,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,4.879000E+02,1.172278E+00,3.109833E+01,4.162000E+02,1.344917E+00,3.401547E+01,3.688000E+02,1.603409E+00,3.545234E+01,3.298000E+02,2.048103E+00,3.506524E+01,2.910000E+02,3.016629E+00,3.141888E+01
gammam,3.049000E+02,2.790201E+00,3.110626E+01,3.476000E+02,1.881887E+00,3.440924E+01,3.917000E+02,1.480355E+00,3.435155E+01,4.509000E+02,1.248562E+00,3.240344E+01,5.593000E+02,1.093143E+00,2.856209E+01
gammamRNA,2.918000E+02,3.203032E+00,2.997717E+01,3.389000E+02,1.985968E+00,3.461818E+01,3.863000E+02,1.509607E+00,3.474918E+01,4.498000E+02,1.250742E+00,3.255444E+01,5.729000E+02,1.083108E+00,2.811082E+01
gammad,4.733000E+02,1.192674E+00,3.425073E+01,4.790000E+02,1.182855E+00,3.367516E+01,4.905000E+02,1.165298E+00,3.259368E+01,5.150000E+02,1.134929E+00,3.053897E+01,5.774000E+02,1.085548E+00,2.649152E+01
alphaass,5.530000E+02,1.098506E+00,2.875444E+01,4.488000E+02,1.252054E+00,3.251957E+01,3.906000E+02,1.478448E+00,3.447472E+01,3.473000E+02,1.862231E+00,3.463499E+01,3.061000E+02,2.692164E+00,3.172994E+01
alphadiss,3.070000E+02,2.756590E+00,3.110967E+01,3.488000E+02,1.881880E+00,3.429315E+01,3.914000E+02,1.487504E+00,3.429424E+01,4.478000E+02,1.257981E+00,3.249885E+01,5.468000E+02,1.103459E+00,2.896286E+01
phi0,4.911000E+02,1.167495E+00,3.097334E+01,4.121000E+02,1.361153E+00,3.417946E+01,3.611000E+02,1.667931E+00,3.554299E+01,3.184000E+02,2.252872E+00,3.442676E+01,2.737000E+02,3.836517E+00,2.821887E+01
f1,4.551000E+02,1.228311E+00,3.004795E+01,3.693000E+02,1.548095E+00,2.914321E+01,3.232000E+02,2.018235E+00,2.683203E+01,2.916000E+02,2.769982E+00,2.347936E+01,2.672000E+02,4.155122E+00,1.887633E+01
f2,5.179000E+02,1.132347E+00,2.968502E+01,4.950000E+02,1.160344E+00,2.987045E+01,4.527000E+02,1.231559E+00,3.007548E+01,3.900000E+02,1.425162E+00,2.969918E+01,3.176000E+02,2.070366E+00,2.661570E+01
f3,5.275000E+02,1.122281E+00,2.959798E+01,5.275000E+02,1.122647E+00,2.959766E+01,5.266000E+02,1.125144E+00,2.959547E+01,5.206000E+02,1.142201E+00,2.957745E+01,4.848000E+02,1.260710E+00,2.932070E+01
f12,5.463000E+02,1.109451E+00,2.863937E+01,4.444000E+02,1.224459E+00,3.486076E+01,3.867000E+02,1.401891E+00,3.924205E+01,3.425000E+02,1.730333E+00,4.156150E+01,2.941000E+02,2.635452E+00,3.888802E+01
f13,5.331000E+02,1.058056E+00,2.965775E+01,5.330000E+02,1.058210E+00,2.965758E+01,5.330000E+02,1.059264E+00,2.965683E+01,5.323000E+02,1.066443E+00,2.965121E+01,5.281000E+02,1.115605E+00,2.960527E+01
f23,6.269000E+02,9.552303E-01,2.698187E+01,5.455000E+02,1.079279E+00,2.915580E+01,4.835000E+02,1.265922E+00,3.043440E+01,4.233000E+02,1.600188E+00,3.038349E+01,3.537000E+02,2.422364E+00,2.704166E+01
f123,5.329000E+02,9.686062E-01,2.854468E+01,5.328000E+02,9.695931E-01,2.855288E+01,5.326000E+02,9.740363E-01,2.858952E+01,5.317000E+02,9.943537E-01,2.875223E+01,5.283000E+02,1.094871E+00,2.944236E+01
kb1,4.811000E+02,1.174850E+00,3.125953E+01,4.113000E+02,1.332814E+00,3.393229E+01,3.662000E+02,1.568086E+00,3.517495E+01,3.299000E+02,1.973896E+00,3.472819E+01,2.929000E+02,2.883843E+00,3.112594E+01
kb2,2.677000E+02,4.097639E+00,1.895062E+01,2.920000E+02,2.762008E+00,2.341295E+01,3.237000E+02,2.017927E+00,2.672435E+01,3.712000E+02,1.542980E+00,2.905828E+01,4.639000E+02,1.213346E+00,2.996898E+01
kb3,4.767000E+02,1.342174E+00,5.108685E+01,4.903000E+02,1.220671E+00,4.315255E+01,5.089000E+02,1.154091E+00,3.508964E+01,5.392000E+02,1.109910E+00,2.695224E+01,5.958000E+02,1.086027E+00,1.837678E+01
ku1,2.987000E+02,2.823618E+00,3.081281E+01,3.429000E+02,1.849283E+00,3.452184E+01,3.892000E+02,1.447474E+00,3.440273E+01,4.561000E+02,1.221458E+00,3.214531E+01,6.026000E+02,1.071763E+00,2.736612E+01
ku2,4.568000E+02,1.227687E+00,2.997930E+01,3.697000E+02,1.553586E+00,2.900782E+01,3.238000E+02,2.019490E+00,2.671456E+01,2.927000E+02,2.740307E+00,2.349571E+01,2.690000E+02,4.006816E+00,1.919782E+01
ku3,6.471500E+02,1.017129E+00,2.015837E+01,5.777000E+02,1.056709E+00,2.516124E+01,5.315000E+02,1.115061E+00,2.922448E+01,4.965000E+02,1.205949E+00,3.277295E+01,4.641000E+02,1.389609E+00,3.578639E+01
bcoop12,5.881000E+02,1.085212E+00,2.704631E+01,4.748000E+02,1.180400E+00,3.229844E+01,4.143000E+02,1.320161E+00,3.577380E+01,3.707000E+02,1.555293E+00,3.770331E+01,3.284000E+02,2.076501E+00,3.690203E+01
bcoop23,4.755000E+02,1.345394E+00,4.972920E+01,4.908000E+02,1.221209E+00,4.197869E+01,5.113000E+02,1.150972E+00,3.408425E+01,5.438000E+02,1.104212E+00,2.608362E+01,6.048000E+02,1.080175E+00,1.756853E+01
bcoop13,5.250000E+02,1.170529E+00,2.955927E+01,5.179000E+02,1.282261E+00,2.940840E+01,5.023000E+02,1.468660E+00,2.893978E+01,4.635000E+02,1.844084E+00,2.727046E+01,3.910000E+02,2.791656E+00,2.167796E+01
bcoop123,5.277000E+02,1.119299E+00,2.959887E+01,5.254000E+02,1.196729E+00,2.956946E+01,5.192000E+02,1.327159E+00,2.944057E+01,4.988000E+02,1.582475E+00,2.874065E+01,4.297000E+02,2.318461E+00,2.453941E+01
ucoop12,3.185000E+02,2.395269E+00,3.468592E+01,3.676000E+02,1.632395E+00,3.709546E+01,4.139000E+02,1.342067E+00,3.555395E+01,4.766000E+02,1.182381E+00,3.214538E+01,5.978000E+02,1.078415E+00,2.672877E+01
ucoop23,5.357000E+02,1.106978E+00,2.882750E+01,5.116000E+02,1.160134E+00,3.118214E+01,4.904000E+02,1.234812E+00,3.334821E+01,4.693000E+02,1.355722E+00,3.527407E+01,4.370000E+02,1.630367E+00,3.652168E+01
ucoop13,5.153000E+02,1.242309E+00,2.917172E+01,5.304000E+02,9.911777E-01,2.979698E+01,5.316000E+02,9.663729E-01,2.968856E+01,5.328000E+02,9.645528E-01,2.960367E+01,5.334000E+02,9.642392E-01,2.956632E+01
ucoop123,5.081000E+02,1.279833E+00,2.892505E+01,5.290000E+02,1.021209E+00,2.981063E+01,5.278000E+02,9.792788E-01,2.978235E+01,5.282000E+02,9.754344E-01,2.972366E+01,5.285000E+02,9.748627E-01,2.969268E+01
