,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.722000E+02,1.100221E-01,7.625766E-01,1.588000E+02,1.001725E-01,1.435943E+00,1.463000E+02,1.090498E-01,2.188796E+00,1.368000E+02,1.343197E-01,2.923354E+00,1.291000E+02,2.008587E-01,3.268638E+00
gammam,1.263000E+02,2.375245E-01,3.167345E+00,1.317000E+02,1.561687E-01,3.246067E+00,1.371000E+02,1.235754E-01,2.797727E+00,1.439000E+02,1.069806E-01,2.221648E+00,1.529000E+02,9.932383E-02,1.631053E+00
gammamRNA,1.255000E+02,1.595554E-01,3.774055E+00,1.262000E+02,1.004171E-01,3.494335E+00,1.315000E+02,7.686741E-02,2.801314E+00,1.412000E+02,6.637260E-02,1.996755E+00,1.527000E+02,7.305393E-02,1.020566E+00
gammad,1.234000E+02,3.033334E-01,2.837312E+00,1.234000E+02,3.033099E-01,2.834871E+00,1.234000E+02,3.032532E-01,2.828962E+00,1.235000E+02,3.031169E-01,2.814796E+00,1.237000E+02,3.027964E-01,2.781017E+00
alphaass,1.714000E+02,1.084215E-01,7.950801E-01,1.579000E+02,9.995155E-02,1.480012E+00,1.455000E+02,1.095672E-01,2.238396E+00,1.362000E+02,1.359009E-01,2.966657E+00,1.286000E+02,2.063641E-01,3.263097E+00
alphadiss,1.252000E+02,2.638976E-01,3.031646E+00,1.314000E+02,1.722232E-01,3.270364E+00,1.365000E+02,1.348215E-01,2.949050E+00,1.425000E+02,1.150585E-01,2.459889E+00,1.500000E+02,1.041077E-01,1.935858E+00
phi0,1.714000E+02,1.082747E-01,8.054359E-01,1.579000E+02,1.003248E-01,1.487632E+00,1.455000E+02,1.102294E-01,2.243699E+00,1.362000E+02,1.371209E-01,2.969685E+00,1.285000E+02,2.098393E-01,3.249114E+00
f1,1.235000E+02,3.033130E-01,2.831443E+00,1.234000E+02,3.037568E-01,2.827679E+00,1.233000E+02,3.057818E-01,2.810579E+00,1.229000E+02,3.151289E-01,2.733988E+00,1.213000E+02,3.609113E-01,2.408120E+00
f2,1.235000E+02,3.030647E-01,2.833442E+00,1.234000E+02,3.033303E-01,2.831335E+00,1.234000E+02,3.046484E-01,2.820872E+00,1.229000E+02,3.112913E-01,2.769231E+00,1.212000E+02,3.476856E-01,2.515202E+00
f3,1.235000E+02,3.016891E-01,2.844469E+00,1.227000E+02,3.155815E-01,2.736728E+00,1.217000E+02,3.395244E-01,2.567975E+00,1.198000E+02,3.835929E-01,2.304044E+00,1.171000E+02,4.770560E-01,1.887282E+00
f12,1.234000E+02,3.032800E-01,2.831737E+00,1.234000E+02,3.032831E-01,2.831713E+00,1.234000E+02,3.033040E-01,2.831551E+00,1.234000E+02,3.034459E-01,2.830483E+00,1.234000E+02,3.044174E-01,2.823154E+00
f13,1.252000E+02,2.462651E-01,3.322659E+00,1.245000E+02,2.699436E-01,3.104057E+00,1.234000E+02,3.052190E-01,2.817069E+00,1.218000E+02,3.623308E-01,2.436667E+00,1.197000E+02,4.712562E-01,1.920327E+00
f23,1.494000E+02,1.724271E-01,8.971875E-01,1.431000E+02,1.517015E-01,1.484974E+00,1.369000E+02,1.534641E-01,2.153278E+00,1.319000E+02,1.743944E-01,2.798246E+00,1.266000E+02,2.383347E-01,3.064081E+00
f123,1.234000E+02,2.962461E-01,2.862766E+00,1.233000E+02,2.963490E-01,2.862317E+00,1.234000E+02,2.969614E-01,2.859638E+00,1.234000E+02,3.006500E-01,2.843391E+00,1.236000E+02,3.253306E-01,2.732389E+00
kb1,1.229000E+02,3.256800E-01,2.816655E+00,1.248000E+02,2.236734E-01,2.529542E+00,1.248000E+02,1.873385E-01,1.876580E+00,1.247000E+02,1.758252E-01,1.257392E+00,1.245000E+02,1.857973E-01,7.617903E-01
kb2,1.491000E+02,1.671835E-01,8.962698E-01,1.427000E+02,1.459952E-01,1.521220E+00,1.363000E+02,1.483814E-01,2.228673E+00,1.312000E+02,1.708159E-01,2.892628E+00,1.263000E+02,2.419699E-01,3.089156E+00
kb3,1.190000E+02,3.913182E-01,2.225745E+00,1.272000E+02,2.532482E-01,3.353826E+00,1.372000E+02,1.734586E-01,4.752233E+00,1.494000E+02,1.206581E-01,6.537988E+00,1.642000E+02,8.337946E-02,8.841633E+00
ku1,1.712000E+02,1.128080E-01,6.886338E-01,1.601000E+02,9.898784E-02,1.282215E+00,1.476000E+02,1.044434E-01,2.013343E+00,1.373000E+02,1.260663E-01,2.797259E+00,1.296000E+02,1.859836E-01,3.297977E+00
ku2,1.261000E+02,2.441069E-01,3.083358E+00,1.311000E+02,1.714845E-01,2.906479E+00,1.361000E+02,1.485419E-01,2.249498E+00,1.423000E+02,1.456362E-01,1.543738E+00,1.487000E+02,1.655750E-01,9.170588E-01
ku3,1.320000E+02,2.074041E-01,4.032968E+00,1.273000E+02,2.514891E-01,3.374590E+00,1.231000E+02,3.088095E-01,2.783979E+00,1.192000E+02,3.878603E-01,2.244367E+00,1.157000E+02,5.107872E-01,1.727083E+00
bcoop12,1.237000E+02,2.924501E-01,2.927089E+00,1.236000E+02,2.971656E-01,2.884707E+00,1.233000E+02,3.073692E-01,2.797499E+00,1.227000E+02,3.310071E-01,2.615962E+00,1.212000E+02,3.959897E-01,2.223506E+00
bcoop23,1.493000E+02,1.691735E-01,8.699009E-01,1.431000E+02,1.464500E-01,1.478355E+00,1.368000E+02,1.475018E-01,2.171374E+00,1.317000E+02,1.673832E-01,2.837908E+00,1.270000E+02,2.283445E-01,3.122887E+00
bcoop13,1.231000E+02,3.165080E-01,2.825231E+00,1.248000E+02,2.208454E-01,2.504719E+00,1.249000E+02,1.860217E-01,1.853902E+00,1.248000E+02,1.750830E-01,1.243090E+00,1.245000E+02,1.853556E-01,7.548122E-01
bcoop123,1.237000E+02,2.937182E-01,2.915457E+00,1.235000E+02,2.991951E-01,2.866826E+00,1.232000E+02,3.106087E-01,2.771102E+00,1.226000E+02,3.361453E-01,2.580112E+00,1.211000E+02,4.040864E-01,2.183645E+00
ucoop12,1.237000E+02,4.171005E-01,2.335670E+00,1.237000E+02,3.449648E-01,2.644099E+00,1.236000E+02,3.188188E-01,2.762231E+00,1.234000E+02,3.073398E-01,2.813717E+00,1.234000E+02,3.018795E-01,2.837916E+00
ucoop23,1.259000E+02,2.487623E-01,3.068166E+00,1.309000E+02,1.727653E-01,2.925038E+00,1.359000E+02,1.489339E-01,2.274217E+00,1.422000E+02,1.454204E-01,1.567297E+00,1.486000E+02,1.642622E-01,9.366402E-01
ucoop13,1.237000E+02,2.957795E-01,2.870481E+00,1.224000E+02,3.309335E-01,2.691152E+00,1.207000E+02,3.778467E-01,2.467626E+00,1.188000E+02,4.442553E-01,2.191842E+00,1.168000E+02,5.474850E-01,1.851707E+00
ucoop123,1.236000E+02,4.286232E-01,2.290291E+00,1.237000E+02,3.524486E-01,2.610546E+00,1.236000E+02,3.235959E-01,2.740657E+00,1.235000E+02,3.103659E-01,2.800217E+00,1.234000E+02,3.037729E-01,2.829557E+00
