,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,6.150000E+01,1.775328E-02,7.668057E+00,4.950000E+01,2.256496E-02,7.803171E+00,4.390000E+01,2.832114E-02,7.772999E+00,4.030000E+01,3.567943E-02,7.705272E+00,3.770000E+01,4.582387E-02,7.642226E+00
gammam,3.570000E+01,4.413217E-02,7.878423E+00,3.480000E+01,3.435632E-02,8.365598E+00,3.480000E+01,2.749446E-02,8.924845E+00,3.560000E+01,2.231407E-02,9.566070E+00,3.800000E+01,1.826116E-02,1.026376E+01
gammamRNA,3.730000E+01,4.632599E-02,7.592918E+00,3.940000E+01,3.674102E-02,7.565874E+00,4.230000E+01,2.954799E-02,7.563005E+00,4.710000E+01,2.370219E-02,7.555228E+00,5.730000E+01,1.865983E-02,7.444968E+00
gammad,3.660000E+01,5.243868E-02,7.644341E+00,3.660000E+01,5.243925E-02,7.643156E+00,3.660000E+01,5.244065E-02,7.640266E+00,3.660000E+01,5.244420E-02,7.633101E+00,3.660000E+01,5.245397E-02,7.616553E+00
alphaass,3.670000E+01,5.146192E-02,7.621703E+00,3.650000E+01,5.316495E-02,7.607654E+00,3.630000E+01,5.497879E-02,7.592801E+00,3.620000E+01,5.691738E-02,7.575449E+00,3.600000E+01,5.899817E-02,7.560205E+00
alphadiss,3.710000E+01,4.891777E-02,7.643077E+00,3.860000E+01,4.036710E-02,7.728349E+00,4.040000E+01,3.377772E-02,7.819867E+00,4.290000E+01,2.841856E-02,7.915898E+00,4.590000E+01,2.389921E-02,7.998918E+00
phi0,6.060000E+01,1.795897E-02,7.682790E+00,4.930000E+01,2.271868E-02,7.804375E+00,4.390000E+01,2.840834E-02,7.771769E+00,4.030000E+01,3.565931E-02,7.705885E+00,3.770000E+01,4.560206E-02,7.640923E+00
f1,3.660000E+01,5.245026E-02,7.613489E+00,3.660000E+01,5.259312E-02,7.600900E+00,3.670000E+01,5.354780E-02,7.526310E+00,3.740000E+01,5.938457E-02,7.133699E+00,3.860000E+01,8.621919E-02,5.968762E+00
f2,3.660000E+01,5.243707E-02,7.615356E+00,3.660000E+01,5.243694E-02,7.614583E+00,3.660000E+01,5.244056E-02,7.615605E+00,3.660000E+01,5.247099E-02,7.610415E+00,3.660000E+01,5.267042E-02,7.583058E+00
f3,6.810000E+01,3.829993E-02,1.717632E+01,6.790000E+01,3.830919E-02,1.714756E+01,6.710000E+01,3.836062E-02,1.696905E+01,6.320000E+01,3.863089E-02,1.612748E+01,5.070000E+01,4.019559E-02,1.292884E+01
