,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.800000E+02,3.081969E+00,1.970191E+01,1.672000E+02,2.963159E+00,2.677217E+01,1.582000E+02,3.163440E+00,3.229690E+01,1.511000E+02,3.648907E+00,3.662201E+01,1.447000E+02,4.683201E+00,3.930535E+01
gammam,1.482000E+02,5.183548E+00,3.660109E+01,1.535000E+02,3.778114E+00,3.534167E+01,1.588000E+02,3.160030E+00,3.198936E+01,1.656000E+02,2.872012E+00,2.735889E+01,1.752000E+02,2.860613E+00,2.128466E+01
gammamRNA,1.399000E+02,6.246280E+00,3.877912E+01,1.480000E+02,4.101284E+00,3.820554E+01,1.552000E+02,3.325806E+00,3.419064E+01,1.641000E+02,2.992698E+00,2.858422E+01,1.768000E+02,3.008545E+00,2.128344E+01
gammad,1.592000E+02,3.117190E+00,3.188307E+01,1.594000E+02,3.122255E+00,3.129269E+01,1.601000E+02,3.138225E+00,3.005378E+01,1.615000E+02,3.196384E+00,2.745488E+01,1.652000E+02,3.452013E+00,2.198369E+01
alphaass,1.783000E+02,2.982519E+00,2.018138E+01,1.660000E+02,2.922828E+00,2.733448E+01,1.576000E+02,3.215347E+00,3.269647E+01,1.512000E+02,3.907811E+00,3.651754E+01,1.444000E+02,5.699882E+00,3.749682E+01
alphadiss,1.459000E+02,5.208076E+00,3.770337E+01,1.520000E+02,3.778690E+00,3.609544E+01,1.583000E+02,3.173484E+00,3.224392E+01,1.666000E+02,2.914847E+00,2.699993E+01,1.784000E+02,2.985330E+00,2.007520E+01
phi0,1.762000E+02,3.003560E+00,2.177539E+01,1.645000E+02,2.992225E+00,2.839283E+01,1.560000E+02,3.264885E+00,3.361715E+01,1.493000E+02,3.862765E+00,3.759753E+01,1.426000E+02,5.215002E+00,3.950540E+01
f1,1.598000E+02,3.120654E+00,3.108351E+01,1.599000E+02,3.120601E+00,3.109882E+01,1.597000E+02,3.120292E+00,3.119369E+01,1.591000E+02,3.119472E+00,3.177610E+01,1.555000E+02,3.153815E+00,3.522453E+01
f2,1.594000E+02,3.073170E+00,3.150890E+01,1.594000E+02,3.099334E+00,3.155299E+01,1.592000E+02,3.169915E+00,3.166226E+01,1.589000E+02,3.372023E+00,3.190493E+01,1.580000E+02,4.070878E+00,3.215783E+01
f3,1.773000E+02,3.921908E+00,1.575908E+01,1.668000E+02,3.208924E+00,2.460511E+01,1.590000E+02,3.122990E+00,3.191507E+01,1.531000E+02,3.359695E+00,3.814525E+01,1.480000E+02,4.101081E+00,4.290480E+01
f12,1.593000E+02,3.119536E+00,3.158761E+01,1.593000E+02,3.119528E+00,3.159919E+01,1.593000E+02,3.119512E+00,3.166683E+01,1.596000E+02,3.119938E+00,3.206143E+01,1.612000E+02,3.141927E+00,3.443196E+01
f13,1.593000E+02,3.119543E+00,3.158570E+01,1.593000E+02,3.119539E+00,3.158577E+01,1.593000E+02,3.119507E+00,3.158627E+01,1.593000E+02,3.119291E+00,3.158963E+01,1.593000E+02,3.117828E+00,3.161251E+01
f23,1.593000E+02,3.119569E+00,3.157712E+01,1.593000E+02,3.119533E+00,3.158725E+01,1.593000E+02,3.119321E+00,3.164905E+01,1.596000E+02,3.118502E+00,3.202784E+01,1.611000E+02,3.131956E+00,3.441892E+01
