,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.660000E+01,8.848058E-03,4.515576E-02,8.690000E+01,4.281868E-03,1.037985E-01,8.920000E+01,2.580496E-03,2.093161E-01,8.640000E+01,2.075678E-03,3.079398E-01,8.300000E+01,1.873020E-03,3.897620E-01
gammam,4.450000E+01,1.339147E-02,1.201207E+00,4.830000E+01,5.387088E-03,1.184326E+00,5.310000E+01,3.084294E-03,1.025512E+00,6.060000E+01,2.123267E-03,8.244891E-01,7.400000E+01,1.756969E-03,5.610222E-01
gammamRNA,3.770000E+01,1.333970E-02,1.718902E+00,4.200000E+01,5.308418E-03,1.609837E+00,4.750000E+01,3.043837E-03,1.328108E+00,5.570000E+01,2.091413E-03,1.013211E+00,6.990000E+01,1.713628E-03,6.540316E-01
gammad,8.100000E+01,1.806514E-03,4.325637E-01,8.100000E+01,1.806749E-03,4.324741E-01,8.100000E+01,1.807270E-03,4.322408E-01,8.110000E+01,1.808633E-03,4.317451E-01,8.100000E+01,1.811958E-03,4.305226E-01
alphaass,6.720000E+01,1.717264E-03,7.241636E-01,5.100000E+01,2.245890E-03,1.189943E+00,4.130000E+01,3.510177E-03,1.614567E+00,3.430000E+01,6.462514E-03,1.984056E+00,2.860000E+01,1.646903E-02,2.095549E+00
alphadiss,2.880000E+01,1.825845E-02,2.029157E+00,3.450000E+01,7.076688E-03,1.953081E+00,4.140000E+01,3.767609E-03,1.599603E+00,5.110000E+01,2.347367E-03,1.182359E+00,6.740000E+01,1.740791E-03,7.226709E-01
phi0,6.660000E+01,1.706482E-03,7.439438E-01,5.020000E+01,2.224659E-03,1.238751E+00,4.040000E+01,3.470490E-03,1.710317E+00,3.350000E+01,6.394176E-03,2.145322E+00,2.760000E+01,1.632467E-02,2.314641E+00
f1,8.250000E+01,2.092644E-03,3.409004E-01,7.540000E+01,1.355997E-03,7.267371E-01,6.950000E+01,1.119898E-03,1.085526E+00,6.450000E+01,9.928395E-04,1.453388E+00,6.050000E+01,9.127644E-04,1.842998E+00
f2,8.100000E+01,1.815151E-03,4.319678E-01,8.080000E+01,1.859502E-03,4.288441E-01,8.000000E+01,2.009708E-03,4.187953E-01,7.770000E+01,2.559595E-03,3.857467E-01,6.990000E+01,5.162971E-03,2.808713E-01
f3,8.110000E+01,1.789696E-03,4.328469E-01,8.110000E+01,1.812300E-03,4.324069E-01,8.080000E+01,1.904590E-03,4.307656E-01,7.980000E+01,2.303400E-03,4.230822E-01,7.570000E+01,4.438339E-03,3.780888E-01
f12,8.110000E+01,1.807022E-03,4.323664E-01,8.110000E+01,1.806947E-03,4.323951E-01,8.100000E+01,1.806445E-03,4.325882E-01,8.110000E+01,1.802851E-03,4.338524E-01,8.110000E+01,1.779076E-03,4.427335E-01
f13,8.100000E+01,1.806459E-03,4.325832E-01,8.100000E+01,1.806197E-03,4.326220E-01,8.110000E+01,1.804669E-03,4.331861E-01,8.110000E+01,1.794074E-03,4.367476E-01,8.140000E+01,1.724653E-03,4.618195E-01
f23,8.060000E+01,1.453700E-03,3.946712E-01,8.060000E+01,1.464309E-03,3.958025E-01,8.070000E+01,1.511788E-03,4.010953E-01,8.090000E+01,1.727155E-03,4.241492E-01,8.210000E+01,2.545030E-03,5.230323E-01
f123,8.110000E+01,1.806778E-03,4.324924E-01,8.110000E+01,1.806777E-03,4.324931E-01,8.110000E+01,1.806771E-03,4.324985E-01,8.100000E+01,1.806714E-03,4.325150E-01,8.110000E+01,1.806176E-03,4.326469E-01
kb1,7.610000E+01,1.503252E-03,6.178456E-01,6.460000E+01,1.247765E-03,1.013550E+00,5.650000E+01,1.210530E-03,1.282375E+00,5.040000E+01,1.266046E-03,1.471778E+00,4.550000E+01,1.442790E-03,1.598790E+00
kb2,4.970000E+01,4.412430E-03,2.151550E+00,5.390000E+01,3.101441E-03,1.959880E+00,6.030000E+01,2.263319E-03,1.689830E+00,6.820000E+01,1.757348E-03,1.311587E+00,7.720000E+01,1.590566E-03,7.483640E-01
