,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.012400E+03,5.811038E-03,7.414690E-01,9.018500E+02,7.728795E-03,8.368735E-01,8.669000E+02,1.065376E-02,8.852313E-01,8.628000E+02,1.591407E-02,8.830607E-01,8.758500E+02,3.079658E-02,7.781374E-01
gammam,8.640500E+02,2.859145E-02,7.969047E-01,8.254500E+02,1.428158E-02,9.003698E-01,8.046000E+02,9.351101E-03,8.976478E-01,8.131000E+02,6.753128E-03,8.461783E-01,8.933000E+02,5.152533E-03,7.570037E-01
gammamRNA,8.740500E+02,2.932379E-02,7.888592E-01,8.577500E+02,1.531934E-02,8.852324E-01,8.609000E+02,1.026346E-02,8.820221E-01,8.979000E+02,7.443058E-03,8.283798E-01,1.025100E+03,5.591638E-03,7.263551E-01
gammad,8.292500E+02,7.020588E-02,5.524727E-01,8.281750E+02,7.096580E-02,5.482472E-01,8.255500E+02,7.283109E-02,5.381223E-01,8.188250E+02,7.750373E-02,5.140829E-01,8.010250E+02,8.968777E-02,4.591093E-01
alphaass,8.577000E+02,1.202111E-02,8.965799E-01,8.591500E+02,1.504584E-02,8.902211E-01,8.661000E+02,1.986160E-02,8.611480E-01,8.749500E+02,2.952312E-02,7.882409E-01,8.439000E+02,6.162678E-02,5.912857E-01
alphadiss,8.747000E+02,2.928217E-02,7.900835E-01,8.584000E+02,1.509900E-02,8.906600E-01,8.596500E+02,9.930025E-03,8.900927E-01,8.919500E+02,7.083068E-03,8.362913E-01,1.006750E+03,5.281796E-03,7.335150E-01
phi0,1.026400E+03,5.704653E-03,7.330062E-01,9.047500E+02,7.618960E-03,8.334199E-01,8.674000E+02,1.054719E-02,8.844764E-01,8.627000E+02,1.584206E-02,8.833980E-01,8.759000E+02,3.109797E-02,7.759202E-01
f1,8.477500E+02,5.975692E-02,6.095327E-01,8.472000E+02,6.007749E-02,6.076203E-01,8.452500E+02,6.122656E-02,6.008543E-01,8.378000E+02,6.545528E-02,5.770751E-01,8.084500E+02,8.225529E-02,4.969230E-01
f2,8.289500E+02,7.047463E-02,5.509444E-01,8.287500E+02,7.056539E-02,5.504668E-01,8.276000E+02,7.108716E-02,5.477600E-01,8.210500E+02,7.404308E-02,5.328674E-01,7.910000E+02,8.964140E-02,4.652379E-01
f3,1.164450E+03,3.057389E-03,3.250417E+00,9.541000E+02,3.397853E-03,2.820019E+00,8.608500E+02,3.992588E-03,2.367850E+00,8.232500E+02,5.256096E-03,1.906748E+00,8.402500E+02,9.576770E-03,1.394815E+00
f12,8.296500E+02,7.010737E-02,5.527995E-01,8.294500E+02,7.021372E-02,5.522571E-01,8.284000E+02,7.075092E-02,5.495350E-01,8.231500E+02,7.346524E-02,5.361265E-01,7.985000E+02,8.725778E-02,4.759128E-01
