,log10_var,log10_left_bound,log10_right_bound
beta,-0.2105603154328207,-0.5915152482801304,0.1606282580102984
gammam,-0.06218131530164398,-0.4494913958038686,0.0
gammamRNA,-1.1199871616332282,-1.3219416657546588,-0.718348968901933
gammad,-3.0348924141509444,-3.3010299956639813,-1.0
alphaass,-0.7106340484799682,-1.4736767893209248,0.0
alphadiss,1.3605934135652489,0.5898244605815477,2.1258632849674086
phi0,0.7905666251460766,0.4117690070842557,1.0
f1,-0.5388017113775068,-3.0,0.47771069259200283
f2,-1.6328305114653192,-3.0,-0.0115379882820664
f3,-0.8513973451939065,-3.0,2.0
f12,-2.429223631205252,-3.0,0.8018604044493605
f13,0.3708830167776059,-3.0,1.0168024456724225
f23,1.966986025117938,1.700204549159455,2.0
f123,-2.0546299055096964,-3.0,-0.934063242170591
kb1,-2.8938091027365846,-3.0,-2.468468272518268
kb2,-2.0940962337833833,-2.6001284156934465,2.0
kb3,-0.5374522711973359,-1.023228288011924,-0.03690016301192388
ku1,-1.7101881608823786,-2.0,-1.2548086414220707
ku2,-1.9136401693252518,-2.0,-1.3810092525331594
ku3,1.7824009524965299,1.3059070825042913,2.2722943192655043
bcoop12,-0.23687162320086302,-1.3010299956639813,0.23471149039636463
bcoop23,0.079543007402906,-0.3761539408750314,0.6664293337939695
bcoop13,0.9809573162296201,-0.4408277472353386,1.3010299956639813
bcoop123,1.199480914862356,-0.0654259715171779,1.3010299956639813
ucoop12,0.5478977175630971,-0.21406272675509336,0.9391734714201971
ucoop23,0.01577875638904093,-0.5371780437894742,0.4048684870289154
ucoop13,-0.40022606085361173,-0.9174845702955037,0.06163837636503168
ucoop123,-1.0321245544519668,-1.3010299956639813,-0.6356705586314835
