,log10_var,log10_left_bound,log10_right_bound
beta,-0.3075055924969156,-0.317422551915879,0.5548714878365608
gammam,-1.4323855572691555,-1.8824623601625814,-1.4239926731445316
gammamRNA,-0.6388390048049739,-1.6118955868091742,-0.6292364325111948
gammad,-2.428407616638693,-3.3010299956639813,-1.772790839470543
alphaass,-1.0938805424544384,-1.1115781881096252,0.0
alphadiss,1.1300119496719043,-0.04365355555712317,1.1482735517258895
phi0,-1.5721894273240098,-1.5822162376211035,-0.7055826378447292
f1,-0.4345063701311376,-3.0,0.7209331766303203
f2,1.0136796972911926,0.8608149431951414,2.0
f3,1.991757539534348,1.9771332498677436,2.0
f12,-0.035363296211498474,-3.0,0.7954783618123358
f13,1.037027879755775,-3.0,1.7254024813366078
f23,1.1892094895823062,0.5714647308646028,2.0
f123,-1.7950664776458551,-3.0,0.3359522964228623
kb1,-2.5474469367710744,-3.0,-2.471952212234836
kb2,1.4689378056654612,-0.26364843344507405,2.0
kb3,0.8038666342849843,0.7927224937548525,1.8271213494865015
ku1,-1.7217037919087261,-1.8478067612000846,-0.4721122610422567
ku2,2.2100508498751372,0.7505117368813152,3.0
ku3,1.519434194913703,0.4986608004904902,1.5338928453539988
bcoop12,1.0920184707527971,-0.3522236701120164,1.2128532585920753
bcoop23,0.24551266781414982,-1.3010299956639813,0.4970226560908675
bcoop13,0.6211762817750351,-1.3010299956639813,0.7619272459786061
bcoop123,-0.5469876088785448,-1.3010299956639813,-0.3990018241397879
ucoop12,-0.929962133392245,-1.0662136140701484,0.15503208562142756
ucoop23,-0.7988761027926204,-1.0538761265163585,1.2149010345944724
ucoop13,-0.47508485246013316,-0.6267232185952147,1.25593332959833
ucoop123,-0.86359655186601,-1.0173817469512343,0.5442562612736133
