,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,8.510000E+01,6.268232E-02,1.404271E+00,6.420000E+01,7.264079E-02,2.020762E+00,5.260000E+01,9.693117E-02,2.547115E+00,4.460000E+01,1.472190E-01,2.963261E+00,3.680000E+01,2.839368E-01,2.949686E+00
gammam,5.480000E+01,2.325359E-01,2.282880E+00,6.050000E+01,1.266940E-01,2.308329E+00,6.610000E+01,8.782325E-02,2.037300E+00,7.560000E+01,6.976963E-02,1.674660E+00,9.410000E+01,6.405399E-02,1.214495E+00
gammamRNA,6.480000E+01,2.041646E-01,1.848229E+00,7.010000E+01,1.232337E-01,1.872261E+00,7.540000E+01,8.916555E-02,1.699512E+00,8.410000E+01,7.188188E-02,1.440100E+00,1.014000E+02,6.636783E-02,1.075383E+00
gammad,1.092000E+02,6.829659E-02,9.416031E-01,1.092000E+02,6.830320E-02,9.414819E-01,1.092000E+02,6.831848E-02,9.412084E-01,1.092000E+02,6.835652E-02,9.405121E-01,1.093000E+02,6.844838E-02,9.388435E-01
alphaass,8.070000E+01,6.333157E-02,1.508998E+00,6.260000E+01,7.504513E-02,2.079173E+00,5.210000E+01,1.003737E-01,2.570636E+00,4.450000E+01,1.520364E-01,2.946736E+00,3.690000E+01,2.910725E-01,2.895469E+00
alphadiss,3.660000E+01,2.994339E-01,2.880536E+00,4.410000E+01,1.567970E-01,2.961407E+00,5.150000E+01,1.034477E-01,2.608067E+00,6.130000E+01,7.711083E-02,2.135317E+00,7.750000E+01,6.415221E-02,1.591853E+00
phi0,1.386000E+02,1.128681E-01,4.316554E-01,1.291000E+02,8.683063E-02,6.169392E-01,1.198000E+02,7.568614E-02,7.681674E-01,1.120000E+02,6.992322E-02,8.937972E-01,1.055000E+02,6.660401E-02,1.002665E+00
f1,1.198000E+02,7.017069E-02,8.621957E-01,1.197000E+02,7.015409E-02,8.627191E-01,1.193000E+02,7.004221E-02,8.662781E-01,1.163000E+02,6.939059E-02,8.889402E-01,1.013000E+02,6.793838E-02,9.959328E-01
f2,1.451000E+02,7.861797E-02,6.284665E-01,1.419000E+02,7.603333E-02,6.645480E-01,1.322000E+02,7.099869E-02,7.597558E-01,1.108000E+02,6.815356E-02,9.296026E-01,8.180000E+01,8.473227E-02,1.106977E+00
f3,1.092000E+02,6.810979E-02,9.418439E-01,1.091000E+02,6.825108E-02,9.414637E-01,1.092000E+02,6.920242E-02,9.389038E-01,1.098000E+02,7.529046E-02,9.221936E-01,1.101000E+02,1.070566E-01,8.240679E-01
f12,9.780000E+01,5.465212E-02,1.318395E+00,7.920000E+01,4.419531E-02,2.195603E+00,6.850000E+01,4.347801E-02,3.097818E+00,6.160000E+01,4.732015E-02,4.079826E+00,5.720000E+01,5.659174E-02,5.129742E+00
f13,1.090000E+02,6.056146E-02,9.584024E-01,1.090000E+02,6.056904E-02,9.583851E-01,1.090000E+02,6.061960E-02,9.582715E-01,1.090000E+02,6.096619E-02,9.575043E-01,1.091000E+02,6.332939E-02,9.523279E-01
f23,1.087000E+02,5.738743E-02,9.638299E-01,1.088000E+02,5.779821E-02,9.630053E-01,1.089000E+02,5.962774E-02,9.593472E-01,1.092000E+02,6.767315E-02,9.426641E-01,1.080000E+02,1.022664E-01,8.623592E-01
f123,1.093000E+02,6.797387E-02,9.391357E-01,1.091000E+02,6.846177E-02,9.422109E-01,1.089000E+02,6.996549E-02,9.511878E-01,1.079000E+02,7.495357E-02,9.761286E-01,1.050000E+02,9.538500E-02,1.033197E+00
kb1,9.080000E+01,5.152324E-02,1.315408E+00,7.200000E+01,4.237184E-02,1.724639E+00,6.190000E+01,4.165572E-02,1.934990E+00,5.530000E+01,4.652496E-02,2.011186E+00,4.900000E+01,6.388235E-02,1.910246E+00
kb2,1.094000E+02,8.248626E-02,8.472664E-01,1.124000E+02,4.938316E-02,1.113586E+00,1.252000E+02,3.486883E-02,1.325659E+00,1.499000E+02,2.676166E-02,1.502055E+00,2.011000E+02,2.198832E-02,1.604555E+00
kb3,1.057000E+02,4.849818E-02,2.301240E+00,1.067000E+02,5.227944E-02,1.739443E+00,1.081000E+02,5.924015E-02,1.252792E+00,1.094000E+02,7.321520E-02,8.343893E-01,1.087000E+02,1.039307E-01,4.993880E-01
ku1,4.960000E+01,6.452933E-02,1.887590E+00,5.600000E+01,4.708228E-02,1.987312E+00,6.270000E+01,4.216243E-02,1.912873E+00,7.280000E+01,4.285839E-02,1.705354E+00,9.150000E+01,5.207060E-02,1.300112E+00
ku2,1.263000E+02,2.585939E-02,1.372953E+00,1.168000E+02,3.347443E-02,1.241433E+00,1.113000E+02,4.654523E-02,1.100178E+00,1.091000E+02,6.880337E-02,9.382366E-01,1.101000E+02,1.129602E-01,7.179336E-01
ku3,1.321000E+02,8.516352E-02,5.789729E-01,1.089000E+02,6.826356E-02,9.451085E-01,9.070000E+01,7.026296E-02,1.246199E+00,7.830000E+01,8.449846E-02,1.513637E+00,6.940000E+01,1.246861E-01,1.741059E+00
bcoop12,1.264000E+02,1.122947E-01,5.422710E-01,1.160000E+02,7.942838E-02,7.962291E-01,1.067000E+02,6.498242E-02,9.944790E-01,9.920000E+01,5.666411E-02,1.153467E+00,9.320000E+01,5.111366E-02,1.286178E+00
bcoop23,8.350000E+01,1.113157E-01,1.295133E+01,8.810000E+01,7.816281E-02,8.296616E+00,9.340000E+01,6.129816E-02,4.953070E+00,9.990000E+01,5.434309E-02,2.672014E+00,1.078000E+02,6.258302E-02,1.149328E+00
bcoop13,8.020000E+01,1.116866E-01,1.148527E+01,8.300000E+01,8.075901E-02,7.346775E+00,8.810000E+01,6.408194E-02,4.390872E+00,9.640000E+01,5.668368E-02,2.375156E+00,1.083000E+02,6.580222E-02,1.026127E+00
bcoop123,7.670000E+01,1.492376E-01,1.047920E+01,8.140000E+01,1.008247E-01,6.842595E+00,8.770000E+01,7.529742E-02,4.147199E+00,9.670000E+01,6.205093E-02,2.273502E+00,1.086000E+02,6.688361E-02,9.956461E-01
ucoop12,5.430000E+01,4.427584E-02,2.134575E+00,5.880000E+01,3.397158E-02,2.148972E+00,6.440000E+01,3.319458E-02,2.008208E+00,7.380000E+01,3.731015E-02,1.750336E+00,9.200000E+01,5.001092E-02,1.310278E+00
ucoop23,1.320000E+02,8.222921E-02,5.881489E-01,1.090000E+02,6.830417E-02,9.431217E-01,9.120000E+01,7.304584E-02,1.233963E+00,7.860000E+01,9.055689E-02,1.492498E+00,6.910000E+01,1.355206E-01,1.710801E+00
ucoop13,1.315000E+02,8.403129E-02,5.688362E-01,1.105000E+02,6.847622E-02,9.205136E-01,9.400000E+01,7.179611E-02,1.205916E+00,8.250000E+01,8.685509E-02,1.458226E+00,7.340000E+01,1.251438E-01,1.680280E+00
ucoop123,1.323000E+02,8.211104E-02,5.620679E-01,1.111000E+02,6.829200E-02,9.110360E-01,9.430000E+01,7.425402E-02,1.192345E+00,8.230000E+01,9.256333E-02,1.441101E+00,7.250000E+01,1.363046E-01,1.656981E+00
