,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.270000E+02,4.680838E-02,1.681830E+01,9.490000E+01,7.902394E-02,2.047640E+01,7.950000E+01,1.338573E-01,2.269797E+01,7.020000E+01,2.342607E-01,2.341273E+01,6.450000E+01,4.535622E-01,2.169843E+01
gammam,6.190000E+01,4.593843E-01,2.211712E+01,5.710000E+01,2.370627E-01,2.588832E+01,5.450000E+01,1.399836E-01,2.695434E+01,5.380000E+01,8.865928E-02,2.679482E+01,5.510000E+01,5.899899E-02,2.622697E+01
gammamRNA,6.360000E+01,5.424291E-01,2.066174E+01,6.730000E+01,2.912775E-01,2.133602E+01,7.440000E+01,1.645955E-01,2.056630E+01,8.680000E+01,9.413172E-02,1.892366E+01,1.136000E+02,5.316824E-02,1.628831E+01
gammad,6.340000E+01,5.419736E-01,2.097692E+01,6.350000E+01,5.463241E-01,2.084288E+01,6.350000E+01,5.570983E-01,2.051826E+01,6.390000E+01,5.848528E-01,1.973421E+01,6.470000E+01,6.638908E-01,1.782708E+01
alphaass,8.320000E+01,7.932999E-02,2.458341E+01,7.420000E+01,1.201096E-01,2.579647E+01,6.850000E+01,1.850208E-01,2.582915E+01,6.490000E+01,2.959963E-01,2.445448E+01,6.360000E+01,5.217555E-01,2.105520E+01
alphadiss,6.410000E+01,8.004009E-01,1.755917E+01,6.350000E+01,5.492691E-01,2.066885E+01,6.370000E+01,4.101272E-01,2.270068E+01,6.450000E+01,3.183616E-01,2.410985E+01,6.580000E+01,2.526655E-01,2.506775E+01
phi0,1.267000E+02,4.694810E-02,1.684418E+01,9.470000E+01,7.922066E-02,2.049011E+01,7.950000E+01,1.341360E-01,2.270397E+01,7.020000E+01,2.346697E-01,2.341198E+01,6.450000E+01,4.542677E-01,2.169095E+01
f1,5.950000E+01,1.549453E-01,4.439212E+01,5.950000E+01,1.614243E-01,4.347601E+01,5.970000E+01,1.847023E-01,4.051748E+01,6.060000E+01,2.710208E-01,3.265416E+01,6.400000E+01,6.134671E-01,1.918309E+01
f2,6.320000E+01,5.238861E-01,2.130024E+01,6.330000E+01,5.240393E-01,2.129621E+01,6.320000E+01,5.251068E-01,2.127063E+01,6.330000E+01,5.324923E-01,2.109695E+01,6.380000E+01,5.872420E-01,1.989373E+01
f3,8.580000E+01,9.166287E-01,7.361496E+00,7.610000E+01,6.739776E-01,1.158661E+01,6.900000E+01,5.772117E-01,1.602447E+01,6.370000E+01,5.538735E-01,2.038803E+01,5.980000E+01,6.039329E-01,2.373109E+01
f12,6.350000E+01,5.508015E-01,2.068298E+01,6.360000E+01,5.563885E-01,2.055192E+01,6.370000E+01,5.746179E-01,2.013470E+01,6.440000E+01,6.354387E-01,1.885484E+01,6.630000E+01,8.595063E-01,1.525689E+01
f13,6.350000E+01,5.473883E-01,2.077376E+01,6.350000E+01,5.523639E-01,2.064903E+01,6.360000E+01,5.662719E-01,2.030863E+01,6.400000E+01,6.074619E-01,1.936649E+01,6.520000E+01,7.549708E-01,1.662104E+01
f23,6.350000E+01,5.545314E-01,2.059411E+01,6.360000E+01,5.544461E-01,2.059696E+01,6.350000E+01,5.538899E-01,2.061641E+01,6.350000E+01,5.501560E-01,2.074833E+01,6.320000E+01,5.271251E-01,2.161708E+01
f123,6.340000E+01,5.439610E-01,2.082345E+01,6.360000E+01,5.573284E-01,2.053575E+01,6.390000E+01,5.856308E-01,1.995112E+01,6.470000E+01,6.501573E-01,1.872592E+01,6.660000E+01,8.283841E-01,1.596724E+01
kb1,6.040000E+01,4.599658E-01,2.036610E+01,5.500000E+01,3.533726E-01,1.719777E+01,5.050000E+01,3.057181E-01,1.269784E+01,4.660000E+01,2.891380E-01,8.176844E+00,4.290000E+01,3.195569E-01,4.365723E+00
kb2,6.300000E+01,5.154578E-01,2.060705E+01,5.950000E+01,3.185117E-01,1.730449E+01,5.870000E+01,2.492237E-01,1.187705E+01,6.220000E+01,2.331499E-01,7.166155E+00,7.170000E+01,2.601560E-01,3.953823E+00
kb3,7.530000E+01,8.331618E-01,1.609381E+01,6.740000E+01,5.357695E-01,2.420779E+01,6.310000E+01,4.285115E-01,2.874224E+01,6.120000E+01,3.903308E-01,2.938776E+01,6.140000E+01,4.232355E-01,2.584980E+01
ku1,7.350000E+01,3.859043E-01,1.623060E+01,6.980000E+01,4.120225E-01,1.807564E+01,6.660000E+01,4.557300E-01,1.963911E+01,6.400000E+01,5.321169E-01,2.054931E+01,6.210000E+01,6.866539E-01,2.001995E+01
ku2,1.010000E+02,1.859287E-01,5.436728E+00,8.790000E+01,1.315069E-01,1.185003E+01,7.730000E+01,1.330424E-01,1.812110E+01,6.930000E+01,1.904007E-01,2.197974E+01,6.430000E+01,3.752383E-01,2.223042E+01
ku3,6.200000E+01,4.501068E-01,2.440194E+01,6.100000E+01,3.937158E-01,2.832160E+01,6.150000E+01,3.977977E-01,2.953979E+01,6.330000E+01,4.352604E-01,2.848087E+01,6.640000E+01,5.122917E-01,2.520261E+01
bcoop12,6.470000E+01,7.743805E-01,1.843903E+01,6.360000E+01,5.702249E-01,2.045265E+01,6.310000E+01,4.638923E-01,2.132090E+01,6.290000E+01,3.953302E-01,2.163409E+01,6.300000E+01,3.461818E-01,2.161512E+01
bcoop23,6.300000E+01,4.639405E-01,2.104043E+01,6.130000E+01,2.624366E-01,1.948521E+01,6.060000E+01,1.761968E-01,1.545098E+01,6.130000E+01,1.337281E-01,1.103143E+01,6.420000E+01,1.152111E-01,7.223309E+00
bcoop13,6.270000E+01,4.238219E-01,2.149193E+01,6.170000E+01,2.406019E-01,2.047701E+01,6.200000E+01,1.573675E-01,1.748280E+01,6.310000E+01,1.097028E-01,1.410664E+01,6.500000E+01,7.953913E-02,1.094357E+01
bcoop123,6.370000E+01,6.172131E-01,1.996307E+01,6.330000E+01,4.158462E-01,2.180872E+01,6.380000E+01,3.137949E-01,2.221869E+01,6.470000E+01,2.496253E-01,2.196741E+01,6.590000E+01,2.049596E-01,2.134497E+01
ucoop12,6.640000E+01,2.851298E-01,2.408645E+01,6.510000E+01,3.531039E-01,2.323841E+01,6.410000E+01,4.476665E-01,2.198938E+01,6.350000E+01,5.905972E-01,2.014188E+01,6.330000E+01,8.481651E-01,1.721409E+01
ucoop23,6.960000E+01,1.415708E-01,2.327198E+01,6.730000E+01,1.921937E-01,2.357141E+01,6.530000E+01,2.693962E-01,2.336018E+01,6.390000E+01,3.976956E-01,2.228299E+01,6.360000E+01,6.569651E-01,1.947524E+01
ucoop13,6.670000E+01,3.084053E-01,2.252374E+01,6.550000E+01,3.665276E-01,2.226100E+01,6.440000E+01,4.472216E-01,2.164126E+01,6.350000E+01,5.698032E-01,2.043853E+01,6.300000E+01,7.930270E-01,1.811154E+01
ucoop123,8.070000E+01,6.672358E-02,2.432857E+01,7.520000E+01,9.887188E-02,2.514250E+01,7.060000E+01,1.527822E-01,2.539467E+01,6.670000E+01,2.508678E-01,2.462102E+01,6.390000E+01,4.646365E-01,2.179183E+01
