,log10_var,log10_left_bound,log10_right_bound
beta,-0.3797598101541686,-1.3449419544959236,-0.2020628978895859
gammam,-1.4913356369470572,-1.6180398705628316,-0.4806062111255165
gammamRNA,-1.4792545284805176,-1.6307350344326534,-0.535007198297508
gammad,-2.7883455994468176,-3.3010299956639813,-1.0
alphaass,-0.4962093169428189,-2.0,-0.17444858798770974
alphadiss,1.7223047868743278,1.4041026088525226,3.0
phi0,-0.7728849174108748,-1.7363619939749928,-0.5962889588406509
f1,-2.704432900037521,-3.0,2.0
f2,-0.507938395487401,-3.0,0.7019459476481225
f3,1.6617180576946593,-3.0,1.8863584100067996
f12,-0.2647205519395433,-3.0,1.6771003900554948
f13,1.1869563354654122,0.9620709854160004,1.6792288667265884
f23,-1.7061956400806633,-3.0,1.1711730453335236
f123,-2.6318991482906484,-3.0,-1.8312681431661908
kb1,1.9434945159061026,-0.6199777379475503,2.0
kb2,-2.6781945161424607,-3.0,-2.3995130068800683
kb3,-1.090979145788844,-1.5421344648504647,-0.6593287377343473
ku1,2.7239479764316434,1.8612738830793805,3.0
ku2,-1.8294449414787914,-2.0,-1.6455110032779392
ku3,-0.1626641319849852,-0.3241487297597423,0.8411111052172806
bcoop12,0.05192391604610654,-0.6641903614410689,0.3593211153270679
bcoop23,0.6695957810243133,-0.05014449288332555,0.9705136489385301
bcoop13,1.0784568180532925,-0.1809981165509676,1.3010299956639813
bcoop123,1.1869563354654122,0.472632134926309,1.3010299956639813
ucoop12,-0.38007228970853196,-1.3010299956639813,-0.1994851301470315
ucoop23,-0.4031830640844095,-1.3010299956639813,-0.2267703840713925
ucoop13,-0.8265223565470055,-1.2305952679825551,1.3010299956639813
ucoop123,-1.082179518006303,-1.3010299956639813,-0.9006459808321994
