,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.062000E+02,2.432512E-04,1.936238E-01,1.596000E+02,2.679356E-04,2.145590E-01,1.327000E+02,3.012129E-04,2.334779E-01,1.140000E+02,3.454402E-04,2.515221E-01,1.000000E+02,4.055853E-04,2.691973E-01
gammam,1.013000E+02,3.753998E-04,2.713140E-01,1.145000E+02,3.064010E-04,2.608118E-01,1.320000E+02,2.583783E-04,2.496177E-01,1.574000E+02,2.236275E-04,2.372539E-01,2.011000E+02,1.983406E-04,2.224991E-01
gammamRNA,9.960000E+01,4.019547E-04,2.703275E-01,1.131000E+02,3.385104E-04,2.547205E-01,1.311000E+02,2.931419E-04,2.387270E-01,1.578000E+02,2.595859E-04,2.218102E-01,2.049000E+02,2.348133E-04,2.027788E-01
gammad,9.360000E+01,4.473405E-04,2.795703E-01,9.360000E+01,4.473977E-04,2.795398E-01,9.350000E+01,4.475394E-04,2.794365E-01,9.360000E+01,4.478845E-04,2.791498E-01,9.350000E+01,4.487227E-04,2.785068E-01
alphaass,2.046000E+02,2.231068E-04,2.027246E-01,1.596000E+02,2.489330E-04,2.219470E-01,1.331000E+02,2.838698E-04,2.388525E-01,1.146000E+02,3.307854E-04,2.545828E-01,1.006000E+02,3.955495E-04,2.697724E-01
alphadiss,9.920000E+01,4.030363E-04,2.715333E-01,1.112000E+02,3.390742E-04,2.582042E-01,1.263000E+02,2.914542E-04,2.443825E-01,1.465000E+02,2.550107E-04,2.298264E-01,1.764000E+02,2.269103E-04,2.139592E-01
phi0,2.083000E+02,2.426479E-04,1.929536E-01,1.612000E+02,2.666747E-04,2.136989E-01,1.340000E+02,2.989950E-04,2.324106E-01,1.152000E+02,3.417418E-04,2.501837E-01,1.011000E+02,3.994694E-04,2.676406E-01
f1,1.735000E+02,7.195666E-04,9.183372E-02,1.427000E+02,5.823980E-04,1.309175E-01,1.240000E+02,5.101500E-04,1.686102E-01,1.105000E+02,4.691355E-04,2.073899E-01,1.000000E+02,4.498514E-04,2.482750E-01
f2,9.670000E+01,3.386985E-04,2.844465E-01,9.650000E+01,3.435964E-04,2.841636E-01,9.610000E+01,3.560236E-04,2.834985E-01,9.520000E+01,3.884045E-04,2.817938E-01,9.270000E+01,4.783030E-04,2.773567E-01
f3,9.360000E+01,4.483417E-04,2.787740E-01,9.360000E+01,4.483415E-04,2.787727E-01,9.360000E+01,4.483418E-04,2.787632E-01,9.350000E+01,4.483449E-04,2.788022E-01,9.350000E+01,4.483270E-04,2.788246E-01
f12,9.350000E+01,4.482441E-04,2.787777E-01,9.360000E+01,4.484791E-04,2.788172E-01,9.360000E+01,4.490635E-04,2.788869E-01,9.350000E+01,4.506636E-04,2.791604E-01,9.340000E+01,4.550172E-04,2.798836E-01
