,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.140000E+01,1.915736E-01,1.235211E+02,5.740000E+01,2.329898E-01,1.283772E+02,5.110000E+01,2.907284E-01,1.318579E+02,4.770000E+01,3.808336E-01,1.340416E+02,4.670000E+01,5.747928E-01,1.328487E+02
gammam,4.820000E+01,8.733530E-01,1.230451E+02,4.540000E+01,5.556223E-01,1.358997E+02,4.330000E+01,4.430562E-01,1.422052E+02,4.190000E+01,3.764921E-01,1.472854E+02,4.090000E+01,3.293246E-01,1.521284E+02
gammamRNA,4.670000E+01,5.981465E-01,1.320996E+02,4.680000E+01,3.885713E-01,1.318658E+02,4.950000E+01,2.966458E-01,1.284157E+02,5.520000E+01,2.380257E-01,1.242695E+02,6.860000E+01,1.957923E-01,1.193502E+02
gammad,4.710000E+01,6.736623E-01,1.308809E+02,4.680000E+01,6.648825E-01,1.308603E+02,4.620000E+01,6.458186E-01,1.307115E+02,4.490000E+01,6.091976E-01,1.300780E+02,4.260000E+01,5.513382E-01,1.277278E+02
alphaass,6.030000E+01,1.568743E-01,1.914424E+02,4.830000E+01,1.949614E-01,1.800202E+02,4.400000E+01,2.474021E-01,1.672096E+02,4.280000E+01,3.265822E-01,1.542411E+02,4.480000E+01,4.834377E-01,1.402565E+02
alphadiss,4.450000E+01,4.846143E-01,1.398435E+02,4.220000E+01,3.231559E-01,1.535043E+02,4.290000E+01,2.424027E-01,1.662813E+02,4.680000E+01,1.885666E-01,1.791034E+02,5.810000E+01,1.489272E-01,1.908726E+02
phi0,7.200000E+01,1.906679E-01,1.233633E+02,5.760000E+01,2.323609E-01,1.283158E+02,5.110000E+01,2.906727E-01,1.318409E+02,4.770000E+01,3.822217E-01,1.340704E+02,4.680000E+01,5.832618E-01,1.326944E+02
f1,4.690000E+01,6.643706E-01,1.311383E+02,4.680000E+01,6.673407E-01,1.309187E+02,4.670000E+01,6.869821E-01,1.294849E+02,4.620000E+01,8.009438E-01,1.221305E+02,4.460000E+01,1.265252E+00,1.024785E+02
f2,4.700000E+01,6.621137E-01,1.314000E+02,4.680000E+01,6.763619E-01,1.301206E+02,4.640000E+01,7.236741E-01,1.261950E+02,4.530000E+01,8.949695E-01,1.152290E+02,4.300000E+01,1.702163E+00,8.984966E+01
f3,4.690000E+01,6.680215E-01,1.308700E+02,4.680000E+01,6.680922E-01,1.308543E+02,4.680000E+01,6.686541E-01,1.308139E+02,4.680000E+01,6.725243E-01,1.304682E+02,4.660000E+01,6.992397E-01,1.281664E+02
