,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.146000E+02,3.844784E-03,7.799672E-02,9.350000E+01,4.586917E-03,1.348483E-01,7.790000E+01,6.371254E-03,1.779866E-01,6.570000E+01,9.984334E-03,2.022017E-01,5.560000E+01,1.877105E-02,1.932986E-01
gammam,5.150000E+01,2.927609E-02,1.650542E-01,5.440000E+01,1.904442E-02,1.975464E-01,5.750000E+01,1.371361E-02,2.160043E-01,6.080000E+01,1.045246E-02,2.252226E-01,6.430000E+01,8.278414E-03,2.277284E-01
gammamRNA,5.520000E+01,1.845845E-02,1.948066E-01,6.390000E+01,9.777528E-03,2.054394E-01,7.480000E+01,6.224942E-03,1.835193E-01,8.900000E+01,4.452635E-03,1.424765E-01,1.091000E+02,3.657381E-03,8.466616E-02
gammad,5.240000E+01,2.472676E-02,1.824719E-01,5.230000E+01,2.474180E-02,1.823100E-01,5.240000E+01,2.477791E-02,1.819021E-01,5.240000E+01,2.486601E-02,1.809400E-01,5.240000E+01,2.508032E-02,1.786161E-01
alphaass,1.187000E+02,2.968208E-03,8.964628E-02,9.590000E+01,3.620573E-03,1.544574E-01,7.950000E+01,5.158717E-03,1.993022E-01,6.690000E+01,8.349410E-03,2.207365E-01,5.660000E+01,1.644951E-02,2.048642E-01
alphadiss,5.700000E+01,1.516816E-02,2.121153E-01,6.760000E+01,7.161352E-03,2.332118E-01,8.040000E+01,4.064615E-03,2.136904E-01,9.720000E+01,2.621626E-03,1.673331E-01,1.205000E+02,2.062482E-03,9.771578E-02
phi0,1.151000E+02,3.842731E-03,7.678763E-02,9.370000E+01,4.569145E-03,1.341174E-01,7.800000E+01,6.347232E-03,1.776426E-01,6.570000E+01,9.957500E-03,2.021436E-01,5.560000E+01,1.876357E-02,1.933198E-01
f1,6.400000E+01,2.375667E-02,8.275211E-02,6.190000E+01,2.084873E-02,1.088500E-01,5.970000E+01,2.005860E-02,1.325590E-01,5.720000E+01,2.058105E-02,1.532475E-01,5.470000E+01,2.235826E-02,1.691620E-01
f2,5.740000E+01,1.131070E-02,2.959920E-01,5.720000E+01,1.153024E-02,2.926355E-01,5.690000E+01,1.209560E-02,2.843918E-01,5.600000E+01,1.364265E-02,2.644089E-01,5.400000E+01,1.867146E-02,2.169357E-01
f3,5.240000E+01,2.522428E-02,1.770878E-01,5.240000E+01,2.522430E-02,1.770889E-01,5.240000E+01,2.522418E-02,1.770960E-01,5.240000E+01,2.522332E-02,1.771342E-01,5.250000E+01,2.521850E-02,1.773917E-01
f12,5.310000E+01,2.003816E-02,2.040809E-01,5.300000E+01,2.033674E-02,2.023220E-01,5.290000E+01,2.105194E-02,1.982341E-01,5.270000E+01,2.285874E-02,1.885475E-01,5.220000E+01,2.814649E-02,1.645811E-01
f13,5.240000E+01,2.522401E-02,1.770958E-01,5.240000E+01,2.522407E-02,1.770956E-01,5.240000E+01,2.522419E-02,1.770953E-01,5.240000E+01,2.522518E-02,1.770922E-01,5.250000E+01,2.523115E-02,1.770735E-01
f23,5.240000E+01,2.520716E-02,1.771732E-01,5.250000E+01,2.521768E-02,1.771211E-01,5.240000E+01,2.527987E-02,1.768323E-01,5.240000E+01,2.564736E-02,1.751152E-01,5.210000E+01,2.798912E-02,1.648779E-01
f123,5.240000E+01,2.522231E-02,1.771037E-01,5.240000E+01,2.522295E-02,1.771008E-01,5.240000E+01,2.522734E-02,1.770809E-01,5.240000E+01,2.525800E-02,1.769415E-01,5.240000E+01,2.546859E-02,1.759894E-01
kb1,5.950000E+01,2.688619E-02,1.137340E-01,5.550000E+01,2.475026E-02,1.542638E-01,5.160000E+01,2.562727E-02,1.820859E-01,4.770000E+01,2.913163E-02,1.924443E-01,4.400000E+01,3.790963E-02,1.762130E-01
kb2,5.410000E+01,2.582660E-02,2.129933E+00,5.450000E+01,1.817963E-02,1.624906E+00,5.450000E+01,1.614841E-02,1.054040E+00,5.410000E+01,1.654708E-02,5.962826E-01,5.310000E+01,2.041426E-02,2.808862E-01
kb3,5.240000E+01,2.520929E-02,1.772568E-01,5.240000E+01,2.531198E-02,1.761311E-01,5.250000E+01,2.561131E-02,1.729447E-01,5.290000E+01,2.651643E-02,1.640299E-01,5.350000E+01,2.961282E-02,1.397695E-01
ku1,5.330000E+01,2.052817E-02,1.977694E-01,5.560000E+01,1.394885E-02,2.233240E-01,5.740000E+01,1.169307E-02,2.094907E-01,5.900000E+01,1.146530E-02,1.691450E-01,6.020000E+01,1.375716E-02,1.127879E-01
ku2,5.690000E+01,1.695275E-02,1.936305E-01,5.490000E+01,1.985275E-02,1.889050E-01,5.290000E+01,2.387554E-02,1.802284E-01,5.100000E+01,2.985212E-02,1.662065E-01,4.890000E+01,3.995523E-02,1.439904E-01
ku3,5.250000E+01,2.485900E-02,1.774972E-01,5.240000E+01,2.521233E-02,1.772537E-01,5.240000E+01,2.516867E-02,1.777412E-01,5.240000E+01,2.515792E-02,1.778399E-01,5.240000E+01,2.515466E-02,1.778635E-01
bcoop12,4.830000E+01,4.076897E-02,2.793862E-01,5.000000E+01,2.945518E-02,2.826910E-01,5.110000E+01,2.544849E-02,2.462625E-01,5.220000E+01,2.484114E-02,1.933500E-01,5.300000E+01,2.779695E-02,1.338845E-01
bcoop23,5.240000E+01,2.525853E-02,1.769780E-01,5.250000E+01,2.503844E-02,1.776966E-01,5.270000E+01,2.447895E-02,1.794973E-01,5.300000E+01,2.314794E-02,1.838119E-01,5.400000E+01,2.030302E-02,1.933006E-01
bcoop13,5.240000E+01,2.525575E-02,1.769059E-01,5.240000E+01,2.534881E-02,1.763483E-01,5.240000E+01,2.559636E-02,1.748780E-01,5.240000E+01,2.625336E-02,1.710487E-01,5.230000E+01,2.813359E-02,1.608451E-01
bcoop123,5.240000E+01,2.522815E-02,1.770876E-01,5.240000E+01,2.522676E-02,1.770867E-01,5.240000E+01,2.522315E-02,1.770941E-01,5.250000E+01,2.521382E-02,1.771121E-01,5.250000E+01,2.519132E-02,1.771464E-01
ucoop12,6.220000E+01,9.710859E-03,2.169944E-01,5.930000E+01,1.209390E-02,2.149762E-01,5.650000E+01,1.554002E-02,2.070170E-01,5.380000E+01,2.096444E-02,1.904278E-01,5.110000E+01,3.102630E-02,1.602201E-01
ucoop23,5.240000E+01,2.531471E-02,1.768218E-01,5.240000E+01,2.536591E-02,1.766296E-01,5.240000E+01,2.538226E-02,1.765746E-01,5.230000E+01,2.538250E-02,1.765817E-01,5.240000E+01,2.538125E-02,1.765887E-01
ucoop13,5.240000E+01,2.522456E-02,1.770917E-01,5.240000E+01,2.521347E-02,1.771599E-01,5.240000E+01,2.520449E-02,1.772115E-01,5.240000E+01,2.520117E-02,1.772313E-01,5.240000E+01,2.520002E-02,1.772384E-01
ucoop123,5.260000E+01,2.499250E-02,1.775905E-01,5.250000E+01,2.513844E-02,1.772807E-01,5.240000E+01,2.519537E-02,1.771508E-01,5.240000E+01,2.521650E-02,1.771101E-01,5.240000E+01,2.522420E-02,1.770952E-01
