,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,5.560000E+01,5.870541E-01,6.329483E+00,4.520000E+01,5.752224E-01,9.519337E+00,3.850000E+01,6.519889E-01,1.220955E+01,3.380000E+01,8.064053E-01,1.453018E+01,3.020000E+01,1.098351E+00,1.627903E+01
gammam,3.840000E+01,1.512229E+00,1.319158E+01,3.850000E+01,9.888163E-01,1.350567E+01,3.920000E+01,7.537863E-01,1.270907E+01,4.060000E+01,6.254395E-01,1.139337E+01,4.310000E+01,5.544343E-01,9.749612E+00
gammamRNA,3.320000E+01,1.379041E+00,1.669968E+01,3.500000E+01,8.950229E-01,1.540714E+01,3.790000E+01,6.877695E-01,1.298148E+01,4.290000E+01,5.863358E-01,1.013788E+01,5.160000E+01,5.744344E-01,6.819607E+00
gammad,4.080000E+01,6.137258E-01,1.120013E+01,4.080000E+01,6.142670E-01,1.119233E+01,4.080000E+01,6.155849E-01,1.117346E+01,4.080000E+01,6.187445E-01,1.112966E+01,4.090000E+01,6.264965E-01,1.102227E+01
alphaass,5.350000E+01,5.712272E-01,6.848328E+00,4.360000E+01,5.826240E-01,1.010208E+01,3.740000E+01,6.873352E-01,1.275079E+01,3.330000E+01,9.005108E-01,1.482894E+01,3.040000E+01,1.382272E+00,1.580182E+01
alphadiss,3.050000E+01,1.388081E+00,1.585205E+01,3.330000E+01,8.998166E-01,1.484791E+01,3.750000E+01,6.852574E-01,1.272312E+01,4.370000E+01,5.809384E-01,1.002189E+01,5.400000E+01,5.740240E-01,6.692093E+00
phi0,5.350000E+01,5.751897E-01,6.890256E+00,4.310000E+01,5.893973E-01,1.029705E+01,3.650000E+01,7.014426E-01,1.316212E+01,3.190000E+01,9.291029E-01,1.551634E+01,2.840000E+01,1.441409E+00,1.674316E+01
f1,4.000000E+01,4.396849E-01,1.278961E+01,4.010000E+01,4.480926E-01,1.270058E+01,4.020000E+01,4.758225E-01,1.241873E+01,4.060000E+01,5.682396E-01,1.157135E+01,4.160000E+01,8.917859E-01,9.390720E+00
f2,4.080000E+01,6.137013E-01,1.120047E+01,4.090000E+01,6.137000E-01,1.120029E+01,4.080000E+01,6.136023E-01,1.120501E+01,4.080000E+01,6.129509E-01,1.123363E+01,4.050000E+01,6.089638E-01,1.142235E+01
f3,3.990000E+01,5.578689E-01,1.227914E+01,3.360000E+01,3.208339E-01,2.234077E+01,2.890000E+01,2.366932E-01,3.480139E+01,2.550000E+01,2.044232E-01,4.997316E+01,2.270000E+01,2.033879E-01,6.763861E+01
f12,4.070000E+01,5.908282E-01,1.134528E+01,4.080000E+01,5.908677E-01,1.134527E+01,4.070000E+01,5.911584E-01,1.134339E+01,4.070000E+01,5.931303E-01,1.133130E+01,4.080000E+01,6.067338E-01,1.124437E+01
f13,4.080000E+01,6.137544E-01,1.120016E+01,4.090000E+01,6.230915E-01,1.113926E+01,4.090000E+01,6.472404E-01,1.098802E+01,4.100000E+01,7.141966E-01,1.059290E+01,4.160000E+01,9.400952E-01,9.479171E+00
f23,4.090000E+01,6.494241E-01,1.076154E+01,4.100000E+01,6.493424E-01,1.076220E+01,4.100000E+01,6.488166E-01,1.076796E+01,4.100000E+01,6.452412E-01,1.081013E+01,4.080000E+01,6.218987E-01,1.109539E+01
f123,4.080000E+01,6.213564E-01,1.110139E+01,4.080000E+01,6.195201E-01,1.112506E+01,4.080000E+01,6.107557E-01,1.123904E+01,4.090000E+01,5.700336E-01,1.180587E+01,4.150000E+01,4.085590E-01,1.495901E+01
kb1,4.240000E+01,6.408028E-01,1.616581E+01,4.140000E+01,6.134327E-01,1.294303E+01,4.040000E+01,6.226002E-01,9.908765E+00,3.960000E+01,6.818606E-01,7.128553E+00,3.880000E+01,8.427673E-01,4.633571E+00
kb2,4.110000E+01,6.131926E-01,1.145240E+01,4.060000E+01,6.153956E-01,1.092996E+01,3.970000E+01,6.305259E-01,9.999554E+00,3.870000E+01,6.916795E-01,8.518665E+00,3.710000E+01,9.166476E-01,6.402834E+00
kb3,4.570000E+01,1.021020E+00,8.139601E+00,4.230000E+01,6.957121E-01,1.045061E+01,3.970000E+01,5.656943E-01,1.164650E+01,3.790000E+01,5.209949E-01,1.195606E+01,3.700000E+01,5.625486E-01,1.137206E+01
ku1,5.920000E+01,7.090227E-01,5.026664E+00,4.900000E+01,6.019119E-01,8.062994E+00,4.080000E+01,6.133629E-01,1.118089E+01,3.470000E+01,7.233209E-01,1.430374E+01,3.020000E+01,1.057130E+00,1.673695E+01
ku2,4.080000E+01,6.913789E-01,9.832303E+00,4.080000E+01,6.133380E-01,1.122970E+01,4.140000E+01,6.130355E-01,1.175778E+01,4.150000E+01,6.147172E-01,1.192780E+01,4.150000E+01,6.152465E-01,1.197128E+01
ku3,3.710000E+01,5.628590E-01,1.139860E+01,3.810000E+01,5.236606E-01,1.194562E+01,3.980000E+01,5.702698E-01,1.160517E+01,4.240000E+01,7.037779E-01,1.037911E+01,4.570000E+01,1.039357E+00,8.035524E+00
bcoop12,4.160000E+01,6.036446E-01,1.219291E+01,4.150000E+01,6.034816E-01,1.212284E+01,4.140000E+01,6.036668E-01,1.195138E+01,4.100000E+01,6.068959E-01,1.157511E+01,4.070000E+01,6.226065E-01,1.087432E+01
bcoop23,4.140000E+01,6.442208E-01,1.142389E+01,4.100000E+01,6.229393E-01,1.127567E+01,4.030000E+01,5.856720E-01,1.093093E+01,3.930000E+01,5.301060E-01,1.019922E+01,3.780000E+01,4.622667E-01,8.908418E+00
bcoop13,3.780000E+01,1.258237E+00,1.894653E+01,3.870000E+01,7.960986E-01,1.574009E+01,4.050000E+01,6.250305E-01,1.167362E+01,4.310000E+01,5.759017E-01,7.929286E+00,4.560000E+01,6.457780E-01,4.842846E+00
bcoop123,4.150000E+01,6.241454E-01,1.200593E+01,4.150000E+01,6.235538E-01,1.194542E+01,4.140000E+01,6.216931E-01,1.180386E+01,4.100000E+01,6.176161E-01,1.150226E+01,4.070000E+01,6.105951E-01,1.096282E+01
ucoop12,4.520000E+01,9.142508E-01,8.081996E+00,4.210000E+01,6.832923E-01,1.007972E+01,4.110000E+01,6.263502E-01,1.086906E+01,4.080000E+01,6.130205E-01,1.122550E+01,4.070000E+01,6.093580E-01,1.139407E+01
