,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,8.239500E+02,3.308161E-02,8.219773E+00,5.641000E+02,5.678809E-02,8.618964E+00,4.363000E+02,1.024230E-01,8.570621E+00,3.602000E+02,1.917233E-01,7.944583E+00,3.130000E+02,4.032412E-01,6.607180E+00
gammam,3.049000E+02,4.102281E-01,6.737973E+00,3.010000E+02,2.191542E-01,8.994062E+00,3.083000E+02,1.361035E-01,1.093560E+01,3.286000E+02,8.996832E-02,1.287886E+01,3.657000E+02,6.157201E-02,1.493291E+01
gammamRNA,3.119000E+02,4.089813E-01,6.559417E+00,3.555000E+02,1.953610E-01,7.824185E+00,4.278000E+02,1.041690E-01,8.450555E+00,5.513000E+02,5.747560E-02,8.551822E+00,8.049500E+02,3.329127E-02,8.247818E+00
gammad,3.057000E+02,4.706986E-01,6.205937E+00,3.025000E+02,4.568023E-01,6.093684E+00,2.961000E+02,4.306132E-01,5.816431E+00,2.856000E+02,3.921237E-01,5.175756E+00,2.742000E+02,3.533622E-01,3.973814E+00
alphaass,7.014000E+02,2.498348E-02,2.066845E+01,4.652000E+02,4.010964E-02,1.726039E+01,3.627000E+02,7.005229E-02,1.409003E+01,3.164000E+02,1.320022E-01,1.107437E+01,3.035000E+02,2.892682E-01,7.965578E+00
alphadiss,2.943000E+02,2.520342E-01,8.423196E+00,2.899000E+02,1.022248E-01,1.149794E+01,3.178000E+02,4.605391E-02,1.451442E+01,4.018000E+02,2.145180E-02,1.848380E+01,6.193000E+02,1.029483E-02,2.351919E+01
phi0,4.551000E+02,9.152391E-02,8.622920E+00,3.979000E+02,1.345845E-01,8.363868E+00,3.556000E+02,2.018675E-01,7.870694E+00,3.244000E+02,3.172687E-01,7.099212E+00,3.016000E+02,5.628964E-01,5.840878E+00
f1,3.068000E+02,4.754225E-01,6.239646E+00,3.068000E+02,4.754224E-01,6.239646E+00,3.068000E+02,4.754227E-01,6.239643E+00,3.068000E+02,4.754243E-01,6.239627E+00,3.068000E+02,4.754348E-01,6.239515E+00
f2,3.133000E+02,3.753068E-01,7.632340E+00,3.130000E+02,3.770667E-01,7.600885E+00,3.125000E+02,3.834919E-01,7.488807E+00,3.106000E+02,4.075388E-01,7.103657E+00,3.055000E+02,5.079178E-01,5.910351E+00
f3,3.068000E+02,4.754227E-01,6.239644E+00,3.068000E+02,4.754251E-01,6.239619E+00,3.068000E+02,4.754414E-01,6.239446E+00,3.068000E+02,4.755526E-01,6.238269E+00,3.068000E+02,4.763086E-01,6.230262E+00
f12,4.337000E+02,3.527151E-01,2.189548E+00,4.008000E+02,3.142695E-01,3.338173E+00,3.706000E+02,3.146522E-01,4.413032E+00,3.443000E+02,3.395096E-01,5.345266E+00,3.219000E+02,3.946581E-01,6.020835E+00
f13,3.068000E+02,4.754224E-01,6.239647E+00,3.068000E+02,4.754225E-01,6.239646E+00,3.068000E+02,4.754236E-01,6.239634E+00,3.068000E+02,4.754315E-01,6.239554E+00,3.068000E+02,4.754842E-01,6.239018E+00
f23,3.273000E+02,1.501090E-01,1.365451E+01,3.259000E+02,1.564062E-01,1.334137E+01,3.223000E+02,1.747039E-01,1.250861E+01,3.151000E+02,2.286726E-01,1.056996E+01,3.075000E+02,3.999636E-01,7.121681E+00
f123,3.055000E+02,4.074829E-01,6.905777E+00,3.056000E+02,4.146671E-01,6.828419E+00,3.059000E+02,4.313053E-01,6.656001E+00,3.067000E+02,4.726715E-01,6.264036E+00,3.088000E+02,5.965039E-01,5.329364E+00
kb1,3.790000E+02,6.069417E-01,3.985652E+00,3.505000E+02,5.047969E-01,5.522924E+00,3.275000E+02,4.691332E-01,6.325470E+00,3.100000E+02,4.692100E-01,6.344106E+00,2.980000E+02,5.349133E-01,5.515677E+00
kb2,4.118000E+02,2.984549E-01,1.552789E+01,3.326000E+02,3.146488E-01,1.171450E+01,3.097000E+02,4.000180E-01,7.555114E+00,3.070000E+02,4.613348E-01,6.433693E+00,3.069000E+02,4.740857E-01,6.257347E+00
kb3,3.010000E+02,4.662124E-01,5.671976E+00,2.907000E+02,4.554081E-01,4.621838E+00,2.813000E+02,4.545178E-01,3.638388E+00,2.728000E+02,4.678584E-01,2.729631E+00,2.651000E+02,5.093912E-01,1.899521E+00
ku1,2.981000E+02,5.333404E-01,5.528961E+00,3.100000E+02,4.693006E-01,6.344177E+00,3.275000E+02,4.699551E-01,6.319798E+00,3.504000E+02,5.061494E-01,5.517231E+00,3.789000E+02,6.088171E-01,3.982939E+00
ku2,3.068000E+02,4.727996E-01,6.274470E+00,3.072000E+02,4.532448E-01,6.550514E+00,3.105000E+02,3.657400E-01,8.335818E+00,3.251000E+02,2.760295E-01,1.516761E+01,3.440000E+02,3.450064E-01,2.493953E+01
ku3,3.379000E+02,3.183563E-01,6.198481E+00,3.229000E+02,3.704978E-01,6.341882E+00,3.097000E+02,4.504467E-01,6.289769E+00,2.980000E+02,5.865461E-01,5.936934E+00,2.880500E+02,8.719551E-01,5.051111E+00
bcoop12,3.837500E+02,6.380757E-01,3.681391E+00,3.589000E+02,5.262247E-01,5.111081E+00,3.379000E+02,4.814075E-01,6.037587E+00,3.207000E+02,4.649237E-01,6.422170E+00,3.073000E+02,4.743776E-01,6.256533E+00
bcoop23,3.657000E+02,7.047237E-01,1.047434E+01,3.344000E+02,5.457667E-01,8.666465E+00,3.094000E+02,4.802044E-01,6.489523E+00,2.889000E+02,4.543797E-01,4.430953E+00,2.719000E+02,4.712188E-01,2.624006E+00
bcoop13,3.037500E+02,9.056059E-01,4.993127E+00,3.054000E+02,6.075998E-01,5.870465E+00,3.071000E+02,4.535884E-01,6.291392E+00,3.091000E+02,3.581484E-01,6.442903E+00,3.114000E+02,2.933204E-01,6.416881E+00
