,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,6.997500E+02,2.360581E-03,2.774921E+00,5.089000E+02,2.762707E-03,3.212956E+00,4.119000E+02,3.316973E-03,3.626023E+00,3.505000E+02,4.097840E-03,4.039057E+00,3.074000E+02,5.260122E-03,4.458525E+00
gammam,4.405000E+02,6.421845E-03,3.047729E+00,4.767000E+02,4.568374E-03,2.956709E+00,5.312000E+02,3.489862E-03,2.851491E+00,6.218000E+02,2.794104E-03,2.733706E+00,8.044000E+02,2.321776E-03,2.586237E+00
gammamRNA,3.235000E+02,5.251554E-03,4.480252E+00,3.630000E+02,4.081415E-03,4.035950E+00,4.207000E+02,3.301837E-03,3.609318E+00,5.147000E+02,2.751466E-03,3.193079E+00,7.059000E+02,2.352847E-03,2.759569E+00
gammad,9.066500E+02,2.148461E-03,2.600467E+00,9.070500E+02,2.153079E-03,2.594785E+00,9.078500E+02,2.164244E-03,2.581132E+00,9.099000E+02,2.191223E-03,2.548590E+00,9.151000E+02,2.256346E-03,2.472549E+00
alphaass,7.317000E+02,2.348096E-03,2.710474E+00,5.299000E+02,2.785355E-03,3.078018E+00,4.289000E+02,3.399568E-03,3.397019E+00,3.654000E+02,4.284408E-03,3.689856E+00,3.213000E+02,5.641696E-03,3.960047E+00
alphadiss,3.194000E+02,5.976044E-03,3.957721E+00,3.633000E+02,4.472088E-03,3.693024E+00,4.263000E+02,3.502046E-03,3.403025E+00,5.265000E+02,2.834770E-03,3.085317E+00,7.255500E+02,2.363708E-03,2.718227E+00
phi0,6.984500E+02,2.362094E-03,2.777006E+00,5.069000E+02,2.770205E-03,3.219616E+00,4.098000E+02,3.334853E-03,3.637263E+00,3.486000E+02,4.134423E-03,4.055243E+00,3.056000E+02,5.333604E-03,4.479676E+00
f1,9.222000E+02,1.944511E-03,2.535353E+00,9.219500E+02,1.949969E-03,2.535188E+00,9.203500E+02,1.987404E-03,2.534075E+00,9.095000E+02,2.253536E-03,2.526135E+00,8.282500E+02,4.610977E-03,2.451431E+00
f2,1.304175E+03,2.503435E-03,2.040567E+00,1.019650E+03,2.320047E-03,2.328798E+00,8.765500E+02,2.166786E-03,2.609113E+00,7.836000E+02,2.034879E-03,2.890567E+00,7.160000E+02,1.919736E-03,3.177044E+00
f3,9.111000E+02,2.210455E-03,2.527561E+00,9.100500E+02,2.218465E-03,2.528091E+00,9.047500E+02,2.258510E-03,2.530704E+00,8.798000E+02,2.462528E-03,2.543046E+00,7.778000E+02,3.605160E-03,2.588130E+00
f12,9.112500E+02,2.209016E-03,2.527463E+00,9.112500E+02,2.209019E-03,2.527470E+00,9.113000E+02,2.209037E-03,2.527509E+00,9.112000E+02,2.209169E-03,2.527773E+00,9.109000E+02,2.210065E-03,2.529577E+00
f13,9.111500E+02,2.214592E-03,2.527367E+00,9.100000E+02,2.251961E-03,2.526704E+00,9.057500E+02,2.395902E-03,2.524126E+00,8.890500E+02,2.988693E-03,2.513146E+00,8.133000E+02,6.080081E-03,2.444969E+00
f23,9.112000E+02,2.211476E-03,2.524856E+00,9.112000E+02,2.211247E-03,2.525097E+00,9.113000E+02,2.209686E-03,2.526753E+00,9.116500E+02,2.199074E-03,2.538082E+00,9.143500E+02,2.127647E-03,2.617469E+00
