,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,9.829000E+02,5.289766E-03,7.245568E-02,7.915500E+02,5.768060E-03,8.541931E-02,6.917500E+02,6.498350E-03,9.463445E-02,6.270500E+02,7.650343E-03,1.012964E-01,5.760500E+02,9.939595E-03,1.039859E-01
gammam,5.761500E+02,9.935674E-03,1.039849E-01,6.275000E+02,7.590100E-03,1.011753E-01,6.941000E+02,6.429381E-03,9.422963E-02,8.002000E+02,5.699838E-03,8.457873E-02,1.018250E+03,5.233984E-03,7.057609E-02
gammamRNA,5.727500E+02,1.020375E-02,1.038445E-01,6.190500E+02,7.773290E-03,1.019079E-01,6.763500E+02,6.582920E-03,9.585680E-02,7.635500E+02,5.833252E-03,8.742708E-02,9.245000E+02,5.328204E-03,7.586306E-02
gammad,5.777000E+02,9.821195E-03,1.040537E-01,5.777500E+02,9.822687E-03,1.040356E-01,5.778000E+02,9.826366E-03,1.039917E-01,5.779000E+02,9.835252E-03,1.038856E-01,5.782000E+02,9.856746E-03,1.036296E-01
alphaass,9.725000E+02,5.298248E-03,7.307965E-02,7.909500E+02,5.765885E-03,8.549255E-02,6.939000E+02,6.468564E-03,9.443012E-02,6.303500E+02,7.556203E-03,1.009856E-01,5.808500E+02,9.618956E-03,1.040525E-01
alphadiss,5.795000E+02,9.704961E-03,1.040443E-01,6.285000E+02,7.601273E-03,1.011639E-01,6.908500E+02,6.499776E-03,9.474159E-02,7.851500E+02,5.789514E-03,8.596885E-02,9.586500E+02,5.313758E-03,7.388264E-02
phi0,9.195000E+02,5.385495E-03,7.622626E-02,7.667000E+02,5.894859E-03,8.753140E-02,6.796000E+02,6.647769E-03,9.588611E-02,6.206000E+02,7.835759E-03,1.018906E-01,5.721000E+02,1.022529E-02,1.038519E-01
f1,5.777500E+02,9.819555E-03,1.040341E-01,5.776500E+02,9.836491E-03,1.039816E-01,5.771500E+02,9.910786E-03,1.037518E-01,5.750500E+02,1.024287E-02,1.027323E-01,5.646000E+02,1.187459E-02,9.790716E-02
f2,7.730500E+02,9.468707E-03,3.121902E-02,7.728000E+02,9.408081E-03,3.155418E-02,7.706500E+02,9.124103E-03,3.326313E-02,7.494000E+02,8.238359E-03,4.089465E-02,6.568000E+02,7.383889E-03,6.340126E-02
f3,8.754500E+02,1.004700E-02,4.696341E-02,7.484000E+02,9.173069E-03,6.571646E-02,6.691000E+02,9.017213E-03,8.109073E-02,6.129500E+02,9.251431E-03,9.468493E-02,5.689000E+02,1.008350E-02,1.061820E-01
f12,5.777500E+02,9.823902E-03,1.040206E-01,5.777500E+02,9.823919E-03,1.040205E-01,5.777500E+02,9.824022E-03,1.040203E-01,5.777500E+02,9.824728E-03,1.040185E-01,5.777000E+02,9.829585E-03,1.040062E-01
f13,5.786500E+02,9.577037E-03,1.046459E-01,5.784000E+02,9.641956E-03,1.044815E-01,5.778000E+02,9.807900E-03,1.040611E-01,5.760500E+02,1.025645E-02,1.029244E-01,5.694500E+02,1.169467E-02,9.928672E-02
f23,5.725000E+02,1.171460E-02,9.495766E-02,5.725500E+02,1.171197E-02,9.496841E-02,5.726000E+02,1.169416E-02,9.504136E-02,5.730500E+02,1.157491E-02,9.553476E-02,5.754500E+02,1.084635E-02,9.875100E-02
f123,5.755000E+02,1.010148E-02,1.022051E-01,5.755500E+02,1.009961E-02,1.022172E-01,5.756500E+02,1.008684E-02,1.022993E-01,5.763500E+02,1.000025E-02,1.028596E-01,5.808500E+02,9.432356E-03,1.067021E-01
kb1,5.667000E+02,7.981472E-03,9.949157E-02,5.501000E+02,6.660360E-03,8.615459E-02,5.410000E+02,6.111345E-03,7.064914E-02,5.371000E+02,6.026286E-03,5.383583E-02,5.350000E+02,6.668846E-03,3.585795E-02
kb2,6.995500E+02,5.797669E-03,7.432561E-02,6.830500E+02,5.850476E-03,7.691178E-02,6.582500E+02,5.967897E-03,8.127690E-02,6.270000E+02,6.240787E-03,8.822322E-02,5.971000E+02,7.020747E-03,9.827548E-02
kb3,9.616000E+02,6.617484E-03,8.457026E-02,7.934000E+02,6.717922E-03,9.642439E-02,6.973500E+02,7.067181E-03,1.028518E-01,6.331500E+02,7.765592E-03,1.058586E-01,5.842500E+02,9.409297E-03,1.047734E-01
ku1,7.067500E+02,5.489711E-03,9.776271E-02,6.701000E+02,5.977187E-03,1.005903E-01,6.376000E+02,6.658357E-03,1.030741E-01,6.081000E+02,7.722110E-03,1.047707E-01,5.775000E+02,9.847315E-03,1.039941E-01
ku2,6.253500E+02,5.518786E-03,8.516501E-02,6.991500E+02,5.682192E-03,7.405683E-02,7.175500E+02,5.737340E-03,7.165957E-02,7.209000E+02,5.747801E-03,7.123108E-02,7.214500E+02,5.749607E-03,7.115772E-02
ku3,5.914000E+02,9.007767E-03,1.054114E-01,6.402000E+02,7.607257E-03,1.057004E-01,7.064000E+02,6.981103E-03,1.023102E-01,8.072000E+02,6.669428E-03,9.546280E-02,9.901000E+02,6.607862E-03,8.268560E-02
bcoop12,5.776000E+02,9.930796E-03,1.035541E-01,5.779000E+02,9.668623E-03,1.047102E-01,5.782500E+02,9.128702E-03,1.072275E-01,5.784500E+02,8.228251E-03,1.119535E-01,5.805000E+02,7.271468E-03,1.184077E-01
bcoop23,5.770000E+02,1.272857E-02,9.187597E-02,5.791500E+02,1.080989E-02,9.924080E-02,5.715500E+02,8.387756E-03,1.131629E-01,5.489000E+02,5.819090E-03,1.437608E-01,5.217000E+02,3.133421E-03,2.468803E-01
bcoop13,5.642500E+02,1.388245E-02,9.950805E-02,5.741000E+02,1.150456E-02,1.031609E-01,5.771500E+02,1.022279E-02,1.040324E-01,5.781000E+02,9.376054E-03,1.037820E-01,5.783000E+02,8.757396E-03,1.029473E-01
bcoop123,5.767500E+02,1.016221E-02,1.025873E-01,5.767000E+02,1.015925E-02,1.026039E-01,5.767500E+02,1.014280E-02,1.026764E-01,5.769000E+02,1.009000E-02,1.028978E-01,5.773500E+02,9.946219E-03,1.035008E-01
ucoop12,6.305500E+02,8.654913E-03,1.108131E-01,5.979000E+02,8.542829E-03,1.098105E-01,5.849500E+02,9.081777E-03,1.072824E-01,5.796500E+02,9.567677E-03,1.051450E-01,5.773000E+02,9.885680E-03,1.037497E-01
ucoop23,6.790000E+02,4.976642E-03,1.750972E-01,6.208500E+02,5.503362E-03,1.477747E-01,5.969000E+02,6.692090E-03,1.284624E-01,5.866500E+02,7.976410E-03,1.160443E-01,5.810000E+02,9.104586E-03,1.081649E-01
ucoop13,3.012500E+02,5.000097E-03,5.000105E-03,7.082500E+02,5.435162E-03,9.721779E-02,6.633500E+02,6.045909E-03,1.008324E-01,6.247000E+02,6.996937E-03,1.038245E-01,5.889000E+02,8.867512E-03,1.048176E-01
ucoop123,5.763500E+02,1.003674E-02,1.030871E-01,5.755500E+02,1.019094E-02,1.024128E-01,5.752500E+02,1.025007E-02,1.021549E-01,5.751000E+02,1.027219E-02,1.020586E-01,5.750500E+02,1.028037E-02,1.020230E-01
