,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.156000E+02,5.784215E-02,1.061224E+00,1.773000E+02,8.095933E-02,9.509957E-01,1.581000E+02,1.098338E-01,8.461240E-01,1.454000E+02,1.491387E-01,7.457731E-01,1.360000E+02,2.091961E-01,6.353620E-01
gammam,1.641000E+02,1.807587E-01,6.185179E-01,1.645000E+02,1.287337E-01,7.521411E-01,1.683000E+02,9.491733E-02,8.881361E-01,1.783000E+02,7.022043E-02,1.049905E+00,2.064000E+02,5.070546E-02,1.251019E+00
gammamRNA,1.377000E+02,2.204334E-01,6.321067E-01,1.457000E+02,1.565502E-01,7.365152E-01,1.569000E+02,1.144770E-01,8.336498E-01,1.745000E+02,8.354785E-02,9.401340E-01,2.107000E+02,5.889968E-02,1.061214E+00
gammad,1.691000E+02,9.003800E-02,9.202398E-01,1.692000E+02,9.008178E-02,9.182319E-01,1.694000E+02,9.018779E-02,9.134011E-01,1.699000E+02,9.044342E-02,9.018761E-01,1.712000E+02,9.105936E-02,8.748884E-01
alphaass,1.636000E+02,1.018814E-01,8.619109E-01,1.564000E+02,1.230180E-01,7.868797E-01,1.506000E+02,1.493481E-01,7.144874E-01,1.459000E+02,1.839579E-01,6.400029E-01,1.418000E+02,2.346381E-01,5.542930E-01
alphadiss,1.480000E+02,1.969075E-01,6.050811E-01,1.548000E+02,1.390854E-01,7.326953E-01,1.647000E+02,1.010272E-01,8.628245E-01,1.809000E+02,7.284602E-02,1.014535E+00,2.180000E+02,5.025918E-02,1.186187E+00
phi0,2.181000E+02,5.700763E-02,1.065084E+00,1.778000E+02,8.041643E-02,9.533458E-01,1.581000E+02,1.096931E-01,8.465530E-01,1.453000E+02,1.497490E-01,7.444530E-01,1.358000E+02,2.115860E-01,6.315720E-01
f1,1.694000E+02,9.018812E-02,9.133865E-01,1.694000E+02,9.018657E-02,9.134609E-01,1.694000E+02,9.017605E-02,9.139691E-01,1.691000E+02,9.010487E-02,9.174290E-01,1.671000E+02,8.963413E-02,9.409971E-01
f2,1.689000E+02,8.853075E-02,9.334321E-01,1.690000E+02,8.875044E-02,9.307312E-01,1.692000E+02,8.970630E-02,9.191269E-01,1.704000E+02,9.384467E-02,8.717343E-01,1.749000E+02,1.117400E-01,7.095918E-01
f3,2.487000E+02,7.158557E-02,5.398574E-01,2.064000E+02,7.509897E-02,7.463827E-01,1.805000E+02,8.368770E-02,8.701270E-01,1.625000E+02,9.565079E-02,9.344797E-01,1.491000E+02,1.111672E-01,9.554947E-01
f12,1.661000E+02,7.835069E-02,1.065814E+00,1.661000E+02,7.841750E-02,1.064835E+00,1.663000E+02,7.877350E-02,1.059644E+00,1.667000E+02,8.069355E-02,1.032382E+00,1.698000E+02,9.178054E-02,8.957164E-01
f13,1.693000E+02,8.964898E-02,9.191873E-01,1.693000E+02,8.967405E-02,9.189162E-01,1.693000E+02,8.984516E-02,9.170653E-01,1.696000E+02,9.102020E-02,9.045234E-01,1.719000E+02,9.949484E-02,8.217625E-01
f23,1.694000E+02,9.011751E-02,9.141632E-01,1.694000E+02,9.018712E-02,9.133887E-01,1.695000E+02,9.055271E-02,9.093387E-01,1.701000E+02,9.249527E-02,8.883247E-01,1.728000E+02,1.034900E-01,7.837651E-01
f123,1.695000E+02,9.028098E-02,9.125174E-01,1.695000E+02,9.069956E-02,9.086580E-01,1.699000E+02,9.197726E-02,8.970504E-01,1.709000E+02,9.603486E-02,8.618148E-01,1.742000E+02,1.108167E-01,7.519281E-01
kb1,1.229000E+02,2.200652E-01,1.402651E+00,1.355000E+02,1.407894E-01,1.455715E+00,1.504000E+02,1.065026E-01,1.270020E+00,1.684000E+02,9.064437E-02,9.331315E-01,1.904000E+02,8.907467E-02,5.466121E-01
kb2,1.572000E+02,1.296016E-01,1.374266E+00,1.628000E+02,1.080764E-01,1.243171E+00,1.672000E+02,9.472226E-02,1.049027E+00,1.712000E+02,8.821597E-02,7.970635E-01,1.756000E+02,9.115159E-02,5.101023E-01
kb3,2.302000E+02,8.028900E-02,8.310558E-01,1.788000E+02,8.779972E-02,9.160949E-01,1.507000E+02,9.713588E-02,8.784192E-01,1.319000E+02,1.114008E-01,7.823990E-01,1.184000E+02,1.400928E-01,6.337408E-01
