,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.106000E+02,1.235031E-02,4.918676E-01,9.590000E+01,1.066936E-02,1.004587E+00,8.400000E+01,1.292318E-02,1.486019E+00,7.520000E+01,1.918017E-02,1.945944E+00,6.900000E+01,3.953450E-02,2.296575E+00
gammam,8.780000E+01,4.799486E-02,1.287410E+00,9.100000E+01,2.305704E-02,1.213163E+00,9.650000E+01,1.518529E-02,9.927056E-01,1.045000E+02,1.240512E-02,7.133557E-01,1.135000E+02,1.434728E-02,3.765659E-01
gammamRNA,8.240000E+01,4.501615E-02,1.695539E+00,8.650000E+01,2.125700E-02,1.525935E+00,9.260000E+01,1.404215E-02,1.204144E+00,1.016000E+02,1.153033E-02,8.410155E-01,1.124000E+02,1.323613E-02,4.361493E-01
gammad,1.142000E+02,1.529062E-02,3.342411E-01,1.141000E+02,1.538547E-02,3.318746E-01,1.140000E+02,1.561776E-02,3.262203E-01,1.137000E+02,1.619827E-02,3.129491E-01,1.129000E+02,1.771669E-02,2.830840E-01
alphaass,1.143000E+02,2.621706E-02,1.581339E-01,1.152000E+02,1.877632E-02,2.446385E-01,1.140000E+02,1.497050E-02,3.462145E-01,1.114000E+02,1.297188E-02,4.546572E-01,1.083000E+02,1.194168E-02,5.631513E-01
alphadiss,7.730000E+01,4.344203E-02,1.643136E+00,8.180000E+01,2.117208E-02,1.478027E+00,8.910000E+01,1.419530E-02,1.188332E+00,9.950000E+01,1.161890E-02,8.439014E-01,1.119000E+02,1.322414E-02,4.382091E-01
phi0,1.100000E+02,1.209568E-02,5.151235E-01,9.540000E+01,1.070432E-02,1.024761E+00,8.360000E+01,1.306691E-02,1.503591E+00,7.500000E+01,1.951693E-02,1.960738E+00,6.890000E+01,4.083086E-02,2.300724E+00
f1,1.174000E+02,1.141867E-02,3.471821E-01,1.172000E+02,1.166463E-02,3.463551E-01,1.165000E+02,1.238617E-02,3.439361E-01,1.146000E+02,1.463740E-02,3.365394E-01,1.094000E+02,2.308250E-02,3.111699E-01
f2,1.076000E+02,4.143320E-02,1.169899E-01,1.095000E+02,3.131568E-02,1.544587E-01,1.113000E+02,2.499348E-02,1.943984E-01,1.126000E+02,2.050476E-02,2.398080E-01,1.137000E+02,1.718469E-02,2.918177E-01
f3,1.142000E+02,1.530897E-02,3.337590E-01,1.142000E+02,1.530632E-02,3.338274E-01,1.142000E+02,1.528845E-02,3.342915E-01,1.142000E+02,1.516693E-02,3.374740E-01,1.143000E+02,1.438892E-02,3.594989E-01
f12,1.099000E+02,2.031619E-02,2.431527E-01,1.099000E+02,2.031290E-02,2.431963E-01,1.099000E+02,2.028996E-02,2.434932E-01,1.100000E+02,2.013456E-02,2.455271E-01,1.108000E+02,1.910924E-02,2.599118E-01
