,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.504000E+02,2.399417E-01,1.207090E+00,3.003000E+02,2.687461E-01,1.602593E+00,2.700000E+02,3.234060E-01,1.821084E+00,2.490000E+02,4.094245E-01,1.872492E+00,2.332000E+02,5.506900E-01,1.749045E+00
gammam,2.431000E+02,3.804015E-01,1.997466E+00,2.313000E+02,2.451386E-01,2.428480E+00,2.246000E+02,1.709577E-01,2.581841E+00,2.263000E+02,1.254626E-01,2.459974E+00,2.483000E+02,9.762494E-02,1.991599E+00
gammamRNA,2.293000E+02,6.042972E-01,1.696032E+00,2.395000E+02,4.800532E-01,1.823924E+00,2.515000E+02,3.955379E-01,1.873546E+00,2.663000E+02,3.345961E-01,1.834172E+00,2.853000E+02,2.901486E-01,1.712565E+00
gammad,2.463000E+02,4.204901E-01,1.905064E+00,2.463000E+02,4.240722E-01,1.880887E+00,2.462000E+02,4.318709E-01,1.830316E+00,2.461000E+02,4.494158E-01,1.725870E+00,2.460000E+02,4.916533E-01,1.516785E+00
alphaass,2.496000E+02,3.830089E-01,1.941605E+00,2.462000E+02,4.283171E-01,1.859776E+00,2.431000E+02,4.831883E-01,1.760181E+00,2.402000E+02,5.501176E-01,1.644545E+00,2.377000E+02,6.309008E-01,1.520890E+00
alphadiss,2.437000E+02,4.733907E-01,1.778170E+00,2.547000E+02,3.344048E-01,2.016951E+00,2.718000E+02,2.502781E-01,2.061229E+00,3.000000E+02,1.959380E-01,1.888618E+00,3.542000E+02,1.658964E-01,1.428666E+00
phi0,3.510000E+02,2.398466E-01,1.202484E+00,3.010000E+02,2.679885E-01,1.597068E+00,2.707000E+02,3.215799E-01,1.817315E+00,2.496000E+02,4.056026E-01,1.873524E+00,2.339000E+02,5.426283E-01,1.757934E+00
f1,2.463000E+02,4.269160E-01,1.862212E+00,2.462000E+02,4.275220E-01,1.859530E+00,2.463000E+02,4.298356E-01,1.849355E+00,2.466000E+02,4.387797E-01,1.810944E+00,2.473000E+02,4.750771E-01,1.674789E+00
f2,2.502000E+02,4.415621E-01,1.717888E+00,2.354000E+02,4.074096E-01,2.257580E+00,2.231000E+02,4.172381E-01,2.651025E+00,2.128000E+02,4.585167E-01,2.869754E+00,2.040000E+02,5.353606E-01,2.886473E+00
f3,2.462000E+02,4.268860E-01,1.862260E+00,2.462000E+02,4.267561E-01,1.863826E+00,2.459000E+02,4.258858E-01,1.874464E+00,2.441000E+02,4.206623E-01,1.944717E+00,2.333000E+02,4.073330E-01,2.332739E+00
f12,2.457000E+02,4.088097E-01,1.938906E+00,2.457000E+02,4.089482E-01,1.938300E+00,2.458000E+02,4.097131E-01,1.934952E+00,2.459000E+02,4.139858E-01,1.916439E+00,2.466000E+02,4.392546E-01,1.812928E+00
f13,2.459000E+02,4.166242E-01,1.908307E+00,2.458000E+02,4.169731E-01,1.906711E+00,2.459000E+02,4.185336E-01,1.899606E+00,2.462000E+02,4.255835E-01,1.868072E+00,2.472000E+02,4.589596E-01,1.735330E+00
f23,2.464000E+02,4.322934E-01,1.833958E+00,2.464000E+02,4.315501E-01,1.837806E+00,2.462000E+02,4.265584E-01,1.864085E+00,2.447000E+02,3.957001E-01,2.045986E+00,2.346000E+02,2.724856E-01,3.456898E+00
f123,2.444000E+02,3.947686E-01,2.000502E+00,2.447000E+02,3.988692E-01,1.981906E+00,2.452000E+02,4.080189E-01,1.941449E+00,2.464000E+02,4.292568E-01,1.852803E+00,2.488000E+02,4.832506E-01,1.663562E+00
kb1,3.406000E+02,7.501392E-01,2.680724E+00,3.048000E+02,5.634848E-01,2.724219E+00,2.762000E+02,4.705481E-01,2.477191E+00,2.529000E+02,4.304799E-01,2.036935E+00,2.339000E+02,4.375559E-01,1.494008E+00
kb2,2.506000E+02,4.845840E-01,1.596709E+00,2.462000E+02,4.264797E-01,1.864676E+00,2.436000E+02,4.102606E-01,1.976353E+00,2.424000E+02,4.252316E-01,1.924659E+00,2.426000E+02,4.792418E-01,1.708031E+00
kb3,2.240000E+02,7.256998E-01,4.337944E+00,2.257000E+02,5.383145E-01,4.073640E+00,2.292000E+02,4.575835E-01,3.427970E+00,2.360000E+02,4.232096E-01,2.630951E+00,2.475000E+02,4.296820E-01,1.790392E+00
ku1,3.096000E+02,1.470474E-01,1.328471E+00,2.834000E+02,1.711105E-01,1.703558E+00,2.661000E+02,2.165852E-01,1.892378E+00,2.543000E+02,2.913115E-01,1.951279E+00,2.461000E+02,4.304201E-01,1.858831E+00
ku2,2.430000E+02,4.924850E-01,1.659894E+00,2.426000E+02,4.288992E-01,1.908463E+00,2.435000E+02,4.094611E-01,1.982863E+00,2.458000E+02,4.230599E-01,1.884539E+00,2.500000E+02,4.788700E-01,1.620366E+00
ku3,2.841000E+02,3.911648E-01,1.277949E+00,2.606000E+02,3.972852E-01,1.646428E+00,2.411000E+02,4.438210E-01,1.932277E+00,2.248000E+02,5.347276E-01,2.082096E+00,2.108000E+02,6.936994E-01,2.040168E+00
bcoop12,2.469000E+02,4.161399E-01,1.875873E+00,2.599000E+02,2.705143E-01,1.893027E+00,2.754000E+02,2.006421E-01,1.647465E+00,2.949000E+02,1.691297E-01,1.272676E+00,3.176000E+02,1.689186E-01,8.592640E-01
bcoop23,2.357000E+02,5.420507E-01,1.866392E+00,2.510000E+02,3.921448E-01,1.827348E+00,2.686000E+02,3.143205E-01,1.595646E+00,2.887000E+02,2.764657E-01,1.272366E+00,3.107000E+02,2.698726E-01,9.234748E-01
bcoop13,2.457000E+02,4.963146E-01,1.852725E+00,2.472000E+02,3.583372E-01,1.809032E+00,2.509000E+02,2.865353E-01,1.589898E+00,2.583000E+02,2.466030E-01,1.274570E+00,2.715000E+02,2.314241E-01,9.051805E-01
bcoop123,2.373000E+02,6.436941E-01,1.578166E+00,2.403000E+02,5.572505E-01,1.686956E+00,2.432000E+02,4.873616E-01,1.781680E+00,2.460000E+02,4.309212E-01,1.857202E+00,2.488000E+02,3.848216E-01,1.914584E+00
ucoop12,2.676000E+02,2.574373E-01,2.018484E+00,2.596000E+02,3.015423E-01,2.008451E+00,2.520000E+02,3.612153E-01,1.951739E+00,2.450000E+02,4.450964E-01,1.836109E+00,2.383000E+02,5.690953E-01,1.658970E+00
ucoop23,2.561000E+02,3.618866E-01,1.868588E+00,2.486000E+02,4.090784E-01,1.871580E+00,2.414000E+02,4.691078E-01,1.835621E+00,2.348000E+02,5.489150E-01,1.764309E+00,2.281000E+02,6.523450E-01,1.660348E+00
ucoop13,2.487000E+02,3.984143E-01,1.918873E+00,2.449000E+02,4.441573E-01,1.829703E+00,2.411000E+02,4.992727E-01,1.729038E+00,2.374000E+02,5.659409E-01,1.617467E+00,2.336000E+02,6.521356E-01,1.501818E+00
ucoop123,2.448000E+02,4.469628E-01,1.823442E+00,2.419000E+02,4.894726E-01,1.743767E+00,2.390000E+02,5.386960E-01,1.657417E+00,2.362000E+02,5.999211E-01,1.566975E+00,2.333000E+02,6.672312E-01,1.476898E+00
