,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.449000E+02,1.688199E-04,1.718466E-02,1.185000E+02,1.951842E-04,2.322382E-02,1.028000E+02,2.383718E-04,2.809702E-02,9.240000E+01,3.151310E-04,3.232796E-02,8.490000E+01,5.097063E-04,3.503459E-02
gammam,9.630000E+01,5.488260E-04,2.876508E-02,1.027000E+02,3.287092E-04,2.751932E-02,1.115000E+02,2.432526E-04,2.460262E-02,1.253000E+02,1.962932E-04,2.098557E-02,1.496000E+02,1.679910E-04,1.618508E-02
gammamRNA,8.850000E+01,4.987272E-04,3.388398E-02,9.560000E+01,3.098588E-04,3.122286E-02,1.057000E+02,2.346705E-04,2.712734E-02,1.214000E+02,1.925581E-04,2.240674E-02,1.486000E+02,1.672575E-04,1.644214E-02
gammad,1.573000E+02,1.641593E-04,1.485312E-02,1.572000E+02,1.641615E-04,1.485159E-02,1.573000E+02,1.641510E-04,1.484775E-02,1.573000E+02,1.641781E-04,1.483863E-02,1.574000E+02,1.642062E-04,1.481599E-02
alphaass,1.452000E+02,1.693291E-04,1.708755E-02,1.188000E+02,1.982482E-04,2.292394E-02,1.031000E+02,2.459251E-04,2.756562E-02,9.280000E+01,3.326432E-04,3.150224E-02,8.510000E+01,5.671331E-04,3.354929E-02
alphadiss,8.560000E+01,6.183356E-04,3.199272E-02,9.380000E+01,3.608324E-04,3.031914E-02,1.047000E+02,2.603513E-04,2.666378E-02,1.210000E+02,2.036997E-04,2.219985E-02,1.488000E+02,1.687459E-04,1.638400E-02
phi0,1.434000E+02,1.695872E-04,1.746984E-02,1.179000E+02,1.961847E-04,2.337917E-02,1.025000E+02,2.394351E-04,2.818373E-02,9.240000E+01,3.160850E-04,3.236188E-02,8.490000E+01,5.091374E-04,3.503458E-02
f1,1.644000E+02,1.328931E-04,1.465388E-02,1.640000E+02,1.345380E-04,1.467103E-02,1.625000E+02,1.402605E-04,1.472300E-02,1.578000E+02,1.614597E-04,1.483687E-02,1.424000E+02,2.591620E-04,1.456390E-02
f2,1.573000E+02,1.641706E-04,1.484463E-02,1.573000E+02,1.641670E-04,1.484808E-02,1.572000E+02,1.641398E-04,1.487128E-02,1.567000E+02,1.639612E-04,1.502864E-02,1.534000E+02,1.629532E-04,1.606492E-02
f3,1.503000E+02,1.616724E-04,1.710553E-02,1.286000E+02,1.598572E-04,2.626027E-02,1.153000E+02,1.658915E-04,3.468965E-02,1.064000E+02,1.803257E-04,4.304105E-02,1.009000E+02,2.159049E-04,5.138103E-02
f12,1.573000E+02,1.644026E-04,1.475422E-02,1.573000E+02,1.644020E-04,1.475452E-02,1.573000E+02,1.643965E-04,1.475660E-02,1.572000E+02,1.643595E-04,1.477073E-02,1.573000E+02,1.641078E-04,1.486860E-02
f13,1.573000E+02,1.642012E-04,1.483220E-02,1.573000E+02,1.641982E-04,1.483344E-02,1.573000E+02,1.641774E-04,1.484181E-02,1.573000E+02,1.640348E-04,1.489880E-02,1.573000E+02,1.630712E-04,1.529351E-02
f23,1.573000E+02,1.641709E-04,1.484435E-02,1.573000E+02,1.641625E-04,1.484700E-02,1.573000E+02,1.641045E-04,1.486505E-02,1.573000E+02,1.637138E-04,1.499054E-02,1.574000E+02,1.610692E-04,1.588842E-02
f123,1.573000E+02,1.641713E-04,1.484419E-02,1.573000E+02,1.641697E-04,1.484425E-02,1.573000E+02,1.641691E-04,1.484465E-02,1.573000E+02,1.641564E-04,1.484746E-02,1.573000E+02,1.640721E-04,1.486752E-02
