,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.752400E+03,2.666956E-03,7.072512E-01,1.230125E+03,3.198862E-03,8.306909E-01,1.008350E+03,3.895163E-03,9.498968E-01,8.845000E+02,4.902865E-03,1.062251E+00,8.095000E+02,6.574993E-03,1.161742E+00
gammam,8.549000E+02,6.587463E-03,1.162976E+00,9.081500E+02,4.911090E-03,1.061161E+00,1.010500E+03,3.896259E-03,9.496483E-01,1.208475E+03,3.188070E-03,8.348642E-01,1.698950E+03,2.642293E-03,7.197739E-01
gammamRNA,1.015500E+03,6.847349E-03,1.064957E+00,9.932000E+02,4.808030E-03,1.008651E+00,1.029375E+03,3.757533E-03,9.327547E-01,1.168775E+03,3.120934E-03,8.534212E-01,1.611075E+03,2.672183E-03,7.825085E-01
gammad,1.021250E+03,3.788092E-03,9.469105E-01,1.021850E+03,3.794593E-03,9.451641E-01,1.023250E+03,3.810333E-03,9.409670E-01,1.026650E+03,3.848510E-03,9.309674E-01,1.034850E+03,3.941509E-03,9.076259E-01
alphaass,1.936200E+03,2.511434E-03,6.888872E-01,1.355400E+03,2.941336E-03,7.900779E-01,1.108150E+03,3.469714E-03,8.876578E-01,9.687500E+02,4.156929E-03,9.803197E-01,8.798000E+02,5.110849E-03,1.066037E+00
alphadiss,8.192000E+02,6.715930E-03,1.144491E+00,8.916000E+02,4.954363E-03,1.053291E+00,1.012100E+03,3.882680E-03,9.471089E-01,1.230400E+03,3.141505E-03,8.316884E-01,1.756550E+03,2.582485E-03,7.102614E-01
phi0,1.758600E+03,2.663648E-03,7.063819E-01,1.231675E+03,3.195875E-03,8.300820E-01,1.008900E+03,3.892619E-03,9.495349E-01,8.846000E+02,4.901350E-03,1.062121E+00,8.094500E+02,6.576539E-03,1.161803E+00
f1,1.854100E+03,6.729411E-04,2.926125E+00,1.284975E+03,9.031209E-04,2.322909E+00,1.053950E+03,1.381739E-03,1.720903E+00,1.003000E+03,2.696415E-03,1.139104E+00,1.090050E+03,8.702388E-03,6.297367E-01
f2,1.024000E+03,3.818434E-03,9.388088E-01,1.024000E+03,3.818444E-03,9.388069E-01,1.023950E+03,3.818526E-03,9.387943E-01,1.024000E+03,3.819078E-03,9.387091E-01,1.024100E+03,3.822837E-03,9.381281E-01
f3,1.022850E+03,3.803619E-03,9.399869E-01,1.023450E+03,3.811255E-03,9.393723E-01,1.027475E+03,3.862764E-03,9.353193E-01,1.052925E+03,4.192146E-03,9.128046E-01,1.159800E+03,5.880090E-03,8.469847E-01
f12,1.548925E+03,1.211408E-02,3.560550E-01,1.217575E+03,5.788670E-03,6.531083E-01,9.687500E+02,3.357263E-03,1.060754E+00,8.117500E+02,2.219202E-03,1.644419E+00,7.088500E+02,1.613393E-03,2.438979E+00
f13,1.024050E+03,3.819319E-03,9.387385E-01,1.024500E+03,3.826780E-03,9.382570E-01,1.027825E+03,3.877330E-03,9.350387E-01,1.048800E+03,4.209768E-03,9.155569E-01,1.146150E+03,6.131537E-03,8.359226E-01
f23,1.019750E+03,3.755021E-03,9.444454E-01,1.019750E+03,3.755369E-03,9.444138E-01,1.019900E+03,3.757732E-03,9.441997E-01,1.021000E+03,3.773849E-03,9.427475E-01,1.028350E+03,3.884255E-03,9.331476E-01
f123,1.021100E+03,3.765331E-03,9.431938E-01,1.024700E+03,3.831403E-03,9.377365E-01,1.036200E+03,4.054819E-03,9.201501E-01,1.072700E+03,4.867416E-03,8.653425E-01,1.168850E+03,8.621194E-03,7.079950E-01
kb1,1.399600E+03,1.622942E-03,2.467406E+00,1.005900E+03,2.127221E-03,1.655543E+00,9.899000E+02,3.380488E-03,1.033227E+00,1.135050E+03,5.012232E-03,7.962207E-01,1.215725E+03,5.941082E-03,7.371797E-01
kb2,1.961275E+03,9.009110E-03,8.489973E-01,1.426950E+03,6.169624E-03,9.355397E-01,1.148600E+03,4.660279E-03,9.461117E-01,1.014250E+03,3.734551E-03,9.370657E-01,9.789500E+02,3.192228E-03,9.116026E-01
kb3,9.479000E+02,3.171622E-03,7.667047E-01,8.933500E+02,2.745490E-03,5.856973E-01,8.613000E+02,2.572478E-03,4.175274E-01,8.538500E+02,2.738395E-03,2.669253E-01,8.869500E+02,3.868849E-03,1.345856E-01
ku1,9.640500E+02,3.297207E-03,1.042926E+00,8.479000E+02,2.310616E-03,1.415779E+00,7.849500E+02,1.777136E-03,1.898689E+00,7.802000E+02,1.602945E-03,2.401040E+00,8.781500E+02,1.645030E-03,2.919470E+00
ku2,9.905000E+02,3.194015E-03,9.081945E-01,1.015600E+03,3.735699E-03,9.368139E-01,1.139625E+03,4.672895E-03,9.481540E-01,1.406800E+03,6.193998E-03,9.399694E-01,1.928900E+03,9.012269E-03,8.578422E-01
