,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.572000E+02,5.649193E-01,4.235920E+00,6.580500E+02,5.886562E-01,6.486636E+00,5.933000E+02,6.686979E-01,8.241822E+00,5.476000E+02,8.151484E-01,9.543363E+00,5.116000E+02,1.136843E+00,9.844260E+00
gammam,5.470000E+02,1.093103E+00,8.705561E+00,5.739500E+02,7.930662E-01,8.632447E+00,6.116500E+02,6.534939E-01,7.675846E+00,6.690500E+02,5.762491E-01,6.233855E+00,7.612000E+02,5.522179E-01,4.197064E+00
gammamRNA,5.897000E+02,1.059605E+00,8.470840E+00,6.037000E+02,7.751286E-01,8.373659E+00,6.272000E+02,6.421654E-01,7.450030E+00,6.679500E+02,5.686804E-01,6.108148E+00,7.373500E+02,5.433985E-01,4.273716E+00
gammad,6.105500E+02,5.555150E-01,9.526696E+00,6.126500E+02,5.580858E-01,9.326439E+00,6.176500E+02,5.642584E-01,8.865705E+00,6.299500E+02,5.790867E-01,7.870445E+00,6.602500E+02,6.165925E-01,5.969715E+00
alphaass,7.584000E+02,5.526488E-01,4.320213E+00,6.649500E+02,5.804793E-01,6.345312E+00,6.057000E+02,6.609563E-01,7.787668E+00,5.657000E+02,8.061356E-01,8.726050E+00,5.359500E+02,1.123019E+00,8.724925E+00
alphadiss,5.412000E+02,1.133362E+00,8.664381E+00,5.685000E+02,8.118283E-01,8.709293E+00,6.061000E+02,6.638395E-01,7.801502E+00,6.631000E+02,5.813571E-01,6.381069E+00,7.546000E+02,5.512337E-01,4.370320E+00
phi0,7.507500E+02,5.638203E-01,4.374207E+00,6.554000E+02,5.905647E-01,6.552622E+00,5.925000E+02,6.702671E-01,8.264609E+00,5.477500E+02,8.142565E-01,9.539004E+00,5.124500E+02,1.124589E+00,9.860917E+00
f1,6.455000E+02,5.988621E-01,6.793998E+00,6.430500E+02,6.047380E-01,6.758462E+00,6.371000E+02,6.202422E-01,6.668057E+00,6.234000E+02,6.636705E-01,6.436488E+00,5.957500E+02,8.090438E-01,5.806205E+00
f2,6.475500E+02,3.803986E-01,8.707708E+00,6.476000E+02,3.830852E-01,8.681313E+00,6.478000E+02,3.937262E-01,8.577329E+00,6.482500E+02,4.358272E-01,8.175539E+00,6.455500E+02,6.057668E-01,6.741229E+00
f3,6.457500E+02,5.982621E-01,6.797672E+00,6.456000E+02,5.985264E-01,6.796043E+00,6.450000E+02,6.001054E-01,6.786345E+00,6.411500E+02,6.096918E-01,6.728633E+00,6.211500E+02,6.740844E-01,6.382797E+00
f12,6.454500E+02,6.015219E-01,6.780080E+00,6.447000E+02,6.100418E-01,6.734522E+00,6.429500E+02,6.302927E-01,6.628413E+00,6.392000E+02,6.815375E-01,6.372470E+00,6.312500E+02,8.360419E-01,5.689801E+00
f13,6.953500E+02,6.353461E-01,4.943805E+00,6.153500E+02,5.882566E-01,8.122638E+00,5.601500E+02,5.955859E-01,1.112954E+01,5.195000E+02,6.438723E-01,1.394144E+01,4.865000E+02,7.804390E-01,1.595353E+01
f23,6.458000E+02,5.981938E-01,6.798033E+00,6.457500E+02,5.982119E-01,6.797934E+00,6.457500E+02,5.983344E-01,6.797267E+00,6.457000E+02,5.991713E-01,6.792716E+00,6.453000E+02,6.049313E-01,6.761529E+00
f123,6.390500E+02,5.529701E-01,6.020904E+00,6.392500E+02,5.544608E-01,6.055201E+00,6.399500E+02,5.588694E-01,6.151782E+00,6.420000E+02,5.729683E-01,6.421044E+00,6.504000E+02,6.292073E-01,7.133801E+00
