,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.532000E+02,1.816989E-01,1.683467E+00,2.735000E+02,2.256421E-01,2.042888E+00,2.312000E+02,2.850948E-01,2.241519E+00,2.030000E+02,3.723230E-01,2.324852E+00,1.814000E+02,5.257827E-01,2.243447E+00
gammam,2.057000E+02,4.868312E-01,1.950794E+00,2.267000E+02,3.444897E-01,2.065835E+00,2.548000E+02,2.651113E-01,2.029453E+00,2.982000E+02,2.118486E-01,1.881393E+00,3.843000E+02,1.733656E-01,1.562544E+00
gammamRNA,1.886000E+02,5.244493E-01,2.220845E+00,2.095000E+02,3.699664E-01,2.301495E+00,2.369000E+02,2.825791E-01,2.216839E+00,2.790000E+02,2.231582E-01,2.016664E+00,3.614000E+02,1.793829E-01,1.649422E+00
gammad,2.347000E+02,4.386755E-01,2.303898E+00,2.362000E+02,4.238455E-01,2.309619E+00,2.400000E+02,3.922178E-01,2.315145E+00,2.499000E+02,3.334079E-01,2.292203E+00,2.809000E+02,2.457198E-01,2.111722E+00
alphaass,3.704000E+02,1.769634E-01,1.613031E+00,2.912000E+02,2.162816E-01,1.908167E+00,2.493000E+02,2.704856E-01,2.046979E+00,2.215000E+02,3.515107E-01,2.075681E+00,2.004000E+02,4.980182E-01,1.950636E+00
alphadiss,2.481000E+02,5.025119E-01,1.592768E+00,2.622000E+02,3.633400E-01,1.762881E+00,2.821000E+02,2.771593E-01,1.819037E+00,3.147000E+02,2.169563E-01,1.773480E+00,3.814000E+02,1.727202E-01,1.578295E+00
phi0,3.570000E+02,1.805608E-01,1.667741E+00,2.738000E+02,2.253472E-01,2.041366E+00,2.306000E+02,2.864330E-01,2.244196E+00,2.020000E+02,3.771840E-01,2.325473E+00,1.800000E+02,5.413605E-01,2.227894E+00
f1,3.211000E+02,1.784472E-01,2.047017E+00,2.485000E+02,1.932604E-01,2.944948E+00,2.080000E+02,2.163572E-01,3.677527E+00,1.805000E+02,2.520039E-01,4.284494E+00,1.590000E+02,3.201446E-01,4.667524E+00
f2,3.972000E+02,1.016205E-01,1.938373E+00,3.970000E+02,1.020754E-01,1.936580E+00,3.964000E+02,1.039880E-01,1.929010E+00,3.934000E+02,1.121914E-01,1.895800E+00,3.797000E+02,1.503261E-01,1.730336E+00
f3,3.707000E+02,1.768765E-01,1.611559E+00,3.707000E+02,1.768766E-01,1.611561E+00,3.707000E+02,1.768765E-01,1.611580E+00,3.707000E+02,1.768761E-01,1.611712E+00,3.706000E+02,1.768731E-01,1.612617E+00
