,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.012275E+03,5.657020E-02,1.485354E+00,1.497475E+03,7.531813E-02,2.287156E+00,1.201625E+03,1.181176E-01,2.807158E+00,1.004700E+03,1.979877E-01,2.973215E+00,8.575500E+02,3.622356E-01,2.614953E+00
gammam,7.931500E+02,5.277069E-01,2.173877E+00,8.549000E+02,3.649651E-01,2.592560E+00,9.231500E+02,2.654009E-01,2.847181E+00,1.000225E+03,1.990857E-01,2.948027E+00,1.089725E+03,1.524000E-01,2.919970E+00
gammamRNA,7.625500E+02,2.601564E-01,3.485806E+00,7.629500E+02,1.133822E-01,4.273041E+00,8.256500E+02,5.327930E-02,4.374561E+00,1.002950E+03,2.605001E-02,4.433482E+00,1.404775E+03,1.402116E-02,4.385805E+00
gammad,7.718250E+02,6.281156E-01,1.945056E+00,7.718750E+02,6.281821E-01,1.944566E+00,7.719500E+02,6.283441E-01,1.943380E+00,7.722000E+02,6.287361E-01,1.940518E+00,7.727750E+02,6.296852E-01,1.933627E+00
alphaass,8.576500E+02,3.618128E-01,2.616725E+00,8.314500E+02,4.172931E-01,2.459754E+00,8.062500E+02,4.851524E-01,2.281554E+00,7.818500E+02,5.717655E-01,2.077233E+00,7.580750E+02,7.154444E-01,1.772681E+00
alphadiss,7.655750E+02,6.659261E-01,1.866019E+00,7.980000E+02,5.117928E-01,2.215482E+00,8.318500E+02,4.160323E-01,2.468525E+00,8.672500E+02,3.446621E-01,2.664031E+00,9.045500E+02,2.894812E-01,2.810803E+00
phi0,1.474650E+03,7.724312E-02,2.327546E+00,1.236850E+03,1.101270E-01,2.750291E+00,1.066750E+03,1.637630E-01,2.964561E+00,9.357000E+02,2.543657E-01,2.891180E+00,8.277000E+02,4.263584E-01,2.440703E+00
f1,7.722500E+02,6.277288E-01,1.944205E+00,7.721500E+02,6.281222E-01,1.943158E+00,7.717250E+02,6.298652E-01,1.938533E+00,7.698000E+02,6.376755E-01,1.918072E+00,7.614500E+02,6.746272E-01,1.826946E+00
f2,8.748500E+02,2.625585E-01,5.051516E+00,8.744500E+02,2.633777E-01,5.035425E+00,8.725500E+02,2.667679E-01,4.969642E+00,8.650500E+02,2.809397E-01,4.708311E+00,8.366000E+02,3.432141E-01,3.784086E+00
f3,7.965000E+02,4.925442E-01,2.473487E+00,7.964500E+02,4.927124E-01,2.472633E+00,7.962500E+02,4.936721E-01,2.467780E+00,7.948500E+02,4.991868E-01,2.440285E+00,7.873000E+02,5.323257E-01,2.287990E+00
f12,7.721250E+02,6.280499E-01,1.943352E+00,7.720750E+02,6.284060E-01,1.942404E+00,7.719000E+02,6.300104E-01,1.938143E+00,7.709750E+02,6.373324E-01,1.918898E+00,7.669750E+02,6.727801E-01,1.830340E+00
f13,8.076000E+02,6.424984E-01,1.493397E+00,7.890500E+02,6.160452E-01,1.773037E+00,7.684500E+02,6.345198E-01,1.967828E+00,7.455250E+02,6.966272E-01,2.044242E+00,7.198750E+02,8.207866E-01,1.954782E+00
f23,7.733000E+02,6.011641E-01,2.038218E+00,7.732500E+02,6.025847E-01,2.032991E+00,7.730250E+02,6.070522E-01,2.016728E+00,7.723750E+02,6.213787E-01,1.966297E+00,7.704250E+02,6.704620E-01,1.811365E+00
f123,7.738500E+02,5.119786E-01,2.377310E+00,7.736500E+02,5.223788E-01,2.331146E+00,7.733500E+02,5.411075E-01,2.252107E+00,7.727500E+02,5.758961E-01,2.118075E+00,7.716250E+02,6.674648E-01,1.828884E+00
kb1,7.430750E+02,7.359422E-01,1.769970E+00,7.698000E+02,6.340534E-01,1.934460E+00,7.964000E+02,5.894152E-01,1.964656E+00,8.220250E+02,5.847061E-01,1.859388E+00,8.455000E+02,6.279649E-01,1.617346E+00
kb2,9.404250E+02,9.805940E-01,6.388040E+00,9.010000E+02,7.293882E-01,6.444411E+00,8.615250E+02,6.236442E-01,5.265442E+00,8.229750E+02,5.767950E-01,3.811638E+00,7.867500E+02,5.824766E-01,2.490216E+00
kb3,8.130750E+02,7.031754E-01,1.782496E+00,7.791750E+02,6.355385E-01,1.928798E+00,7.485750E+02,6.201853E-01,1.935940E+00,7.207250E+02,6.399084E-01,1.813570E+00,6.950000E+02,7.004796E-01,1.569697E+00
ku1,9.070800E+02,5.914057E-01,1.665331E+00,8.736750E+02,5.367027E-01,1.970033E+00,8.354250E+02,5.393697E-01,2.083571E+00,7.942500E+02,5.838805E-01,2.033570E+00,7.522500E+02,6.878839E-01,1.820564E+00
ku2,7.882250E+02,5.961156E-01,1.390351E+00,7.841750E+02,5.756312E-01,1.666368E+00,7.777750E+02,5.951978E-01,1.865917E+00,7.685250E+02,6.537048E-01,1.960016E+00,7.557500E+02,7.712580E-01,1.904271E+00
ku3,7.932250E+02,6.814917E-01,1.678999E+00,7.758500E+02,6.317872E-01,1.911949E+00,7.566250E+02,6.322832E-01,2.004111E+00,7.356750E+02,6.727026E-01,1.959942E+00,7.129000E+02,7.658769E-01,1.777339E+00
bcoop12,7.556500E+02,7.331532E-01,1.929889E+00,7.879500E+02,5.455329E-01,1.929462E+00,8.212000E+02,4.501966E-01,1.711734E+00,8.567500E+02,4.034779E-01,1.398399E+00,8.940750E+02,3.933913E-01,1.062935E+00
bcoop23,7.891920E+02,9.728560E-01,2.466058E+00,7.833250E+02,7.736131E-01,2.428201E+00,7.764750E+02,6.701081E-01,2.173852E+00,7.701500E+02,6.154482E-01,1.821818E+00,7.651250E+02,6.034613E-01,1.420989E+00
bcoop13,7.664500E+02,6.692092E-01,1.845402E+00,7.833000E+02,5.676893E-01,2.102782E+00,7.986250E+02,5.396010E-01,2.130629E+00,8.115500E+02,5.432495E-01,2.010846E+00,8.201750E+02,5.967889E-01,1.700849E+00
bcoop123,7.716000E+02,6.313653E-01,1.941017E+00,8.136500E+02,4.524118E-01,1.891511E+00,8.591000E+02,3.616910E-01,1.631344E+00,9.102500E+02,3.170422E-01,1.278354E+00,9.665750E+02,3.107690E-01,9.222215E-01
ucoop12,8.481000E+02,3.716566E-01,2.416717E+00,8.251250E+02,4.243491E-01,2.327962E+00,8.027500E+02,4.892316E-01,2.211256E+00,7.806750E+02,5.824123E-01,2.027228E+00,7.591250E+02,7.154130E-01,1.792615E+00
ucoop23,8.502000E+02,3.762504E-01,2.500247E+00,8.263250E+02,4.309212E-01,2.372799E+00,8.024500E+02,4.984259E-01,2.222916E+00,7.783750E+02,5.969791E-01,2.005243E+00,7.542000E+02,7.410263E-01,1.741743E+00
ucoop13,7.905500E+02,5.932990E-01,2.021408E+00,7.741000E+02,6.240834E-01,1.952279E+00,7.577750E+02,6.651043E-01,1.858407E+00,7.416250E+02,7.210997E-01,1.739056E+00,7.256500E+02,7.966445E-01,1.591074E+00
ucoop123,1.030425E+03,1.874563E-01,2.878712E+00,9.617500E+02,2.359438E-01,2.851094E+00,8.988000E+02,3.033145E-01,2.724404E+00,8.403000E+02,4.029045E-01,2.474259E+00,7.851000E+02,5.679688E-01,2.071633E+00
