,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,4.330000E+02,2.498245E-02,4.893110E-01,3.581000E+02,3.231525E-02,6.239631E-01,3.213000E+02,4.369644E-02,6.521029E-01,3.021000E+02,6.107358E-02,6.077683E-01,2.945000E+02,9.137219E-02,4.975330E-01
gammam,2.938000E+02,1.117089E-01,4.876469E-01,2.950000E+02,8.011042E-02,5.763093E-01,3.020000E+02,6.049916E-02,6.314653E-01,3.158000E+02,4.684224E-02,6.541078E-01,3.391000E+02,3.673048E-02,6.412823E-01
gammamRNA,3.743000E+02,6.385716E-02,4.787427E-01,3.223000E+02,4.037614E-02,6.648262E-01,2.908000E+02,2.683769E-02,7.865550E-01,2.806000E+02,1.815852E-02,8.217006E-01,3.027000E+02,1.266165E-02,7.341927E-01
gammad,3.255000E+02,4.168093E-02,6.528492E-01,3.255000E+02,4.168914E-02,6.525074E-01,3.257000E+02,4.170907E-02,6.516810E-01,3.260000E+02,4.175730E-02,6.496881E-01,3.267000E+02,4.187434E-02,6.449002E-01
alphaass,4.453000E+02,2.412909E-02,4.657606E-01,3.703000E+02,3.001408E-02,6.056264E-01,3.319000E+02,3.901252E-02,6.515318E-01,3.101000E+02,5.177031E-02,6.370603E-01,2.987000E+02,7.094042E-02,5.724001E-01
alphadiss,2.958000E+02,9.172478E-02,4.989444E-01,3.028000E+02,6.137092E-02,6.074929E-01,3.214000E+02,4.375342E-02,6.519308E-01,3.572000E+02,3.212424E-02,6.255902E-01,4.311000E+02,2.459842E-02,4.931568E-01
phi0,4.359000E+02,2.485321E-02,4.836035E-01,3.594000E+02,3.208157E-02,6.221076E-01,3.220000E+02,4.335852E-02,6.523463E-01,3.024000E+02,6.055252E-02,6.095854E-01,2.946000E+02,9.039865E-02,5.008568E-01
f1,3.699000E+02,4.774843E-02,4.211755E-01,3.281000E+02,4.188939E-02,6.380644E-01,2.981000E+02,4.040580E-02,8.226377E-01,2.757000E+02,4.085318E-02,9.801304E-01,2.582000E+02,4.261098E-02,1.110880E+00
f2,3.255000E+02,4.167930E-02,6.529175E-01,3.255000E+02,4.167926E-02,6.529212E-01,3.254000E+02,4.167895E-02,6.529457E-01,3.254000E+02,4.167684E-02,6.531176E-01,3.253000E+02,4.166278E-02,6.542797E-01
f3,3.011000E+02,3.180891E-02,8.837682E-01,3.016000E+02,3.205477E-02,8.770672E-01,3.038000E+02,3.291461E-02,8.540361E-01,3.111000E+02,3.589023E-02,7.790929E-01,3.361000E+02,4.611031E-02,5.721472E-01
f12,3.255000E+02,4.169343E-02,6.524591E-01,3.255000E+02,4.168284E-02,6.528022E-01,3.252000E+02,4.161087E-02,6.551461E-01,3.236000E+02,4.113029E-02,6.712440E-01,3.133000E+02,3.827608E-02,7.866545E-01
f13,3.183000E+02,3.879369E-02,7.100957E-01,3.186000E+02,3.893829E-02,7.071056E-01,3.198000E+02,3.942102E-02,6.972200E-01,3.240000E+02,4.107596E-02,6.644433E-01,3.388000E+02,4.735371E-02,5.552137E-01
f23,3.255000E+02,4.167889E-02,6.529249E-01,3.255000E+02,4.167968E-02,6.529099E-01,3.255000E+02,4.168518E-02,6.528079E-01,3.256000E+02,4.172270E-02,6.521099E-01,3.262000E+02,4.197936E-02,6.473621E-01
f123,3.128000E+02,3.713576E-02,7.267873E-01,3.137000E+02,3.743313E-02,7.217356E-01,3.159000E+02,3.821175E-02,7.086507E-01,3.218000E+02,4.035290E-02,6.737387E-01,3.397000E+02,4.720175E-02,5.731684E-01
kb1,3.459000E+02,4.640962E-02,5.583396E-01,3.162000E+02,3.998252E-02,6.824873E-01,3.029000E+02,3.826722E-02,6.776200E-01,3.023000E+02,3.990909E-02,5.878902E-01,3.171000E+02,4.803812E-02,4.304825E-01
kb2,2.704000E+02,1.256355E-01,8.334439E-01,2.864000E+02,7.490043E-02,8.967280E-01,3.083000E+02,5.009462E-02,7.702716E-01,3.439000E+02,3.663556E-02,5.468846E-01,4.085000E+02,3.036791E-02,3.124541E-01
kb3,4.428000E+02,5.458162E-02,1.950868E+00,3.863000E+02,4.670029E-02,1.675050E+00,3.520000E+02,4.243355E-02,1.329561E+00,3.323000E+02,4.083107E-02,9.439962E-01,3.243000E+02,4.285691E-02,5.373689E-01
ku1,3.175000E+02,4.719760E-02,4.365250E-01,3.022000E+02,3.917361E-02,5.958220E-01,3.026000E+02,3.775589E-02,6.840292E-01,3.157000E+02,3.974574E-02,6.859502E-01,3.453000E+02,4.649896E-02,5.585474E-01
ku2,4.191000E+02,2.643146E-02,3.107902E-01,3.532000E+02,3.288474E-02,5.161587E-01,3.172000E+02,4.615190E-02,6.989310E-01,2.950000E+02,6.949180E-02,8.012381E-01,2.792000E+02,1.153114E-01,7.457935E-01
ku3,3.400000E+02,3.936632E-02,6.160190E-01,3.026000E+02,4.749640E-02,7.046099E-01,2.767000E+02,6.087292E-02,7.353095E-01,2.587000E+02,8.309476E-02,7.066015E-01,2.465000E+02,1.247113E-01,6.101712E-01
bcoop12,2.666000E+02,1.527683E-01,7.581797E-01,2.765000E+02,1.011854E-01,8.744393E-01,2.879000E+02,7.262946E-02,8.854159E-01,3.023000E+02,5.481607E-02,8.094317E-01,3.218000E+02,4.309489E-02,6.763722E-01
bcoop23,2.912000E+02,1.105765E-01,6.751190E-01,3.048000E+02,6.664011E-02,7.414659E-01,3.215000E+02,4.449790E-02,6.754405E-01,3.488000E+02,3.208737E-02,5.274330E-01,3.996000E+02,2.558631E-02,3.456675E-01
bcoop13,2.907000E+02,1.419565E-01,8.778775E-01,3.000000E+02,8.170934E-02,9.391963E-01,3.115000E+02,5.272270E-02,8.029049E-01,3.356000E+02,3.768296E-02,5.687174E-01,3.841000E+02,3.138113E-02,3.180967E-01
bcoop123,2.892000E+02,1.212018E-01,6.482053E-01,3.008000E+02,7.638875E-02,7.350733E-01,3.134000E+02,5.262357E-02,7.166309E-01,3.311000E+02,3.844632E-02,6.209419E-01,3.594000E+02,2.973991E-02,4.813008E-01
ucoop12,3.231000E+02,4.281949E-02,6.655946E-01,3.066000E+02,5.470534E-02,7.562126E-01,2.939000E+02,7.190668E-02,8.004607E-01,2.836000E+02,9.830833E-02,7.778278E-01,2.744000E+02,1.441681E-01,6.757887E-01
ucoop23,4.029000E+02,2.203718E-02,5.674284E-01,3.569000E+02,2.999791E-02,6.328129E-01,3.246000E+02,4.213692E-02,6.529135E-01,3.007000E+02,6.163602E-02,6.295730E-01,2.834000E+02,9.826827E-02,5.495443E-01
ucoop13,3.106000E+02,4.809648E-02,6.674228E-01,2.943000E+02,5.879623E-02,6.698943E-01,2.803000E+02,7.388300E-02,6.519437E-01,2.683000E+02,9.663864E-02,6.080970E-01,2.582000E+02,1.355332E-01,5.300997E-01
ucoop123,3.293000E+02,3.975748E-02,6.524948E-01,3.125000E+02,5.003746E-02,6.477107E-01,2.987000E+02,6.432869E-02,6.242602E-01,2.874000E+02,8.569122E-02,5.774562E-01,2.784000E+02,1.221527E-01,5.001868E-01
