,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.356E+02,3.462E-03,2.433E-01,1.164E+02,4.421E-03,3.064E-01,1.058E+02,6.165E-03,3.386E-01,1.005E+02,9.874E-03,3.238E-01,9.770E+01,2.018E-02,2.596E-01
gammam,1.893E+02,1.445E-02,1.605E-01,1.450E+02,7.524E-03,2.358E-01,1.157E+02,4.477E-03,3.090E-01,9.850E+01,2.849E-03,3.570E-01,9.150E+01,1.920E-03,3.563E-01
gammamRNA,1.660E+02,1.611E-02,2.258E-01,1.343E+02,7.737E-03,3.286E-01,1.182E+02,5.220E-03,3.424E-01,1.169E+02,4.236E-03,2.882E-01,1.310E+02,3.732E-03,2.179E-01
gammad,1.157E+02,4.483E-03,3.088E-01,1.157E+02,4.483E-03,3.086E-01,1.157E+02,4.481E-03,3.082E-01,1.156E+02,4.478E-03,3.072E-01,1.154E+02,4.470E-03,3.046E-01
alphaass,1.320E+02,2.473E-03,2.637E-01,1.237E+02,3.142E-03,2.882E-01,1.178E+02,4.001E-03,3.042E-01,1.136E+02,5.116E-03,3.118E-01,1.107E+02,6.608E-03,3.099E-01
alphadiss,1.109E+02,2.073E-02,2.263E-01,1.094E+02,1.110E-02,2.826E-01,1.106E+02,7.074E-03,3.091E-01,1.147E+02,4.777E-03,3.106E-01,1.219E+02,3.251E-03,2.922E-01
phi0,1.360E+02,3.450E-03,2.420E-01,1.166E+02,4.402E-03,3.057E-01,1.060E+02,6.136E-03,3.385E-01,1.006E+02,9.821E-03,3.242E-01,9.770E+01,2.005E-02,2.602E-01
f1,1.165E+02,4.466E-03,3.022E-01,1.165E+02,4.466E-03,3.022E-01,1.165E+02,4.466E-03,3.022E-01,1.164E+02,4.467E-03,3.025E-01,1.162E+02,4.472E-03,3.045E-01
f2,1.290E+02,4.416E-03,2.181E-01,1.238E+02,4.394E-03,2.467E-01,1.192E+02,4.424E-03,2.785E-01,1.151E+02,4.497E-03,3.146E-01,1.114E+02,4.614E-03,3.555E-01
f3,1.156E+02,4.455E-03,3.123E-01,1.159E+02,4.514E-03,3.051E-01,1.176E+02,4.721E-03,2.817E-01,1.263E+02,5.456E-03,2.171E-01,1.704E+02,8.933E-03,1.125E-01
f12,1.726E+02,1.017E-02,7.994E-02,1.343E+02,5.799E-03,1.386E-01,1.215E+02,4.793E-03,1.877E-01,1.169E+02,4.510E-03,2.428E-01,1.156E+02,4.488E-03,3.248E-01
f13,1.158E+02,4.484E-03,3.088E-01,1.158E+02,4.488E-03,3.084E-01,1.159E+02,4.511E-03,3.062E-01,1.170E+02,4.648E-03,2.934E-01,1.250E+02,5.487E-03,2.287E-01
f23,1.157E+02,4.475E-03,3.097E-01,1.157E+02,4.491E-03,3.081E-01,1.162E+02,4.552E-03,3.020E-01,1.181E+02,4.796E-03,2.790E-01,1.303E+02,5.940E-03,1.998E-01
f123,1.150E+02,4.398E-03,3.153E-01,1.164E+02,4.570E-03,3.025E-01,1.192E+02,4.888E-03,2.808E-01,1.252E+02,5.529E-03,2.435E-01,1.417E+02,7.222E-03,1.767E-01
kb1,8.770E+01,5.363E-02,1.187E+00,9.860E+01,2.047E-02,9.869E-01,1.070E+02,9.134E-03,5.342E-01,1.162E+02,4.314E-03,3.020E-01,1.239E+02,2.143E-03,2.268E-01
kb2,1.190E+02,5.241E-03,2.977E-01,1.157E+02,4.488E-03,3.088E-01,1.134E+02,3.898E-03,3.083E-01,1.115E+02,3.430E-03,2.975E-01,1.098E+02,3.076E-03,2.765E-01
kb3,1.430E+02,4.613E-03,2.748E+00,1.347E+02,4.565E-03,1.585E+00,1.270E+02,4.527E-03,8.750E-01,1.197E+02,4.496E-03,4.675E-01,1.138E+02,4.490E-03,2.405E-01
ku1,1.543E+02,1.245E-03,1.299E-01,1.341E+02,1.726E-03,2.036E-01,1.217E+02,3.120E-03,2.642E-01,1.120E+02,5.732E-03,3.492E-01,1.036E+02,1.050E-02,5.000E-01
ku2,1.118E+02,3.344E-03,1.439E-01,1.113E+02,2.896E-03,2.276E-01,1.121E+02,3.176E-03,2.841E-01,1.139E+02,3.864E-03,3.082E-01,1.171E+02,4.928E-03,3.041E-01
ku3,1.159E+02,4.472E-03,3.084E-01,1.053E+02,5.970E-03,3.420E-01,9.820E+01,8.597E-03,3.566E-01,9.270E+01,1.406E-02,3.444E-01,8.460E+01,2.952E-02,2.895E-01
bcoop12,9.190E+01,3.405E-02,1.087E+00,9.720E+01,2.079E-02,9.267E-01,1.020E+02,1.325E-02,6.990E-01,1.068E+02,8.665E-03,4.998E-01,1.123E+02,5.752E-03,3.638E-01
bcoop23,1.086E+02,2.097E-02,4.692E+00,1.089E+02,1.301E-02,2.667E+00,1.096E+02,8.632E-03,1.321E+00,1.116E+02,5.949E-03,6.016E-01,1.174E+02,4.198E-03,2.606E-01
bcoop13,1.068E+02,2.052E-02,3.046E+00,1.078E+02,1.279E-02,1.865E+00,1.092E+02,8.446E-03,1.003E+00,1.121E+02,5.735E-03,5.011E-01,1.187E+02,3.977E-03,2.383E-01
bcoop123,1.059E+02,2.042E-02,2.820E+00,1.072E+02,1.276E-02,1.741E+00,1.090E+02,8.405E-03,9.481E-01,1.122E+02,5.680E-03,4.817E-01,1.191E+02,3.913E-03,2.335E-01
ucoop12,1.116E+02,5.745E-03,3.525E-01,1.052E+02,8.901E-03,4.572E-01,9.960E+01,1.393E-02,6.019E-01,9.440E+01,2.236E-02,7.656E-01,8.910E+01,3.764E-02,8.831E-01
ucoop23,1.211E+02,3.746E-03,2.877E-01,1.114E+02,5.328E-03,3.261E-01,1.036E+02,7.937E-03,3.516E-01,9.660E+01,1.305E-02,3.512E-01,8.700E+01,2.721E-02,2.995E-01
ucoop13,1.142E+02,4.784E-03,3.142E-01,1.070E+02,6.733E-03,3.366E-01,1.009E+02,9.829E-03,3.470E-01,9.490E+01,1.570E-02,3.354E-01,8.570E+01,3.106E-02,2.832E-01
ucoop123,1.213E+02,3.621E-03,2.898E-01,1.117E+02,5.352E-03,3.225E-01,1.039E+02,8.087E-03,3.436E-01,9.710E+01,1.325E-02,3.424E-01,8.790E+01,2.718E-02,2.953E-01
