,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,4.419000E+02,1.421833E-03,2.229260E-01,3.145000E+02,1.544892E-03,2.579526E-01,2.500000E+02,1.707565E-03,2.791124E-01,2.089000E+02,1.950382E-03,2.923275E-01,1.792000E+02,2.390551E-03,2.970597E-01
gammam,2.146000E+02,2.567970E-03,2.308541E-01,2.468000E+02,1.997348E-03,2.407449E-01,2.901000E+02,1.708670E-03,2.408620E-01,3.585000E+02,1.526141E-03,2.328013E-01,4.966000E+02,1.395440E-03,2.109692E-01
gammamRNA,1.818000E+02,2.427175E-03,2.938609E-01,2.112000E+02,1.958104E-03,2.898663E-01,2.520000E+02,1.708197E-03,2.770392E-01,3.163000E+02,1.543607E-03,2.564251E-01,4.449000E+02,1.420191E-03,2.220065E-01
gammad,4.862000E+02,1.402102E-03,2.159997E-01,4.865000E+02,1.401850E-03,2.158041E-01,4.874000E+02,1.401238E-03,2.153207E-01,4.898000E+02,1.399759E-03,2.141638E-01,3.990000E+02,1.396197E-03,2.113739E-01
alphaass,4.441000E+02,1.426480E-03,2.214415E-01,3.189000E+02,1.576745E-03,2.504592E-01,2.540000E+02,1.782473E-03,2.649855E-01,2.119000E+02,2.101423E-03,2.702455E-01,1.806000E+02,2.723733E-03,2.642076E-01
alphadiss,1.738000E+02,3.900742E-03,2.222677E-01,2.087000E+02,2.705492E-03,2.441568E-01,2.543000E+02,2.111606E-03,2.497641E-01,3.237000E+02,1.724617E-03,2.430149E-01,4.532000E+02,1.442511E-03,2.188944E-01
phi0,4.307000E+02,1.428376E-03,2.255831E-01,3.089000E+02,1.554433E-03,2.597305E-01,2.462000E+02,1.722962E-03,2.804089E-01,2.060000E+02,1.978434E-03,2.931549E-01,1.766000E+02,2.457294E-03,2.967328E-01
f1,4.402000E+02,1.439751E-03,2.112529E-01,3.005000E+02,1.695928E-03,1.936565E-01,2.278000E+02,2.147987E-03,1.604787E-01,1.818000E+02,3.072054E-03,1.225139E-01,1.497000E+02,5.459618E-03,8.299849E-02
f2,4.959000E+02,1.395815E-03,2.110795E-01,4.959000E+02,1.395823E-03,2.110810E-01,4.957000E+02,1.395877E-03,2.110851E-01,4.945000E+02,1.396248E-03,2.111378E-01,4.860000E+02,1.398764E-03,2.114618E-01
f3,5.032000E+02,1.386122E-03,2.111661E-01,4.987000E+02,1.392234E-03,2.111159E-01,4.780000E+02,1.420783E-03,2.106941E-01,4.000000E+02,1.554062E-03,2.052425E-01,2.350000E+02,2.300926E-03,1.482810E-01
f12,5.537500E+02,1.384181E-03,1.888610E-01,4.363000E+02,1.415154E-03,2.402054E-01,3.655000E+02,1.456258E-03,2.852638E-01,3.144000E+02,1.511159E-03,3.257189E-01,2.747000E+02,1.587676E-03,3.614419E-01
f13,4.954000E+02,1.397783E-03,2.111020E-01,4.930000E+02,1.405538E-03,2.112079E-01,4.853000E+02,1.431420E-03,2.114947E-01,4.606000E+02,1.521409E-03,2.119553E-01,3.806000E+02,1.898043E-03,2.068320E-01
f23,4.960000E+02,1.395821E-03,2.110774E-01,4.959000E+02,1.395870E-03,2.110817E-01,4.957000E+02,1.396202E-03,2.110969E-01,4.943000E+02,1.398471E-03,2.112016E-01,4.853000E+02,1.414272E-03,2.118626E-01
f123,4.961000E+02,1.395710E-03,2.104103E-01,4.960000E+02,1.395730E-03,2.105348E-01,4.959000E+02,1.395842E-03,2.112286E-01,4.951000E+02,1.396499E-03,2.150636E-01,4.908000E+02,1.401693E-03,2.376983E-01
kb1,3.729000E+02,1.368190E-03,2.339990E-01,2.852000E+02,1.307216E-03,2.455639E-01,2.478000E+02,1.233918E-03,2.414975E-01,2.273000E+02,1.153349E-03,2.326346E-01,2.148000E+02,1.073404E-03,2.229240E-01
kb2,5.568000E+02,1.378096E-03,1.942339E-01,4.308000E+02,1.427714E-03,2.315326E-01,3.567000E+02,1.497678E-03,2.558685E-01,3.033000E+02,1.601581E-03,2.702345E-01,2.609000E+02,1.778775E-03,2.744631E-01
kb3,3.438000E+02,1.599721E-03,4.628803E-01,3.675000E+02,1.519560E-03,3.938303E-01,3.998000E+02,1.462002E-03,3.246776E-01,4.483000E+02,1.418043E-03,2.554783E-01,5.359500E+02,1.384919E-03,1.843259E-01
ku1,4.219000E+02,1.373965E-03,2.174262E-01,4.603000E+02,1.388607E-03,2.144730E-01,4.105000E+02,1.397288E-03,2.095088E-01,5.848000E+02,1.395035E-03,2.017173E-01,7.117500E+02,1.381851E-03,1.894872E-01
ku2,2.601000E+02,1.834651E-03,2.659576E-01,3.019000E+02,1.623987E-03,2.649248E-01,3.536000E+02,1.508600E-03,2.534581E-01,4.249000E+02,1.433355E-03,2.321861E-01,9.950000E+01,1.380801E-03,1.380802E-03
