,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.090000E+01,1.046846E-01,2.888309E+00,5.910000E+01,1.084393E-01,4.440373E+00,5.090000E+01,1.344114E-01,5.710677E+00,4.470000E+01,1.882368E-01,6.761625E+00,3.940000E+01,3.200580E-01,7.303048E+00
gammam,4.310000E+01,2.686383E-01,6.721759E+00,4.580000E+01,1.405445E-01,6.692318E+00,4.940000E+01,9.094442E-02,6.140904E+00,5.510000E+01,6.669588E-02,5.343826E+00,6.500000E+01,5.699760E-02,4.146984E+00
gammamRNA,3.710000E+01,4.565621E-01,7.053960E+00,4.030000E+01,2.870704E-01,7.296925E+00,4.330000E+01,2.110400E-01,6.983302E+00,4.640000E+01,1.671944E-01,6.465572E+00,4.990000E+01,1.389769E-01,5.845955E+00
gammad,4.430000E+01,1.953589E-01,6.976034E+00,4.440000E+01,1.953165E-01,6.971748E+00,4.440000E+01,1.952165E-01,6.963617E+00,4.430000E+01,1.949778E-01,6.941620E+00,4.440000E+01,1.944261E-01,6.890888E+00
alphaass,6.910000E+01,9.797396E-02,3.214113E+00,5.810000E+01,1.056506E-01,4.671731E+00,5.050000E+01,1.328721E-01,5.844361E+00,4.470000E+01,1.878793E-01,6.770269E+00,3.970000E+01,3.229264E-01,7.150758E+00
alphadiss,3.990000E+01,3.131356E-01,7.160074E+00,4.510000E+01,1.824521E-01,6.715710E+00,5.110000E+01,1.292081E-01,5.739400E+00,5.930000E+01,1.034474E-01,4.509844E+00,7.110000E+01,9.930411E-02,2.951598E+00
phi0,7.160000E+01,1.055623E-01,2.792452E+00,5.940000E+01,1.079247E-01,4.395367E+00,5.090000E+01,1.339550E-01,5.695948E+00,4.470000E+01,1.888305E-01,6.769167E+00,3.920000E+01,3.265083E-01,7.301062E+00
f1,9.060000E+01,1.045868E-01,4.709340E+00,7.930000E+01,1.007874E-01,5.727009E+00,6.810000E+01,1.037215E-01,6.370913E+00,5.720000E+01,1.160246E-01,6.779115E+00,4.720000E+01,1.591463E-01,6.922094E+00
f2,4.440000E+01,1.937432E-01,6.822820E+00,4.430000E+01,1.939623E-01,6.822621E+00,4.420000E+01,1.950083E-01,6.818058E+00,4.400000E+01,2.002470E-01,6.796790E+00,4.260000E+01,2.307594E-01,6.657872E+00
f3,4.440000E+01,1.879952E-01,6.880372E+00,4.440000E+01,1.918336E-01,6.842206E+00,4.410000E+01,2.044964E-01,6.718775E+00,4.330000E+01,2.471003E-01,6.332974E+00,4.110000E+01,4.010005E-01,5.216867E+00
f12,4.550000E+01,3.533197E-01,2.951149E+00,4.520000E+01,2.389030E-01,4.591510E+00,4.440000E+01,1.964331E-01,6.555583E+00,4.340000E+01,1.862692E-01,8.858487E+00,4.250000E+01,2.053328E-01,1.140101E+01
